#rodgroup rodline dtmchannel strawlayer strawnumber
#-------- ------- ---------- ---------- -----------
       0       2          0         86           5
       0       2          1         87           5
       0       2          2         84           5
       0       2          3         85           5
       0       2          4         85           4
       0       2          5         84           4
       0       2          6         87           4
       0       2          7         86           4
       0       2          8         85           7
       0       2          9         84           7
       0       2         10         87           7
       0       2         11         86           7
       0       2         12         86           6
       0       2         13         87           6
       0       2         14         84           6
       0       2         15         85           6
       0       3          0         86           1
       0       3          1         87           1
       0       3          2         84           1
       0       3          3         85           1
       0       3          4         85           0
       0       3          5         84           0
       0       3          6         87           0
       0       3          7         86           0
       0       3          8         85           3
       0       3          9         84           3
       0       3         10         87           3
       0       3         11         86           3
       0       3         12         86           2
       0       3         13         87           2
       0       3         14         84           2
       0       3         15         85           2
       0       4          0         81           2
       0       4          1         80           2
       0       4          2         83           2
       0       4          3         82           2
       0       4          4         82           3
       0       4          5         83           3
       0       4          6         80           3
       0       4          7         81           3
       0       4          8         82           0
       0       4          9         83           0
       0       4         10         80           0
       0       4         11         81           0
       0       4         12         81           1
       0       4         13         80           1
       0       4         14         83           1
       0       4         15         82           1
       0       5          0         81           6
       0       5          1         80           6
       0       5          2         83           6
       0       5          3         82           6
       0       5          4         82           7
       0       5          5         83           7
       0       5          6         80           7
       0       5          7         81           7
       0       5          8         82           4
       0       5          9         83           4
       0       5         10         80           4
       0       5         11         81           4
       0       5         12         81           5
       0       5         13         80           5
       0       5         14         83           5
       0       5         15         82           5
       0       6          0         86          13
       0       6          1         87          13
       0       6          2         84          13
       0       6          3         85          13
       0       6          4         85          12
       0       6          5         84          12
       0       6          6         87          12
       0       6          7         86          12
       0       6          8         85          15
       0       6          9         84          15
       0       6         10         87          15
       0       6         11         86          15
       0       6         12         86          14
       0       6         13         87          14
       0       6         14         84          14
       0       6         15         85          14
       0       7          0         86           9
       0       7          1         87           9
       0       7          2         84           9
       0       7          3         85           9
       0       7          4         85           8
       0       7          5         84           8
       0       7          6         87           8
       0       7          7         86           8
       0       7          8         85          11
       0       7          9         84          11
       0       7         10         87          11
       0       7         11         86          11
       0       7         12         86          10
       0       7         13         87          10
       0       7         14         84          10
       0       7         15         85          10
       0       8          0         81          10
       0       8          1         80          10
       0       8          2         83          10
       0       8          3         82          10
       0       8          4         82          11
       0       8          5         83          11
       0       8          6         80          11
       0       8          7         81          11
       0       8          8         82           8
       0       8          9         83           8
       0       8         10         80           8
       0       8         11         81           8
       0       8         12         81           9
       0       8         13         80           9
       0       8         14         83           9
       0       8         15         82           9
       0       9          0         81          14
       0       9          1         80          14
       0       9          2         83          14
       0       9          3         82          14
       0       9          4         82          15
       0       9          5         83          15
       0       9          6         80          15
       0       9          7         81          15
       0       9          8         82          12
       0       9          9         83          12
       0       9         10         80          12
       0       9         11         81          12
       0       9         12         81          13
       0       9         13         80          13
       0       9         14         83          13
       0       9         15         82          13
       0      10          0         86          21
       0      10          1         87          21
       0      10          2         84          21
       0      10          3         85          21
       0      10          4         85          20
       0      10          5         84          20
       0      10          6         87          20
       0      10          7         86          20
       0      10          8         85          23
       0      10          9         84          23
       0      10         10         87          23
       0      10         11         86          23
       0      10         12         86          22
       0      10         13         87          22
       0      10         14         84          22
       0      10         15         85          22
       0      11          0         86          17
       0      11          1         87          17
       0      11          2         84          17
       0      11          3         85          17
       0      11          4         85          16
       0      11          5         84          16
       0      11          6         87          16
       0      11          7         86          16
       0      11          8         85          19
       0      11          9         84          19
       0      11         10         87          19
       0      11         11         86          19
       0      11         12         86          18
       0      11         13         87          18
       0      11         14         84          18
       0      11         15         85          18
       0      12          0         81          18
       0      12          1         80          18
       0      12          2         83          18
       0      12          3         82          18
       0      12          4         82          19
       0      12          5         83          19
       0      12          6         80          19
       0      12          7         81          19
       0      12          8         82          16
       0      12          9         83          16
       0      12         10         80          16
       0      12         11         81          16
       0      12         12         81          17
       0      12         13         80          17
       0      12         14         83          17
       0      12         15         82          17
       0      13          0         81          22
       0      13          1         80          22
       0      13          2         83          22
       0      13          3         82          22
       0      13          4         82          23
       0      13          5         83          23
       0      13          6         80          23
       0      13          7         81          23
       0      13          8         82          20
       0      13          9         83          20
       0      13         10         80          20
       0      13         11         81          20
       0      13         12         81          21
       0      13         13         80          21
       0      13         14         83          21
       0      13         15         82          21
       0      14          0         78           5
       0      14          1         79           5
       0      14          2         76           5
       0      14          3         77           5
       0      14          4         77           4
       0      14          5         76           4
       0      14          6         79           4
       0      14          7         78           4
       0      14          8         77           7
       0      14          9         76           7
       0      14         10         79           7
       0      14         11         78           7
       0      14         12         78           6
       0      14         13         79           6
       0      14         14         76           6
       0      14         15         77           6
       0      15          0         78           1
       0      15          1         79           1
       0      15          2         76           1
       0      15          3         77           1
       0      15          4         77           0
       0      15          5         76           0
       0      15          6         79           0
       0      15          7         78           0
       0      15          8         77           3
       0      15          9         76           3
       0      15         10         79           3
       0      15         11         78           3
       0      15         12         78           2
       0      15         13         79           2
       0      15         14         76           2
       0      15         15         77           2
       0      16          0         73           2
       0      16          1         72           2
       0      16          2         75           2
       0      16          3         74           2
       0      16          4         74           3
       0      16          5         75           3
       0      16          6         72           3
       0      16          7         73           3
       0      16          8         74           0
       0      16          9         75           0
       0      16         10         72           0
       0      16         11         73           0
       0      16         12         73           1
       0      16         13         72           1
