#Wheel	DTMaddr	DTMchan	Zlayer	PHIstrawRODhalf	BUFposition
0	1	2	7	22	0	290
0	1	5	7	23	0	650
1	11	5	8	0	0	622
1	11	2	8	1	0	262
1	11	14	8	2	0	1702
1	11	9	8	3	0	1102
1	10	5	8	4	0	620
1	10	2	8	5	0	260
1	10	14	8	6	0	1700
1	10	9	8	7	0	1100
1	7	5	8	8	0	614
1	7	2	8	9	0	254
1	7	14	8	10	0	1694
1	7	9	8	11	0	1094
1	6	5	8	12	0	612
1	6	2	8	13	0	252
1	6	14	8	14	0	1692
1	6	9	8	15	0	1092
1	3	5	8	16	0	606
1	3	2	8	17	0	246
1	3	14	8	18	0	1686
1	3	9	8	19	0	1086
1	2	5	8	20	0	604
1	2	2	8	21	0	244
1	2	14	8	22	0	1684
1	2	9	8	23	0	1084
1	11	4	9	0	0	502
1	11	3	9	1	0	382
1	11	15	9	2	0	1822
1	11	8	9	3	0	982
1	10	4	9	4	0	500
1	10	3	9	5	0	380
1	10	15	9	6	0	1820
1	10	8	9	7	0	980
1	7	4	9	8	0	494
1	7	3	9	9	0	374
1	7	15	9	10	0	1814
1	7	8	9	11	0	974
1	6	4	9	12	0	492
1	6	3	9	13	0	372
1	6	15	9	14	0	1812
1	6	8	9	15	0	972
1	3	4	9	16	0	486
1	3	3	9	17	0	366
1	3	15	9	18	0	1806
1	3	8	9	19	0	966
1	2	4	9	20	0	484
1	2	3	9	21	0	364
1	2	15	9	22	0	1804
1	2	8	9	23	0	964
1	11	7	10	0	0	862
1	11	0	10	1	0	22
1	11	12	10	2	0	1462
1	11	11	10	3	0	1342
1	10	7	10	4	0	860
1	10	0	10	5	0	20
1	10	12	10	6	0	1460
1	10	11	10	7	0	1340
1	7	7	10	8	0	854
1	7	0	10	9	0	14
1	7	12	10	10	0	1454
1	7	11	10	11	0	1334
1	6	7	10	12	0	852
1	6	0	10	13	0	12
1	6	12	10	14	0	1452
1	6	11	10	15	0	1332
1	3	7	10	16	0	846
1	3	0	10	17	0	6
1	3	12	10	18	0	1446
1	3	11	10	19	0	1326
1	2	7	10	20	0	844
1	2	0	10	21	0	4
1	2	12	10	22	0	1444
1	2	11	10	23	0	1324
1	11	6	11	0	0	742
1	11	1	11	1	0	142
1	11	13	11	2	0	1582
1	11	10	11	3	0	1222
1	10	6	11	4	0	740
1	10	1	11	5	0	140
1	10	13	11	6	0	1580
1	10	10	11	7	0	1220
1	7	6	11	8	0	734
1	7	1	11	9	0	134
1	7	13	11	10	0	1574
1	7	10	11	11	0	1214
1	6	6	11	12	0	732
1	6	1	11	13	0	132
1	6	13	11	14	0	1572
1	6	10	11	15	0	1212
1	3	6	11	16	0	726
1	3	1	11	17	0	126
1	3	13	11	18	0	1566
1	3	10	11	19	0	1206
1	2	6	11	20	0	724
1	2	1	11	21	0	124
1	2	13	11	22	0	1564
1	2	10	11	23	0	1204
1	8	10	12	0	0	1216
