 1 2 119   10
 1 2 243   11
 1 2 286   12
 1 2 144   23
 1 2 194   24
 1 2 213   25
 1 2  95   36
 1 2 219   37
 1 2 337   38
 1 2 143   49
 1 2 169   50
 1 2 287   51
 1 2  71   62
 1 2 217   63
 1 2 237   64
 1 2 189   75
 1 2 167   76
 1 2 339   77
 1 2  94   88
 1 2 241   89
 1 2 263   90
 1 2 141  101
 1 2 192  102
 1 2 313  103
 1 2 166  114
 1 2 242  115
 1 2 288  116
 1 2 118  127
 1 2 193  128
 1 2 312  129
 1 2 142  140
 1 2 218  141
 1 2 262  142
 1 2 117  153
 1 2 168  154
 1 2 338  155
 1 2 165  166
 1 2 216  167
 1 2 289  168
 1 2  70  179
 1 2 191  180
 1 2 314  181
 1 2 140  192
 1 2 215  193
 1 2 238  194
 1 2  93  205
 1 2 190  206
 1 2 340  207
 1 2 267  208
 1 2 319  209
 1 2 372  210
 1 2 447  211
 1 2 444  212
 1 2 413  213
 1 2 518  214
 1 2 523  215
 1 2 554  216
 1 2 530  217
 1 2 590  218
 1 2 318  221
 1 2 344  222
 1 2 425  223
 1 2 343  224
 1 2 417  225
 1 2 361  226
 1 2 465  227
 1 2 469  228
 1 2 473  229
 1 2 477  230
 1 2 480  231
 1 2 292  234
 1 2 321  235
 1 2 398  236
 1 2 421  237
 1 2 364  238
 1 2 440  239
 1 2 519  240
 1 2 551  241
 1 2 527  242
 1 2 558  243
 1 2 562  244
 1 2 317  247
 1 2 268  248
 1 2 455  249
 1 2 395  250
 1 2 365  251
 1 2 387  252
 1 2 492  253
 1 2 496  254
 1 2 499  255
 1 2 504  256
 1 2 535  257
 1 2 239  260
 1 2 293  261
 1 2 427  262
 1 2 396  263
 1 2 393  264
 1 2 362  265
 1 2 467  266
 1 2 471  267
 1 2 503  268
 1 2 534  269
 1 2 593  270
 1 2 316  273
 1 2 346  274
 1 2 373  275
 1 2 424  276
 1 2 419  277
 1 2 442  278
 1 2 549  279
 1 2 525  280
 1 2 556  281
 1 2 532  282
 1 2 536  283
 1 2 265  286
 1 2 295  287
 1 2 453  288
 1 2 370  289
 1 2 394  290
 1 2 389  291
 1 2 494  292
 1 2 475  294
 1 2 506  295
 1 2 592  296
 1 2 290  299
 1 2 244  300
 1 2 400  301
 1 2 423  302
 1 2 445  303
 1 2 415  304
 1 2 521  305
 1 2 552  306
 1 2 528  307
 1 2 559  308
 1 2 537  309
 1 2 342  312
 1 2 345  313
 1 2 452  314
 1 2 422  315
 1 2 366  316
 1 2 388  317
 1 2 493  318
 1 2 497  319
 1 2 501  320
 1 2 478  321
 1 2 591  322
 1 2 266  325
 1 2 269  326
 1 2 399  327
 1 2 448  328
 1 2 391  329
 1 2 414  330
 1 2 520  331
 1 2 524  332
 1 2 500  333
 1 2 586  334
 1 2 508  335
 1 2 291  338
 1 2 320  339
 1 2 426  340
 1 2 369  341
 1 2 392  342
 1 2 336  343
 1 2 466  344
 1 2 470  345
 1 2 474  346
 1 2 479  347
 1 2 563  348
 1 2 240  351
 1 2 294  352
 1 2 347  353
 1 2 449  354
 1 2 418  355
 1 2 441  356
 1 2 548  357
 1 2 555  359
 1 2 531  360
 1 2 481  361
 1 2 341  364
 1 2 270  365
 1 2 454  366
 1 2 397  367
 1 2 367  368
 1 2 363  369
 1 2 468  370
 1 2 498  371
 1 2 502  372
 1 2 505  373
 1 2 564  374
 1 2 214  377
 1 2 322  378
 1 2 374  379
 1 2 450  380
 1 2 446  381
 1 2 416  382
 1 2 522  383
 1 2 553  384
 1 2 529  385
 1 2 533  386
 1 2 482  387
 1 2 315  390
 1 2 296  391
 1 2 428  392
 1 2 371  393
 1 2 368  394
 1 2 390  395
 1 2 495  396
 1 2 472  397
 1 2 476  398
 1 2 507  399
 1 2 565  400
 1 2 264  403
 1 2 348  404
 1 2 401  405
 1 2 451  406
 1 2 420  407
 1 2 443  408
 1 2 550  409
 1 2 526  410
 1 2 557  411
 1 2 560  412
 1 2 509  413
 1 2 674  418
 1 2 670  419
 1 2 638  420
 1 2 634  421
 1 2 630  422
 1 2 653  423
 1 2 739  424
 1 2 741  425
 1 2 745  426
 1 2 749  427
 1 2 753  428
 1 2 619  431
 1 2 614  432
 1 2 610  433
 1 2 606  434
 1 2 546  435
 1 2 572  436
 1 2 709  437
 1 2 683  438
 1 2 688  439
 1 2 692  440
 1 2 696  441
 1 2 675  444
 1 2 642  445
 1 2 666  446
 1 2 662  447
 1 2 658  448
 1 2 626  449
 1 2 680  450
 1 2 742  451
 1 2 774  452
 1 2 778  453
 1 2 782  454
 1 2 618  457
 1 2 587  458
 1 2 583  459
 1 2 578  460
 1 2 575  461
 1 2 599  462
 1 2 766  463
 1 2 713  464
 1 2 687  465
 1 2 691  466
 1 2 695  467
 1 2 676  470
 1 2 561  471
 1 2 584  472
 1 2 580  473
 1 2 576  474
 1 2 573  475
 1 2 682  476
 1 2 685  477
 1 2 689  478
 1 2 693  479
 1 2 697  480
 1 2 620  483
 1 2 700  484
 1 2 640  485
 1 2 636  486
 1 2 632  487
 1 2 628  488
 1 2 740  489
 1 2 772  490
 1 2 776  491
 1 2 780  492
 1 2 784  493
 1 2 704  496
 1 2 616  497
 1 2 612  498
 1 2 608  499
 1 2 604  500
 1 2 601  501
 1 2 711  502
 1 2 686  503
 1 2 718  504
 1 2 722  505
 1 2 726  506
 1 2 648  509
 1 2 643  510
 1 2 668  511
 1 2 664  512
 1 2 660  513
 1 2 655  514
 1 2 768  515
 1 2 743  516
 1 2 747  517
 1 2 751  518
 1 2 755  519
 1 2 673  522
 1 2 588  523
 1 2 611  524
 1 2 607  525
 1 2 547  526
 1 2 600  527
 1 2 710  528
 1 2 684  529
 1 2 717  530
 1 2 721  531
 1 2 725  532
 1 2 647  535
 1 2 699  536
 1 2 667  537
 1 2 635  538
 1 2 631  539
 1 2 627  540
 1 2 738  541
 1 2 770  542
 1 2 746  543
 1 2 750  544
 1 2 754  545
 1 2 645  548
 1 2 615  549
 1 2 582  550
 1 2 579  551
 1 2 603  552
 1 2 545  553
 1 2 708  554
 1 2 714  555
 1 2 716  556
 1 2 720  557
 1 2 724  558
 1 2 646  561
 1 2 671  562
 1 2 639  563
 1 2 663  564
 1 2 659  565
 1 2 654  566
 1 2 737  567
 1 2 771  568
 1 2 775  569
 1 2 779  570
 1 2 783  571
 1 2 705  574
 1 2 589  575
 1 2 585  576
 1 2 581  577
 1 2 577  578
 1 2 574  579
