0 0 13 0 L0_B07_S1_C7_M0
0 0 13 -1 L0_B07_S1_C7_M1C
0 0 13 -2 L0_B07_S1_C7_M2C
0 0 13 -3 L0_B07_S1_C7_M3C
0 0 13 -4 L0_B07_S1_C7_M4C
0 0 13 -5 L0_B07_S1_C7_M5C
0 0 13 -6 L0_B07_S1_C7_M6C
0 0 13 6 L0_B07_S1_A6_M6A
0 0 13 5 L0_B07_S1_A6_M5A
0 0 13 4 L0_B07_S1_A6_M4A
0 0 13 3 L0_B07_S1_A6_M3A
0 0 13 2 L0_B07_S1_A6_M2A
0 0 13 1 L0_B07_S1_A6_M1A
0 0 14 0 L0_B07_S2_A7_M0
0 0 14 1 L0_B07_S2_A7_M1A
0 0 14 2 L0_B07_S2_A7_M2A
0 0 14 3 L0_B07_S2_A7_M3A
0 0 14 4 L0_B07_S2_A7_M4A
0 0 14 5 L0_B07_S2_A7_M5A
0 0 14 6 L0_B07_S2_A7_M6A
0 0 14 -6 L0_B07_S2_C6_M6C
0 0 14 -5 L0_B07_S2_C6_M5C
0 0 14 -4 L0_B07_S2_C6_M4C
0 0 14 -3 L0_B07_S2_C6_M3C
0 0 14 -2 L0_B07_S2_C6_M2C
0 0 14 -1 L0_B07_S2_C6_M1C
0 0 15 0 L0_B08_S1_C7_M0
0 0 15 -1 L0_B08_S1_C7_M1C
0 0 15 -2 L0_B08_S1_C7_M2C
0 0 15 -3 L0_B08_S1_C7_M3C
0 0 15 -4 L0_B08_S1_C7_M4C
0 0 15 -5 L0_B08_S1_C7_M5C
0 0 15 -6 L0_B08_S1_C7_M6C
0 0 15 6 L0_B08_S1_A6_M6A
0 0 15 5 L0_B08_S1_A6_M5A
0 0 15 4 L0_B08_S1_A6_M4A
0 0 15 3 L0_B08_S1_A6_M3A
0 0 15 2 L0_B08_S1_A6_M2A
0 0 15 1 L0_B08_S1_A6_M1A
0 0 16 0 L0_B08_S2_A7_M0
0 0 16 1 L0_B08_S2_A7_M1A
0 0 16 2 L0_B08_S2_A7_M2A
0 0 16 3 L0_B08_S2_A7_M3A
0 0 16 4 L0_B08_S2_A7_M4A
0 0 16 5 L0_B08_S2_A7_M5A
0 0 16 6 L0_B08_S2_A7_M6A
0 0 16 -6 L0_B08_S2_C6_M6C
0 0 16 -5 L0_B08_S2_C6_M5C
0 0 16 -4 L0_B08_S2_C6_M4C
0 0 16 -3 L0_B08_S2_C6_M3C
0 0 16 -2 L0_B08_S2_C6_M2C
0 0 16 -1 L0_B08_S2_C6_M1C
0 0 17 0 L0_B09_S1_C7_M0
0 0 17 -1 L0_B09_S1_C7_M1C
0 0 17 -2 L0_B09_S1_C7_M2C
0 0 17 -3 L0_B09_S1_C7_M3C
0 0 17 -4 L0_B09_S1_C7_M4C
0 0 17 -5 L0_B09_S1_C7_M5C
0 0 17 -6 L0_B09_S1_C7_M6C
0 0 17 6 L0_B09_S1_A6_M6A
0 0 17 5 L0_B09_S1_A6_M5A
0 0 17 4 L0_B09_S1_A6_M4A
0 0 17 3 L0_B09_S1_A6_M3A
0 0 17 2 L0_B09_S1_A6_M2A
0 0 17 1 L0_B09_S1_A6_M1A
0 0 18 0 L0_B09_S2_A7_M0
0 0 18 1 L0_B09_S2_A7_M1A
0 0 18 2 L0_B09_S2_A7_M2A
0 0 18 3 L0_B09_S2_A7_M3A
0 0 18 4 L0_B09_S2_A7_M4A
0 0 18 5 L0_B09_S2_A7_M5A
0 0 18 6 L0_B09_S2_A7_M6A
0 0 18 -6 L0_B09_S2_C6_M6C
0 0 18 -5 L0_B09_S2_C6_M5C
0 0 18 -4 L0_B09_S2_C6_M4C
0 0 18 -3 L0_B09_S2_C6_M3C
0 0 18 -2 L0_B09_S2_C6_M2C
