32  18108416   2 1 -2 0 20 0 0 0 D1C-B03-S1-M5   	
33  18173952   2 1 -2 0 21 0 0 0 D1C-B03-S1-M2   	
34  18239488   2 1 -2 0 22 0 0 0 D1C-B03-S1-M6   	
35  18305024   2 1 -2 0 23 0 0 0 D1C-B03-S1-M1   	
36  18370560   2 1 -2 0 24 0 0 0 D1C-B03-S2-M4   	
37  18436096   2 1 -2 0 25 0 0 0 D1C-B03-S2-M3   	
38  18501632   2 1 -2 0 26 0 0 0 D1C-B03-S2-M5   	
39  18567168   2 1 -2 0 27 0 0 0 D1C-B03-S2-M2   	
40  18632704   2 1 -2 0 28 0 0 0 D1C-B03-S2-M6   	
41  18698240   2 1 -2 0 29 0 0 0 D1C-B03-S2-M1   	
42  18763776   2 1 -2 0 30 0 0 0 D1C-B04-S1-M4   	
43  18829312   2 1 -2 0 31 0 0 0 D1C-B04-S1-M3   	
44  18894848   2 1 -2 0 32 0 0 0 D1C-B04-S1-M5   	
45  18960384   2 1 -2 0 33 0 0 0 D1C-B04-S1-M2   	
46  19025920   2 1 -2 0 34 0 0 0 D1C-B04-S1-M6   	
47  19091456   2 1 -2 0 35 0 0 0 D1C-B04-S1-M1   	
48  19156992   2 1 -2 0 36 0 0 0 D1C-B04-S2-M4   	
49  19222528   2 1 -2 0 37 0 0 0 D1C-B04-S2-M3   	
50  19288064   2 1 -2 0 38 0 0 0 D1C-B04-S2-M5   	
51  19353600   2 1 -2 0 39 0 0 0 D1C-B04-S2-M2   	
52  19419136   2 1 -2 0 40 0 0 0 D1C-B04-S2-M6   	
53  19484672   2 1 -2 0 41 0 0 0 D1C-B04-S2-M1   	
54  19550208   2 1 -2 0 42 0 0 0 D1C-B01-S1-M4   	
55  19615744   2 1 -2 0 43 0 0 0 D1C-B01-S1-M3   	
56  19681280   2 1 -2 0 44 0 0 0 D1C-B01-S1-M5   	
57  19746816   2 1 -2 0 45 0 0 0 D1C-B01-S1-M2   	
58  19812352   2 1 -2 0 46 0 0 0 D1C-B01-S1-M6   	
59  19877888   2 1 -2 0 47 0 0 0 D1C-B01-S1-M1   	
60  20992000   2 1 -2 1 0 0 0 0  D2C-B01-S2-M4   
61  21057536   2 1 -2 1 1 0 0 0  D2C-B01-S2-M3   
62  21123072   2 1 -2 1 2 0 0 0  D2C-B01-S2-M5   
63  21188608   2 1 -2 1 3 0 0 0  D2C-B01-S2-M2   
64  21254144   2 1 -2 1 4 0 0 0  D2C-B01-S2-M6   
65  21319680   2 1 -2 1 5 0 0 0  D2C-B01-S2-M1   
66  21385216   2 1 -2 1 6 0 0 0  D2C-B02-S1-M4   
67  21450752   2 1 -2 1 7 0 0 0  D2C-B02-S1-M3   
68  21516288   2 1 -2 1 8 0 0 0  D2C-B02-S1-M5   
69  21581824   2 1 -2 1 9 0 0 0  D2C-B02-S1-M2   
70  21647360   2 1 -2 1 10 0 0 0 D2C-B02-S1-M6   
71  21712896   2 1 -2 1 11 0 0 0 D2C-B02-S1-M1   
72  21778432   2 1 -2 1 12 0 0 0 D2C-B02-S2-M4   
73  21843968   2 1 -2 1 13 0 0 0 D2C-B02-S2-M3   
74  21909504   2 1 -2 1 14 0 0 0 D2C-B02-S2-M5   
75  21975040   2 1 -2 1 15 0 0 0 D2C-B02-S2-M2   
76  22040576   2 1 -2 1 16 0 0 0 D2C-B02-S2-M6   
77  22106112   2 1 -2 1 17 0 0 0 D2C-B02-S2-M1   
78  22171648   2 1 -2 1 18 0 0 0 D2C-B03-S1-M4   
79  22237184   2 1 -2 1 19 0 0 0 D2C-B03-S1-M3   
80  22302720   2 1 -2 1 20 0 0 0 D2C-B03-S1-M5   
81  22368256   2 1 -2 1 21 0 0 0 D2C-B03-S1-M2   
82  22433792   2 1 -2 1 22 0 0 0 D2C-B03-S1-M6   
83  22499328   2 1 -2 1 23 0 0 0 D2C-B03-S1-M1   
84  22564864   2 1 -2 1 24 0 0 0 D2C-B03-S2-M4   
85  22630400   2 1 -2 1 25 0 0 0 D2C-B03-S2-M3   
86  22695936   2 1 -2 1 26 0 0 0 D2C-B03-S2-M5   
87  22761472   2 1 -2 1 27 0 0 0 D2C-B03-S2-M2   
88  22827008   2 1 -2 1 28 0 0 0 D2C-B03-S2-M6   
89  22892544   2 1 -2 1 29 0 0 0 D2C-B03-S2-M1   
90  22958080   2 1 -2 1 30 0 0 0 D2C-B04-S1-M4   
91  23023616   2 1 -2 1 31 0 0 0 D2C-B04-S1-M3   
92  23089152   2 1 -2 1 32 0 0 0 D2C-B04-S1-M5   
93  23154688   2 1 -2 1 33 0 0 0 D2C-B04-S1-M2   
94  23220224   2 1 -2 1 34 0 0 0 D2C-B04-S1-M6   
95  23285760   2 1 -2 1 35 0 0 0 D2C-B04-S1-M1   
96  23351296   2 1 -2 1 36 0 0 0 D2C-B04-S2-M4   
97  23416832   2 1 -2 1 37 0 0 0 D2C-B04-S2-M3   
98  23482368   2 1 -2 1 38 0 0 0 D2C-B04-S2-M5   
99  23547904   2 1 -2 1 39 0 0 0 D2C-B04-S2-M2   
100  23613440   2 1 -2 1 40 0 0 0 D2C-B04-S2-M6   
101  23678976   2 1 -2 1 41 0 0 0 D2C-B04-S2-M1   
102  23744512   2 1 -2 1 42 0 0 0 D2C-B01-S1-M4   
103  23810048   2 1 -2 1 43 0 0 0 D2C-B01-S1-M3   
104  23875584   2 1 -2 1 44 0 0 0 D2C-B01-S1-M5   
105  23941120   2 1 -2 1 45 0 0 0 D2C-B01-S1-M2   
106  24006656   2 1 -2 1 46 0 0 0 D2C-B01-S1-M6   
107  24072192   2 1 -2 1 47 0 0 0 D2C-B01-S1-M1   
108  25186304   2 1 -2 2 0 0 0 0  D3C-B01-S2-M4   
109  25251840   2 1 -2 2 1 0 0 0  D3C-B01-S2-M3   
110  25317376   2 1 -2 2 2 0 0 0  D3C-B01-S2-M5   
111  25382912   2 1 -2 2 3 0 0 0  D3C-B01-S2-M2   
112  25448448   2 1 -2 2 4 0 0 0  D3C-B01-S2-M6   
113  25513984   2 1 -2 2 5 0 0 0  D3C-B01-S2-M1   
114  25579520   2 1 -2 2 6 0 0 0  D3C-B02-S1-M4   
115  25645056   2 1 -2 2 7 0 0 0  D3C-B02-S1-M3   
116  25710592   2 1 -2 2 8 0 0 0  D3C-B02-S1-M5   
117  25776128   2 1 -2 2 9 0 0 0  D3C-B02-S1-M2   
118  25841664   2 1 -2 2 10 0 0 0 D3C-B02-S1-M6   
119  25907200   2 1 -2 2 11 0 0 0 D3C-B02-S1-M1   
120  25972736   2 1 -2 2 12 0 0 0 D3C-B02-S2-M4   
121  26038272   2 1 -2 2 13 0 0 0 D3C-B02-S2-M3   
122  26103808   2 1 -2 2 14 0 0 0 D3C-B02-S2-M5   
123  26169344   2 1 -2 2 15 0 0 0 D3C-B02-S2-M2   
124  26234880   2 1 -2 2 16 0 0 0 D3C-B02-S2-M6   
125  26300416   2 1 -2 2 17 0 0 0 D3C-B02-S2-M1   
126  26365952   2 1 -2 2 18 0 0 0 D3C-B03-S1-M4   
127  26431488   2 1 -2 2 19 0 0 0 D3C-B03-S1-M3   
128  26497024   2 1 -2 2 20 0 0 0 D3C-B03-S1-M5   
129  26562560   2 1 -2 2 21 0 0 0 D3C-B03-S1-M2   
130  26628096   2 1 -2 2 22 0 0 0 D3C-B03-S1-M6   
131  26693632   2 1 -2 2 23 0 0 0 D3C-B03-S1-M1   
132  26759168   2 1 -2 2 24 0 0 0 D3C-B03-S2-M4   
133  26824704   2 1 -2 2 25 0 0 0 D3C-B03-S2-M3   
134  26890240   2 1 -2 2 26 0 0 0 D3C-B03-S2-M5   
135  26955776   2 1 -2 2 27 0 0 0 D3C-B03-S2-M2   
136  27021312   2 1 -2 2 28 0 0 0 D3C-B03-S2-M6   
137  27086848   2 1 -2 2 29 0 0 0 D3C-B03-S2-M1   
138  27152384   2 1 -2 2 30 0 0 0 D3C-B04-S1-M4   
139  27217920   2 1 -2 2 31 0 0 0 D3C-B04-S1-M3   
140  27283456   2 1 -2 2 32 0 0 0 D3C-B04-S1-M5   
141  27348992   2 1 -2 2 33 0 0 0 D3C-B04-S1-M2   
142  27414528   2 1 -2 2 34 0 0 0 D3C-B04-S1-M6   
143  27480064   2 1 -2 2 35 0 0 0 D3C-B04-S1-M1   
144  27545600   2 1 -2 2 36 0 0 0 D3C-B04-S2-M4   
145  27611136   2 1 -2 2 37 0 0 0 D3C-B04-S2-M3   
146  27676672   2 1 -2 2 38 0 0 0 D3C-B04-S2-M5   
147  27742208   2 1 -2 2 39 0 0 0 D3C-B04-S2-M2   
148  27807744   2 1 -2 2 40 0 0 0 D3C-B04-S2-M6   
149  27873280   2 1 -2 2 41 0 0 0 D3C-B04-S2-M1   
150  27938816   2 1 -2 2 42 0 0 0 D3C-B01-S1-M4   
151  28004352   2 1 -2 2 43 0 0 0 D3C-B01-S1-M3   
152  28069888   2 1 -2 2 44 0 0 0 D3C-B01-S1-M5   
153  28135424   2 1 -2 2 45 0 0 0 D3C-B01-S1-M2   
154  28200960   2 1 -2 2 46 0 0 0 D3C-B01-S1-M6   
155  28266496   2 1 -2 2 47 0 0 0 D3C-B01-S1-M1   
156  33554432   2 1 0 0 0 -10 0 0 LI_S01_C_M4_C8_2
157  33556480   2 1 0 0 0 -9 0 0  LI_S01_C_M4_C8_1
158  33558528   2 1 0 0 0 -8 0 0  LI_S01_C_M4_C7_2
159  33560576   2 1 0 0 0 -7 0 0  LI_S01_C_M4_C7_1
160  33562624   2 1 0 0 0 -6 0 0  LI_S01_C_M3_C6
161  33564672   2 1 0 0 0 -5 0 0  LI_S01_C_M3_C5
162  33566720   2 1 0 0 0 -4 0 0  LI_S01_C_M2_C4
163  33568768   2 1 0 0 0 -3 0 0  LI_S01_C_M2_C3
164  33570816   2 1 0 0 0 -2 0 0  LI_S01_C_M1_C2
165  33572864   2 1 0 0 0 -1 0 0  LI_S01_C_M1_C1
166  33574912   2 1 0 0 0 0 0 0   LI_S01_A_M1_A1
167  33576960   2 1 0 0 0 1 0 0   LI_S01_A_M1_A2
168  33579008   2 1 0 0 0 2 0 0   LI_S01_A_M2_A3
169  33581056   2 1 0 0 0 3 0 0   LI_S01_A_M2_A4
170  33583104   2 1 0 0 0 4 0 0   LI_S01_A_M3_A5
171  33585152   2 1 0 0 0 5 0 0   LI_S01_A_M3_A6
172  33587200   2 1 0 0 0 6 0 0   LI_S01_A_M4_A7_1
173  33589248   2 1 0 0 0 7 0 0   LI_S01_A_M4_A7_2
174  33591296   2 1 0 0 0 8 0 0   LI_S01_A_M4_A8_1
175  33593344   2 1 0 0 0 9 0 0   LI_S01_A_M4_A8_2
176  33619968   2 1 0 0 1 -10 0 0 LI_S02_C_M4_C8_2
177  33622016   2 1 0 0 1 -9 0 0  LI_S02_C_M4_C8_1
178  33624064   2 1 0 0 1 -8 0 0  LI_S02_C_M4_C7_2
179  33626112   2 1 0 0 1 -7 0 0  LI_S02_C_M4_C7_1
180  33628160   2 1 0 0 1 -6 0 0  LI_S02_C_M3_C6
181  33630208   2 1 0 0 1 -5 0 0  LI_S02_C_M3_C5
182  33632256   2 1 0 0 1 -4 0 0  LI_S02_C_M2_C4
183  33634304   2 1 0 0 1 -3 0 0  LI_S02_C_M2_C3
184  33636352   2 1 0 0 1 -2 0 0  LI_S02_C_M1_C2
185  33638400   2 1 0 0 1 -1 0 0  LI_S02_C_M1_C1
186  33640448   2 1 0 0 1 0 0 0   LI_S02_A_M1_A1
187  33642496   2 1 0 0 1 1 0 0   LI_S02_A_M1_A2
188  33644544   2 1 0 0 1 2 0 0   LI_S02_A_M2_A3
189  33646592   2 1 0 0 1 3 0 0   LI_S02_A_M2_A4
190  33648640   2 1 0 0 1 4 0 0   LI_S02_A_M3_A5
191  33650688   2 1 0 0 1 5 0 0   LI_S02_A_M3_A6
192  33652736   2 1 0 0 1 6 0 0   LI_S02_A_M4_A7_1
193  33654784   2 1 0 0 1 7 0 0   LI_S02_A_M4_A7_2
194  33656832   2 1 0 0 1 8 0 0   LI_S02_A_M4_A8_1
195  33658880   2 1 0 0 1 9 0 0   LI_S02_A_M4_A8_2
196  33685504   2 1 0 0 2 -10 0 0 LI_S03_C_M4_C8_2
197  33687552   2 1 0 0 2 -9 0 0  LI_S03_C_M4_C8_1
198  33689600   2 1 0 0 2 -8 0 0  LI_S03_C_M4_C7_2
199  33691648   2 1 0 0 2 -7 0 0  LI_S03_C_M4_C7_1
200  33693696   2 1 0 0 2 -6 0 0  LI_S03_C_M3_C6
201  33695744   2 1 0 0 2 -5 0 0  LI_S03_C_M3_C5
202  33697792   2 1 0 0 2 -4 0 0  LI_S03_C_M2_C4
203  33699840   2 1 0 0 2 -3 0 0  LI_S03_C_M2_C3
204  33701888   2 1 0 0 2 -2 0 0  LI_S03_C_M1_C2
205  33703936   2 1 0 0 2 -1 0 0  LI_S03_C_M1_C1
206  33705984   2 1 0 0 2 0 0 0   LI_S03_A_M1_A1
207  33708032   2 1 0 0 2 1 0 0   LI_S03_A_M1_A2
208  33710080   2 1 0 0 2 2 0 0   LI_S03_A_M2_A3
209  33712128   2 1 0 0 2 3 0 0   LI_S03_A_M2_A4
210  33714176   2 1 0 0 2 4 0 0   LI_S03_A_M3_A5
211  33716224   2 1 0 0 2 5 0 0   LI_S03_A_M3_A6
212  33718272   2 1 0 0 2 6 0 0   LI_S03_A_M4_A7_1
213  33720320   2 1 0 0 2 7 0 0   LI_S03_A_M4_A7_2
214  33722368   2 1 0 0 2 8 0 0   LI_S03_A_M4_A8_1
215  33724416   2 1 0 0 2 9 0 0   LI_S03_A_M4_A8_2
216  33751040   2 1 0 0 3 -10 0 0 LI_S04_C_M4_C8_2
217  33753088   2 1 0 0 3 -9 0 0  LI_S04_C_M4_C8_1
218  33755136   2 1 0 0 3 -8 0 0  LI_S04_C_M4_C7_2
219  33757184   2 1 0 0 3 -7 0 0  LI_S04_C_M4_C7_1
220  33759232   2 1 0 0 3 -6 0 0  LI_S04_C_M3_C6
221  33761280   2 1 0 0 3 -5 0 0  LI_S04_C_M3_C5
222  33763328   2 1 0 0 3 -4 0 0  LI_S04_C_M2_C4
223  33765376   2 1 0 0 3 -3 0 0  LI_S04_C_M2_C3
224  33767424   2 1 0 0 3 -2 0 0  LI_S04_C_M1_C2
225  33769472   2 1 0 0 3 -1 0 0  LI_S04_C_M1_C1
226  33771520   2 1 0 0 3 0 0 0   LI_S04_A_M1_A1
227  33773568   2 1 0 0 3 1 0 0   LI_S04_A_M1_A2
228  33775616   2 1 0 0 3 2 0 0   LI_S04_A_M2_A3
229  33777664   2 1 0 0 3 3 0 0   LI_S04_A_M2_A4
230  33779712   2 1 0 0 3 4 0 0   LI_S04_A_M3_A5
231  33781760   2 1 0 0 3 5 0 0   LI_S04_A_M3_A6
232  33783808   2 1 0 0 3 6 0 0   LI_S04_A_M4_A7_1
233  33785856   2 1 0 0 3 7 0 0   LI_S04_A_M4_A7_2
234  33787904   2 1 0 0 3 8 0 0   LI_S04_A_M4_A8_1
235  33789952   2 1 0 0 3 9 0 0   LI_S04_A_M4_A8_2
236  33816576   2 1 0 0 4 -10 0 0 LI_S05_C_M4_C8_2
237  33818624   2 1 0 0 4 -9 0 0  LI_S05_C_M4_C8_1
238  33820672   2 1 0 0 4 -8 0 0  LI_S05_C_M4_C7_2
239  33822720   2 1 0 0 4 -7 0 0  LI_S05_C_M4_C7_1
240  33824768   2 1 0 0 4 -6 0 0  LI_S05_C_M3_C6
241  33826816   2 1 0 0 4 -5 0 0  LI_S05_C_M3_C5
242  33828864   2 1 0 0 4 -4 0 0  LI_S05_C_M2_C4
243  33830912   2 1 0 0 4 -3 0 0  LI_S05_C_M2_C3
244  33832960   2 1 0 0 4 -2 0 0  LI_S05_C_M1_C2
245  33835008   2 1 0 0 4 -1 0 0  LI_S05_C_M1_C1
246  33837056   2 1 0 0 4 0 0 0   LI_S05_A_M1_A1
247  33839104   2 1 0 0 4 1 0 0   LI_S05_A_M1_A2
248  33841152   2 1 0 0 4 2 0 0   LI_S05_A_M2_A3
249  33843200   2 1 0 0 4 3 0 0   LI_S05_A_M2_A4
250  33845248   2 1 0 0 4 4 0 0   LI_S05_A_M3_A5
251  33847296   2 1 0 0 4 5 0 0   LI_S05_A_M3_A6
252  33849344   2 1 0 0 4 6 0 0   LI_S05_A_M4_A7_1
253  33851392   2 1 0 0 4 7 0 0   LI_S05_A_M4_A7_2
254  33853440   2 1 0 0 4 8 0 0   LI_S05_A_M4_A8_1
255  33855488   2 1 0 0 4 9 0 0   LI_S05_A_M4_A8_2
256  33882112   2 1 0 0 5 -10 0 0 LI_S06_C_M4_C8_2
257  33884160   2 1 0 0 5 -9 0 0  LI_S06_C_M4_C8_1
258  33886208   2 1 0 0 5 -8 0 0  LI_S06_C_M4_C7_2
259  33888256   2 1 0 0 5 -7 0 0  LI_S06_C_M4_C7_1
260  33890304   2 1 0 0 5 -6 0 0  LI_S06_C_M3_C6
261  33892352   2 1 0 0 5 -5 0 0  LI_S06_C_M3_C5
262  33894400   2 1 0 0 5 -4 0 0  LI_S06_C_M2_C4
263  33896448   2 1 0 0 5 -3 0 0  LI_S06_C_M2_C3
264  33898496   2 1 0 0 5 -2 0 0  LI_S06_C_M1_C2
265  33900544   2 1 0 0 5 -1 0 0  LI_S06_C_M1_C1
266  33902592   2 1 0 0 5 0 0 0   LI_S06_A_M1_A1
267  33904640   2 1 0 0 5 1 0 0   LI_S06_A_M1_A2
268  33906688   2 1 0 0 5 2 0 0   LI_S06_A_M2_A3
269  33908736   2 1 0 0 5 3 0 0   LI_S06_A_M2_A4
270  33910784   2 1 0 0 5 4 0 0   LI_S06_A_M3_A5
271  33912832   2 1 0 0 5 5 0 0   LI_S06_A_M3_A6
272  33914880   2 1 0 0 5 6 0 0   LI_S06_A_M4_A7_1
273  33916928   2 1 0 0 5 7 0 0   LI_S06_A_M4_A7_2
274  33918976   2 1 0 0 5 8 0 0   LI_S06_A_M4_A8_1
275  33921024   2 1 0 0 5 9 0 0   LI_S06_A_M4_A8_2
276  33947648   2 1 0 0 6 -10 0 0 LI_S07_C_M4_C8_2
277  33949696   2 1 0 0 6 -9 0 0  LI_S07_C_M4_C8_1
278  33951744   2 1 0 0 6 -8 0 0  LI_S07_C_M4_C7_2
279  33953792   2 1 0 0 6 -7 0 0  LI_S07_C_M4_C7_1
280  33955840   2 1 0 0 6 -6 0 0  LI_S07_C_M3_C6
281  33957888   2 1 0 0 6 -5 0 0  LI_S07_C_M3_C5
282  33959936   2 1 0 0 6 -4 0 0  LI_S07_C_M2_C4
283  33961984   2 1 0 0 6 -3 0 0  LI_S07_C_M2_C3
284  33964032   2 1 0 0 6 -2 0 0  LI_S07_C_M1_C2
285  33966080   2 1 0 0 6 -1 0 0  LI_S07_C_M1_C1
286  33968128   2 1 0 0 6 0 0 0   LI_S07_A_M1_A1
287  33970176   2 1 0 0 6 1 0 0   LI_S07_A_M1_A2
288  33972224   2 1 0 0 6 2 0 0   LI_S07_A_M2_A3
289  33974272   2 1 0 0 6 3 0 0   LI_S07_A_M2_A4
290  33976320   2 1 0 0 6 4 0 0   LI_S07_A_M3_A5
291  33978368   2 1 0 0 6 5 0 0   LI_S07_A_M3_A6
292  33980416   2 1 0 0 6 6 0 0   LI_S07_A_M4_A7_1
293  33982464   2 1 0 0 6 7 0 0   LI_S07_A_M4_A7_2
294  33984512   2 1 0 0 6 8 0 0   LI_S07_A_M4_A8_1
295  33986560   2 1 0 0 6 9 0 0   LI_S07_A_M4_A8_2
296  34013184   2 1 0 0 7 -10 0 0 LI_S08_C_M4_C8_2
297  34015232   2 1 0 0 7 -9 0 0  LI_S08_C_M4_C8_1
298  34017280   2 1 0 0 7 -8 0 0  LI_S08_C_M4_C7_2
299  34019328   2 1 0 0 7 -7 0 0  LI_S08_C_M4_C7_1
300  34021376   2 1 0 0 7 -6 0 0  LI_S08_C_M3_C6
301  34023424   2 1 0 0 7 -5 0 0  LI_S08_C_M3_C5
302  34025472   2 1 0 0 7 -4 0 0  LI_S08_C_M2_C4
303  34027520   2 1 0 0 7 -3 0 0  LI_S08_C_M2_C3
304  34029568   2 1 0 0 7 -2 0 0  LI_S08_C_M1_C2
305  34031616   2 1 0 0 7 -1 0 0  LI_S08_C_M1_C1
306  34033664   2 1 0 0 7 0 0 0   LI_S08_A_M1_A1
307  34035712   2 1 0 0 7 1 0 0   LI_S08_A_M1_A2
308  34037760   2 1 0 0 7 2 0 0   LI_S08_A_M2_A3
309  34039808   2 1 0 0 7 3 0 0   LI_S08_A_M2_A4
310  34041856   2 1 0 0 7 4 0 0   LI_S08_A_M3_A5
311  34043904   2 1 0 0 7 5 0 0   LI_S08_A_M3_A6
312  34045952   2 1 0 0 7 6 0 0   LI_S08_A_M4_A7_1
313  34048000   2 1 0 0 7 7 0 0   LI_S08_A_M4_A7_2
314  34050048   2 1 0 0 7 8 0 0   LI_S08_A_M4_A8_1
315  34052096   2 1 0 0 7 9 0 0   LI_S08_A_M4_A8_2
316  34078720   2 1 0 0 8 -10 0 0 LI_S09_C_M4_C8_2
317  34080768   2 1 0 0 8 -9 0 0  LI_S09_C_M4_C8_1
318  34082816   2 1 0 0 8 -8 0 0  LI_S09_C_M4_C7_2
319  34084864   2 1 0 0 8 -7 0 0  LI_S09_C_M4_C7_1
320  34086912   2 1 0 0 8 -6 0 0  LI_S09_C_M3_C6
321  34088960   2 1 0 0 8 -5 0 0  LI_S09_C_M3_C5
322  34091008   2 1 0 0 8 -4 0 0  LI_S09_C_M2_C4
323  34093056   2 1 0 0 8 -3 0 0  LI_S09_C_M2_C3
324  34095104   2 1 0 0 8 -2 0 0  LI_S09_C_M1_C2
325  34097152   2 1 0 0 8 -1 0 0  LI_S09_C_M1_C1
326  34099200   2 1 0 0 8 0 0 0   LI_S09_A_M1_A1
327  34101248   2 1 0 0 8 1 0 0   LI_S09_A_M1_A2
328  34103296   2 1 0 0 8 2 0 0   LI_S09_A_M2_A3
329  34105344   2 1 0 0 8 3 0 0   LI_S09_A_M2_A4
330  34107392   2 1 0 0 8 4 0 0   LI_S09_A_M3_A5
331  34109440   2 1 0 0 8 5 0 0   LI_S09_A_M3_A6
332  34111488   2 1 0 0 8 6 0 0   LI_S09_A_M4_A7_1
333  34113536   2 1 0 0 8 7 0 0   LI_S09_A_M4_A7_2
334  34115584   2 1 0 0 8 8 0 0   LI_S09_A_M4_A8_1
335  34117632   2 1 0 0 8 9 0 0   LI_S09_A_M4_A8_2
336  34144256   2 1 0 0 9 -10 0 0 LI_S10_C_M4_C8_2
337  34146304   2 1 0 0 9 -9 0 0  LI_S10_C_M4_C8_1
338  34148352   2 1 0 0 9 -8 0 0  LI_S10_C_M4_C7_2
339  34150400   2 1 0 0 9 -7 0 0  LI_S10_C_M4_C7_1
340  34152448   2 1 0 0 9 -6 0 0  LI_S10_C_M3_C6
341  34154496   2 1 0 0 9 -5 0 0  LI_S10_C_M3_C5
342  34156544   2 1 0 0 9 -4 0 0  LI_S10_C_M2_C4
343  34158592   2 1 0 0 9 -3 0 0  LI_S10_C_M2_C3
344  34160640   2 1 0 0 9 -2 0 0  LI_S10_C_M1_C2
345  34162688   2 1 0 0 9 -1 0 0  LI_S10_C_M1_C1
346  34164736   2 1 0 0 9 0 0 0   LI_S10_A_M1_A1
347  34166784   2 1 0 0 9 1 0 0   LI_S10_A_M1_A2
348  34168832   2 1 0 0 9 2 0 0   LI_S10_A_M2_A3
349  34170880   2 1 0 0 9 3 0 0   LI_S10_A_M2_A4
350  34172928   2 1 0 0 9 4 0 0   LI_S10_A_M3_A5
351  34174976   2 1 0 0 9 5 0 0   LI_S10_A_M3_A6
352  34177024   2 1 0 0 9 6 0 0   LI_S10_A_M4_A7_1
353  34179072   2 1 0 0 9 7 0 0   LI_S10_A_M4_A7_2
354  34181120   2 1 0 0 9 8 0 0   LI_S10_A_M4_A8_1
355  34183168   2 1 0 0 9 9 0 0   LI_S10_A_M4_A8_2
356  34209792   2 1 0 0 10 -10 0 0 LI_S11_C_M4_C8_2
357  34211840   2 1 0 0 10 -9 0 0  LI_S11_C_M4_C8_1
358  34213888   2 1 0 0 10 -8 0 0  LI_S11_C_M4_C7_2
359  34215936   2 1 0 0 10 -7 0 0  LI_S11_C_M4_C7_1
360  34217984   2 1 0 0 10 -6 0 0  LI_S11_C_M3_C6
361  34220032   2 1 0 0 10 -5 0 0  LI_S11_C_M3_C5
362  34222080   2 1 0 0 10 -4 0 0  LI_S11_C_M2_C4
363  34224128   2 1 0 0 10 -3 0 0  LI_S11_C_M2_C3
364  34226176   2 1 0 0 10 -2 0 0  LI_S11_C_M1_C2
365  34228224   2 1 0 0 10 -1 0 0  LI_S11_C_M1_C1
366  34230272   2 1 0 0 10 0 0 0   LI_S11_A_M1_A1
367  34232320   2 1 0 0 10 1 0 0   LI_S11_A_M1_A2
368  34234368   2 1 0 0 10 2 0 0   LI_S11_A_M2_A3
369  34236416   2 1 0 0 10 3 0 0   LI_S11_A_M2_A4
370  34238464   2 1 0 0 10 4 0 0   LI_S11_A_M3_A5
371  34240512   2 1 0 0 10 5 0 0   LI_S11_A_M3_A6
372  34242560   2 1 0 0 10 6 0 0   LI_S11_A_M4_A7_1
