  -100                -0     -0.0143299397     -0.0143299397     -0.0143299397     -0.0143299397     -0.0143299397    -0.02730242567     0.03263789856      0.9858410979
   -99    -0.01235866282    -0.01235866282    -0.01235866282    -0.01235866282    -0.01235866282    -0.01235866282    -0.02675317599     0.09658672293      0.9563852742
   -98    -0.01080087176    -0.01080087176    -0.01080087176    -0.01080087176    -0.01080087176   -0.008722976576    -0.02565308322      0.1530501604       0.928466443
   -97   -0.009522754472   -0.009522754472   -0.009522754472   -0.009522754472   -0.009522754472   -0.005885100895    -0.02347496092      0.2042923995      0.9012366723
   -96   -0.008507958077   -0.008507958077   -0.008507958077   -0.008507958077   -0.008507958077   -0.003687515048    -0.02081856958      0.2501190266      0.8751118721
   -95   -0.007691049907   -0.007691049907   -0.007691049907   -0.007691049907   -0.007691049907   -0.001985066933    -0.01749284182      0.2916679232      0.8497399427
   -94   -0.007029278546   -0.007029278546   -0.007029278546   -0.007029278546   -0.007029278546  -0.0007757321197    -0.01351160744      0.3293254364      0.8251333136
   -93    -0.00646097145    -0.00646097145    -0.00646097145    -0.00646097145    -0.00646097145   0.0001550929544    -0.00863525281      0.3646745054      0.8004246316
   -92   -0.005990173557   -0.005990173557   -0.005990173557   -0.005990173557   -0.005990173557   0.0008543116447   -0.003050630454      0.3972164575      0.7760840492
   -91   -0.005610395108   -0.005610395108   -0.005610395108   -0.005610395108   -0.005610395108    0.001368016267    0.003271970523      0.4269140291      0.7523324227
   -90   -0.005251778497   -0.005251778497   -0.005251778497   -0.005251778497   -0.005251778497    0.001648338274      0.0108659968      0.4553977035      0.7279465398
   -89   -0.004945863476   -0.004945863476   -0.004945863476   -0.004945863476   -0.004945863476    0.001680667415     0.01936734132      0.4817067452      0.7038093233
   -88   -0.004666159153   -0.004666159153   -0.004666159153   -0.004666159153   -0.004666159153    0.001699172089     0.02896485358      0.5063643872      0.6795432694
   -87   -0.004390980629   -0.004390980629   -0.004390980629   -0.004390980629   -0.004390980629    0.001473731651     0.04008770541       0.529686722      0.6548326145
   -86   -0.004119227245   -0.004119227245   -0.004119227245   -0.004119227245   -0.004119227245    0.001179471756     0.05282690805      0.5515160116      0.6298082251
   -85   -0.003871375233   -0.003871375233   -0.003871375233   -0.003871375233   -0.003871375233   0.0008511401606     0.06682281734       0.571373507      0.6050882556
   -84   -0.003603984957   -0.003603984957   -0.003603984957   -0.003603984957   -0.003603984957   0.0004777366147     0.08283714078      0.5898819349      0.5798351462
   -83    -0.00335157879    -0.00335157879    -0.00335157879    -0.00335157879    -0.00335157879   0.0001169021712      0.1002228164      0.6063837184      0.5549637227
   -82   -0.003083378733   -0.003083378733   -0.003083378733   -0.003083378733   -0.003083378733  -0.0002105066088      0.1197217809      0.6211823946      0.5298854354
   -81   -0.002827034868   -0.002827034868   -0.002827034868   -0.002827034868   -0.002827034868  -0.0004182191911      0.1405853382      0.6338430504      0.5053541246
   -80   -0.002605523686   -0.002605523686   -0.002605523686   -0.002605523686   -0.002605523686  -0.0004068997617      0.1621687165      0.6440866523      0.4820789299
   -79   -0.002374512737   -0.002374512737   -0.002374512737   -0.002374512737   -0.002374512737  -0.0001890048188      0.1854600695       0.652382919      0.4590160131
   -78   -0.002175655556   -0.002175655556   -0.002175655556   -0.002175655556   -0.002175655556   0.0003510978009      0.2092129029      0.6584411921      0.4371746593
   -77   -0.001988397976   -0.001988397976   -0.001988397976   -0.001988397976   -0.001988397976    0.001248760655      0.2338052783      0.6624251127      0.4161298984
   -76   -0.001836174946   -0.001836174946   -0.001836174946   -0.001836174946   -0.001836174946    0.002527972075       0.258375275       0.664375626      0.3963860847
   -75   -0.001721977959   -0.001721977959   -0.001721977959   -0.001721977959   -0.001721977959    0.004238384684      0.2825566382      0.6644779428      0.3780177249
   -74   -0.001624433234   -0.001624433234   -0.001624433234   -0.001624433234   -0.001624433234    0.006433611701      0.3068365226      0.6628765217      0.3604739848
   -73   -0.001563754418   -0.001563754418   -0.001563754418   -0.001563754418  -0.0009218239717    0.009080627976      0.3303539707      0.6597941184      0.3441828836
   -72   -0.001517157663   -0.001517157663   -0.001517157663   -0.001517157663  -0.0003396493023     0.01229332451      0.3536597464      0.6552730347      0.3285929459
   -71   -0.001499540789   -0.001499540789   -0.001499540789   -0.001499540789   0.0001262674868     0.01599265028      0.3760941854      0.6495582216      0.3140020836
   -70   -0.001507149287   -0.001507149287   -0.001507149287   -0.001507149287   0.0004832662449     0.02019166577      0.3976373238      0.6428070336      0.3002787149
   -69   -0.001536374479   -0.001536374479   -0.001536374479   -0.001536374479    0.000742808882     0.02488988124      0.4182686077      0.6351512646       0.287320069
   -68   -0.001558800707   -0.001558800707   -0.001558800707   -0.001558800707   0.0009245636057     0.03032636332      0.4388047017      0.6263252803      0.2745405402
   -67   -0.001589612484   -0.001589612484   -0.001589612484   -0.001589612484    0.001031610286     0.03639764949      0.4586225501      0.6166080275      0.2622469669
   -66   -0.001641297241   -0.001641297241   -0.001641297241   -0.001641297241    0.001074283026     0.04296605635      0.4772587711      0.6063308419      0.2506548926
   -65   -0.001670069749   -0.001670069749   -0.001670069749   -0.001670069749    0.001050204762     0.05056031796      0.4959418356      0.5948251904      0.2389618567
   -64   -0.001702688821   -0.001702688821   -0.001702688821   -0.001702688821   0.0009663269667      0.0589035216      0.5137517665      0.5826340124      0.2276841037
   -63   -0.001728511251   -0.001728511251   -0.001728511251   -0.001728511251   0.0008432188539     0.06816575866      0.5309064118      0.5696363943      0.2166434322
   -62   -0.001737297379   -0.001737297379   -0.001737297379   -0.001737297379   0.0006657531516     0.07858040825      0.5475404251      0.5557064148      0.2056970488
   -61    -0.00172597069    -0.00172597069    -0.00172597069    -0.00172597069   0.0004652912232     0.09030456789      0.5635718409       0.540838118      0.1948426551
   -60   -0.001713170654   -0.001713170654   -0.001713170654   -0.001713170654   0.0002607757986      0.1030506554      0.5784504938      0.5255337459      0.1843994748
   -59    -0.00167395176    -0.00167395176    -0.00167395176    -0.00167395176   6.975714246e-05      0.1173699858      0.5925809871      0.5093283956      0.1740044484
   -58   -0.001626710327   -0.001626710327   -0.001626710327   -0.001626710327  -7.683333139e-05      0.1329473344      0.6054650039      0.4927225556      0.1639814002
   -57    -0.00155370877    -0.00155370877    -0.00155370877    -0.00155370877  -0.0001457783729      0.1502489381      0.6172650262      0.4754109263      0.1540891468
   -56   -0.001474905726   -0.001474905726   -0.001474905726   -0.001474905726  -7.790276069e-05       0.168823055       0.627534805      0.4579356667      0.1446314013
   -55    -0.00141468268    -0.00141468268    -0.00141468268    -0.00141468268   0.0001607341412      0.1879753299      0.6359421537      0.4409742537      0.1358854687
   -54   -0.001331457836   -0.001331457836   -0.001331457836   -0.001331457836    0.000638413012      0.2087836163      0.6429339083      0.4235984057      0.1273442008
