-68.000000	-0.000054
-66.200000	0.000221
-64.400000	0.000487
-62.600000	0.000747
-60.800000	0.001004
-59.000000	0.001280
-57.200000	0.001577
-55.400000	0.001897
-53.600000	0.002344
-51.800000	0.002982
-50.000000	0.003812
-48.200000	0.004833
-46.400000	0.006046
-44.600000	0.007450
-42.800000	0.009046
-41.000000	0.010833
-39.200000	0.012812
-37.400000	0.014982
-35.600000	0.017344
-33.800000	0.019897
-32.000000	0.022642
-30.200000	0.025557
-28.400000	0.028135
-26.600000	0.030161
-24.800000	0.031637
-23.000000	0.032561
-21.200000	0.032933
-19.400000	0.032754
-17.600000	0.032024
-15.800000	0.030743
-14.000000	0.028910
-12.200000	0.026526
-10.400000	0.023591
-8.600000	0.020104
-6.800000	0.016066
-5.000000	0.011529
-3.200000	0.007113
-1.400000	0.002995
0.400000	-0.000823
2.200000	-0.004341
4.000000	-0.007560
5.800000	-0.010480
7.600000	-0.013101
9.400000	-0.015423
11.200000	-0.017445
13.000000	-0.019168
14.800000	-0.020591
16.600000	-0.021715
18.400000	-0.022540
20.200000	-0.023080
22.000000	-0.023437
23.800000	-0.023629
25.600000	-0.023657
27.400000	-0.023521
29.200000	-0.023221
31.000000	-0.022756
32.800000	-0.022127
34.600000	-0.021335
36.400000	-0.020377
38.200000	-0.019256
40.000000	-0.017971
41.800000	-0.016521
43.600000	-0.014907
45.400000	-0.013180
47.200000	-0.011574
49.000000	-0.010115
50.800000	-0.008805
52.600000	-0.007643
54.400000	-0.006629
56.200000	-0.005763
58.000000	-0.005046
59.800000	-0.004477
61.600000	-0.004057
63.400000	-0.003784
65.200000	-0.003660
67.000000	-0.003684
68.800000	-0.003856
70.600000	-0.004106
72.400000	-0.004216
74.200000	-0.004173
76.000000	-0.003975
77.800000	-0.003623
79.600000	-0.003116
81.400000	-0.002456
83.200000	-0.001715
85.000000	-0.001080
86.800000	-0.000561
88.600000	-0.000158
90.400000	0.000131
92.200000	0.000303
94.000000	0.000361
95.800000	0.000343
97.600000	0.000332
99.400000	0.000332
101.200000	0.000342
103.000000	0.000362
104.800000	0.000393
106.600000	0.000434
108.400000	0.000530
110.200000	0.000757
