   -73.40000     1.68893
   -71.40000     0.07441
   -69.40000    -1.10336
   -67.40000    -1.93201
   -65.40000    -2.53908
   -63.40000    -2.96994
   -61.40000    -3.18949
   -59.40000    -3.06607
   -57.40000    -2.34674
   -55.40000    -0.82942
   -53.40000     1.41061
   -51.40000     4.25517
   -49.40000     7.70044
   -47.40000    11.77555
   -45.40000    16.44752
   -43.40000    21.60406
   -41.40000    27.10289
   -39.40000    32.81774
   -37.40000    38.64858
   -35.40000    44.49929
   -33.40000    50.21820
   -31.40000    55.50562
   -29.40000    59.88082
   -27.40000    62.84817
   -25.40000    64.16701
   -23.40000    63.90911
   -21.40000    62.25814
   -19.40000    59.29779
   -17.40000    54.96023
   -15.40000    49.16548
   -13.40000    42.02175
   -11.40000    33.85291
    -9.40000    25.04625
    -7.40000    15.93063
    -5.40000     6.76915
    -3.40000    -2.19585
    -1.40000   -10.70240
     0.60000   -18.46717
     2.60000   -25.27137
     4.60000   -31.14118
     6.60000   -36.39383
     8.60000   -41.22755
    10.60000   -45.24333
    12.60000   -47.80972
    14.60000   -48.95309
    16.60000   -49.36079
    18.60000   -49.48984
    20.60000   -49.18254
    22.60000   -48.11826
    24.60000   -46.22054
    26.60000   -43.63225
    28.60000   -40.55214
    30.60000   -37.14832
    32.60000   -33.54321
    34.60000   -29.82350
    36.60000   -26.05266
    38.60000   -22.28078
    40.60000   -18.55168
    42.60000   -14.90814
    44.60000   -11.39613
    46.60000    -8.06841
    48.60000    -4.98654
    50.60000    -2.22072
    52.60000     0.15475
    54.60000     2.07109
    56.60000     3.47872
    58.60000     4.36086
    60.60000     4.74140
    62.60000     4.68268
    64.60000     4.27338
    66.60000     3.61139
    68.60000     2.78813
    70.60000     1.87904
    72.60000     0.94103
    74.60000     0.01470
    76.60000    -0.87146
    78.60000    -1.69732
    80.60000    -2.44872
    82.60000    -3.11622
    84.60000    -3.69445
    86.60000    -4.18134
    88.60000    -4.57702
    90.60000    -4.88274
    92.60000    -5.10003
    94.60000    -5.23044
    96.60000    -5.27598
    98.60000    -5.23973
   100.60000    -5.12638
   102.60000    -4.94240
   104.60000    -4.69555
   106.60000    -4.39422
   108.60000    -4.04668
   110.60000    -3.66059
   112.60000    -3.24262
   114.60000    -2.79849
   116.60000    -2.33290
   118.60000    -1.84973
   120.60000    -1.35211
   122.60000    -0.84260
   124.60000    -0.32327
