  -100       6.590150647       6.586857533       6.586857533       6.586857533       6.586857533      -37.52987014        4.59228936
   -99        5.29681541        5.29681541        5.29681541        5.29681541        5.29681541      -30.65964279       4.175565744
   -98       4.120727713       4.120727713       4.120727713       4.120727713       4.120727713      -24.34436102       3.740722454
   -97       3.289489275       3.289489275       3.289489275       3.289489275       3.289489275      -19.86422024       3.416773868
   -96       2.590095989       2.590095989       2.590095989       2.590095989       2.590095989      -16.06478478       3.114304833
   -95       2.055781358       2.055781358       2.055781358       2.055781358       2.055781358      -13.14206174       2.863154943
   -94       1.630074027       1.630074027       1.630074027       1.630074027       1.630074027      -10.79722823       2.646858101
   -93       1.298895382       1.298895382       1.298895382       1.298895382        1.22086826      -8.866028716       2.449578929
   -92       1.041814509       1.041814509       1.041814509       1.041814509      0.9116603007      -7.368386982       2.289468644
   -91      0.8330267184      0.8330267184      0.8330267184      0.8330267184      0.5950866126      -6.057704161       2.130510675
   -90      0.6652983741      0.6652983741      0.6652983741      0.6652983741      0.3871338511      -5.054661028        2.00633368
   -89      0.5091126672      0.5091126672      0.5091126672      0.5091126672      0.2355287078        -4.1506181       1.878638723
   -88      0.3847380157      0.3847380157      0.3847380157      0.3847380157      0.1303281807      -3.444505287       1.775225044
   -87      0.2741276954      0.2741276954      0.2741276954      0.2741276954     0.05153682689      -2.821369171       1.673321562
   -86      0.1840010054      0.1840010054      0.1840010054      0.1840010054   -0.007635370069      -2.313237069       1.584868418
   -85      0.1071941106      0.1071941106      0.1071941106      0.1071941106    -0.05301499261      -1.878359271       1.502597821
   -84     0.04287895089     0.04287895089     0.04287895089     0.04287895089    -0.08924172717      -1.508531294       1.426257218
   -83    -0.01051250885    -0.01051250885    -0.01051250885    -0.01051250885     -0.1171801647      -1.199435676       1.358665876
   -82    -0.05618672854    -0.05618672854    -0.05618672854    -0.05618672854     -0.1395756269     -0.9279721947       1.292294736
   -81    -0.09333666329    -0.09333666329    -0.09333666329    -0.09333666329     -0.1574814854     -0.7051407833       1.235968922
   -80     -0.1235185189     -0.1235185189     -0.1235185189     -0.1235185189     -0.1714363179     -0.5159935077       1.181503901
   -79     -0.1477049237     -0.1477049237     -0.1477049237     -0.1477049237     -0.1832474105     -0.3622169647        1.13628407
   -78     -0.1660230998     -0.1660230998     -0.1660230998     -0.1660230998     -0.1918705885     -0.2393737337       1.095336721
   -77     -0.1802065365     -0.1802065365     -0.1802065365     -0.1802065365      -0.198898532     -0.1415917742       1.061316452
   -76     -0.1927382055     -0.1927382055     -0.1927382055     -0.1927382055     -0.2034967876    -0.05228233281       1.026731943
   -75     -0.2031749027     -0.2031749027     -0.2031749027     -0.2031749027     -0.2071239965     0.02534443423      0.9944791732
   -74     -0.2127320826     -0.2127320826     -0.2127320826     -0.2127320826     -0.2086417659     0.09574810797      0.9638219883
   -73     -0.2188646032     -0.2188646032     -0.2188646032     -0.2188646032     -0.2096758263      0.1455678591      0.9395663798
   -72     -0.2253951199     -0.2253951199     -0.2253951199     -0.2253951199     -0.2091031844       0.197198115       0.913485549
   -71     -0.2307873301     -0.2307873301     -0.2307873301     -0.2307873301     -0.2075712535      0.2431537231      0.8875668506
   -70     -0.2359865703     -0.2359865703     -0.2359865703     -0.2359865703     -0.2051703744      0.2865178352      0.8625988204
   -69     -0.2404023997     -0.2404023997     -0.2404023997     -0.2404023997     -0.2016096483      0.3256455545      0.8375736925
   -68     -0.2446041447     -0.2446041447     -0.2446041447     -0.2447273847      -0.197256459      0.3636762751      0.8121200028
   -67     -0.2484872024     -0.2484872024     -0.2484872024     -0.2486598647     -0.1914285001      0.3989225013      0.7866274707
   -66     -0.2520841259     -0.2520841259     -0.2520841259     -0.2524363784     -0.1847407964      0.4340099901      0.7594195626
   -65     -0.2557717511     -0.2557717511     -0.2557717511     -0.2560047457     -0.1761037466      0.4670022539      0.7324214917
   -64     -0.2591430544     -0.2591430544     -0.2591430544     -0.2590605599     -0.1663194976      0.4996852729      0.7031239477
