   -72.00000    -0.00066
   -70.00000     0.00194
   -68.00000     0.00005
   -66.00000    -0.00236
   -64.00000    -0.00170
   -62.00000     0.00044
   -60.00000     0.00133
   -58.00000     0.00088
   -56.00000     0.00019
   -54.00000    -0.00012
   -52.00000    -0.00018
   -50.00000    -0.00037
   -48.00000    -0.00073
   -46.00000    -0.00063
   -44.00000     0.00148
   -42.00000     0.00733
   -40.00000     0.01792
   -38.00000     0.03352
   -36.00000     0.05468
   -34.00000     0.08233
   -32.00000     0.11697
   -30.00000     0.15842
   -28.00000     0.20641
   -26.00000     0.26093
   -24.00000     0.32185
   -22.00000     0.38857
   -20.00000     0.46007
   -18.00000     0.53488
   -16.00000     0.61101
   -14.00000     0.68571
   -12.00000     0.75555
   -10.00000     0.81753
    -8.00000     0.87042
    -6.00000     0.91497
    -4.00000     0.95234
    -2.00000     0.98038
     0.00000     0.99559
     2.00000     1.00000
     4.00000     0.99470
     6.00000     0.97875
     8.00000     0.95271
    10.00000     0.91860
    12.00000     0.87812
    14.00000     0.83228
    16.00000     0.78239
    18.00000     0.73022
    20.00000     0.67699
    22.00000     0.62298
    24.00000     0.56822
    26.00000     0.51314
    28.00000     0.45855
    30.00000     0.40556
    32.00000     0.35548
    34.00000     0.30968
    36.00000     0.26919
    38.00000     0.23406
    40.00000     0.20313
    42.00000     0.17517
    44.00000     0.15038
    46.00000     0.12972
    48.00000     0.11287
    50.00000     0.09823
    52.00000     0.08490
    54.00000     0.07340
    56.00000     0.06419
    58.00000     0.05690
    60.00000     0.05077
    62.00000     0.04532
    64.00000     0.04035
    66.00000     0.03576
    68.00000     0.03148
    70.00000     0.02745
    72.00000     0.02361
    74.00000     0.01991
    76.00000     0.01634
    78.00000     0.01291
    80.00000     0.00965
    82.00000     0.00658
    84.00000     0.00375
    86.00000     0.00118
    88.00000    -0.00110
    90.00000    -0.00305
    92.00000    -0.00465
    94.00000    -0.00585
    96.00000    -0.00664
    98.00000    -0.00699
   100.00000    -0.00693
   102.00000    -0.00651
   104.00000    -0.00581
   106.00000    -0.00493
   108.00000    -0.00398
   110.00000    -0.00304
   112.00000    -0.00215
   114.00000    -0.00136
   116.00000    -0.00068
   118.00000    -0.00008
   120.00000     0.00042
   122.00000     0.00086
   124.00000     0.00124
   126.00000     0.00158
