  -100       3.984374434       3.984374434       3.984374434       3.984374434       4.591285582      -23.73901672       3.210233404
   -99        3.28500113        3.28500113        3.28500113        3.28500113        3.02744404      -19.16255532        2.99510676
   -98       2.666516993       2.666516993       2.666516993       2.666516993       2.111147248      -15.57972794       2.802512716
   -97       2.146504288       2.146504288       2.146504288       2.146504288       1.547863787      -12.76432015       2.630439208
   -96       1.718748883       1.718748883       1.718748883       1.718748883       1.181423267      -10.53257718       2.476158383
   -95       1.368606046       1.368606046       1.368606046       1.368606046      0.9275248181      -8.738555686       2.336606685
   -94       1.082430619       1.082430619       1.082430619       1.082430619      0.7408824533      -7.280183147       2.209578217
   -93      0.8482058412      0.8482058412      0.8482058412      0.8482058412      0.5961384851      -6.082236533       2.093274683
   -92      0.6569452427      0.6569452427      0.6569452427      0.6569452427      0.4796445854      -5.094229679       1.986804123
   -91      0.5007341047      0.5007341047      0.5007341047      0.5007341047      0.3831623597      -4.275298324       1.889199545
   -90      0.3727323643      0.3727323643      0.3727323643      0.3727323643      0.3013837179      -3.591701645        1.79938847
   -89      0.2675509433      0.2675509433      0.2675509433      0.2675509433      0.2309961153      -3.017713602       1.716513713
   -88      0.1808602147      0.1808602147      0.1808602147      0.1808602147      0.1691772685      -2.532319957       1.639701829
   -87      0.1107401165      0.1107401165      0.1107401165      0.1107401165      0.1091378544      -2.120559462       1.568461141
   -86      0.0541352408      0.0541352408      0.0541352408      0.0541352408     0.05044908246      -1.769117782       1.502127736
   -85    0.007627880208    0.007627880208    0.007627880208    0.007627880208   -0.003195802533      -1.467419485       1.440103767
   -84    -0.03118239622    -0.03118239622    -0.03118239622    -0.03118239622    -0.05013549763       -1.20701876       1.381883843
   -83    -0.06388531914    -0.06388531914    -0.06388531914    -0.06388531914     -0.0898727643     -0.9817819411       1.327195982
   -82    -0.09110352387    -0.09110352387    -0.09110352387    -0.09110352387     -0.1224036755     -0.7898419513       1.276659722
   -81     -0.1138040136     -0.1138040136     -0.1138040136     -0.1138040136     -0.1486667886     -0.6260623497       1.229945193
