-100	-0.00424511
-98	-0.00530628
-96	-0.0019227
-94	-0.0007166
-92	0.0004075
-90	-0.0023414
-88	-0.0024494
-86	-0.00276945
-84	-0.00655515
-82	-0.00881675
-80	-0.0132082
-78	-0.010934
-76	-0.0131395
-74	-0.013357
-72	-0.012869
-70	-0.0115575
-68	-0.0045425
-66	0.000391
-64	0.005649
-62	0.017842
-60	0.032253
-58	0.0436639
-56	0.0516758
-54	0.0591327
-52	0.068443
-50	0.076246
-48	0.078599
-46	0.0760065
-44	0.0704415
-42	0.0615245
-40	0.046895
-38	0.02892
-36	0.010015
-34	-0.00865
-32	-0.02622
-30	-0.04118
-28	-0.0524515
-26	-0.0598545
-24	-0.066315
-22	-0.072414
-20	-0.075698
-18	-0.0756655
-16	-0.07423
-14	-0.0733156
-12	-0.0722744
-10	-0.069861
-8	-0.0666415
-6	-0.0622135
-4	-0.0559105
-2	-0.0488515
0	-0.0426445
2	-0.0352805
4	-0.0261335
6	-0.016945
8	-0.009395
10	-0.001975
12	0.00544
14	0.013185
16	0.0209785
18	0.0272625
20	0.031975
22	0.0359775
24	0.039819
26	0.042147
28	0.043214
30	0.043185
32	0.041617
34	0.038487
36	0.0348335
38	0.0297275
40	0.0247071
42	0.0200364
44	0.0149156
46	0.0100616
48	0.00579741
50	0.00148049
52	-0.00259837
54	-0.00643023
56	-0.00978042
58	-0.0126919
60	-0.0144385
62	-0.0146331
64	-0.013794
66	-0.0121285
68	-0.0106705
70	-0.0092635
72	-0.008147
74	-0.0069295
76	-0.0056175
78	-0.0047835
80	-0.004326
82	-0.0028955
84	-0.001074
86	0.00073
88	0.002079
90	0.0033645
92	0.00516
94	0.0070615
96	0.0085375
98	0
