  -76.000000   -0.000565
  -74.000000    0.000880
  -72.000000    0.000225
  -70.000000   -0.000780
  -68.000000   -0.000170
  -66.000000    0.000635
  -64.000000   -0.000325
  -62.000000   -0.000620
  -60.000000    0.001080
  -58.000000    0.001010
  -56.000000   -0.000595
  -54.000000    0.000205
  -52.000000    0.002280
  -50.000000    0.003100
  -48.000000    0.003370
  -46.000000    0.004510
  -44.000000    0.006695
  -42.000000    0.009285
  -40.000000    0.011845
  -38.000000    0.014515
  -36.000000    0.017610
  -34.000000    0.021250
  -32.000000    0.025295
  -30.000000    0.029365
  -28.000000    0.033005
  -26.000000    0.035760
  -24.000000    0.037300
  -22.000000    0.037470
  -20.000000    0.036340
  -18.000000    0.034155
  -16.000000    0.031280
  -14.000000    0.027975
  -12.000000    0.024325
  -10.000000    0.020175
   -8.000000    0.015450
   -6.000000    0.010395
   -4.000000    0.005475
   -2.000000    0.000735
    0.000000   -0.004310
    2.000000   -0.009720
    4.000000   -0.014465
    6.000000   -0.017845
    8.000000   -0.020340
   10.000000   -0.022640
   12.000000   -0.024895
   14.000000   -0.026850
   16.000000   -0.028200
   18.000000   -0.028780
   20.000000   -0.028585
   22.000000   -0.027765
   24.000000   -0.026545
   26.000000   -0.025150
   28.000000   -0.023715
   30.000000   -0.022210
   32.000000   -0.020475
   34.000000   -0.018375
   36.000000   -0.015930
   38.000000   -0.013420
   40.000000   -0.011270
   42.000000   -0.009740
   44.000000   -0.008705
   46.000000   -0.007750
   48.000000   -0.006575
   50.000000   -0.005325
   52.000000   -0.004345
   54.000000   -0.003685
   56.000000   -0.003060
   58.000000   -0.002415
   60.000000   -0.002065
   62.000000   -0.002105
   64.000000   -0.001720
   66.000000    0.000020
   68.000000    0.001290
   70.000000   -0.001370
   72.000000   -0.004760
   74.000000   -0.003195
   76.000000   -0.000345
   78.000000   -0.000410
   80.000000   -0.001315
   82.000000   -0.001240
   84.000000   -0.000860
   86.000000   -0.000775
   88.000000   -0.000770
   90.000000   -0.000580
   92.000000   -0.000230
   94.000000    0.000055
   96.000000    0.000100
   98.000000   -0.000010
  100.000000   -0.000115
  102.000000   -0.000145
  104.000000   -0.000105
  106.000000   -0.000035
  108.000000    0.000030
  110.000000    0.000065
  112.000000    0.000065
  114.000000    0.000025
  116.000000   -0.000050
  118.000000   -0.000130
  120.000000   -0.000215
  122.000000    0.000000
