   -72.00000     0.41765
   -70.00000    -1.06452
   -68.00000    -1.36000
   -66.00000    -0.48638
   -64.00000     0.19609
   -62.00000     0.28554
   -60.00000     0.23193
   -58.00000     0.26142
   -56.00000     0.35814
   -54.00000     0.47837
   -52.00000     0.59355
   -50.00000     0.69469
   -48.00000     0.78614
   -46.00000     0.87464
   -44.00000     0.96082
   -42.00000     1.03729
   -40.00000     1.09519
   -38.00000     1.13085
   -36.00000     1.14560
   -34.00000     1.14075
   -32.00000     1.11540
   -30.00000     1.06195
   -28.00000     0.96325
   -26.00000     0.79075
   -24.00000     0.51375
   -22.00000     0.12210
   -20.00000    -0.34360
   -18.00000    -0.79150
   -16.00000    -1.13935
   -14.00000    -1.36915
   -12.00000    -1.50990
   -10.00000    -1.59555
    -8.00000    -1.64736
    -6.00000    -1.67568
    -4.00000    -1.68423
    -2.00000    -1.67260
     0.00000    -1.63734
     2.00000    -1.57340
     4.00000    -1.47584
     6.00000    -1.34241
     8.00000    -1.17565
    10.00000    -0.98345
    12.00000    -0.77800
    14.00000    -0.57245
    16.00000    -0.37835
    18.00000    -0.20335
    20.00000    -0.05005
    22.00000     0.08285
    24.00000     0.20065
    26.00000     0.31065
    28.00000     0.42060
    30.00000     0.53635
    32.00000     0.65985
    34.00000     0.78830
    36.00000     0.91525
    38.00000     1.03210
    40.00000     1.12959
    42.00000     1.19900
    44.00000     1.23141
    46.00000     1.21671
    48.00000     1.14426
    50.00000     1.00839
    52.00000     0.81910
    54.00000     0.60364
    56.00000     0.38836
    58.00000     0.18380
    60.00000    -0.00588
    62.00000    -0.17000
    64.00000    -0.29688
    66.00000    -0.38447
    68.00000    -0.43927
    70.00000    -0.46979
    72.00000    -0.48293
    74.00000    -0.48333
    76.00000    -0.47399
    78.00000    -0.45681
    80.00000    -0.43318
    82.00000    -0.40416
    84.00000    -0.37062
    86.00000    -0.33317
    88.00000    -0.29213
    90.00000    -0.24761
    92.00000    -0.19969
    94.00000    -0.14869
    96.00000    -0.09547
    98.00000    -0.04150
   100.00000     0.01139
   102.00000     0.06134
   104.00000     0.10696
   106.00000     0.14752
   108.00000     0.18275
   110.00000     0.21259
   112.00000     0.23750
   114.00000     0.25824
   116.00000     0.27554
   118.00000     0.29002
   120.00000     0.30220
   122.00000     0.31249
   124.00000     0.32126
   126.00000     0.00000
