  -100      0.1710959524       0.183753617       0.183753617       0.183753617      0.1668254582      0.1126580311    -0.00184029272
   -99      0.1843601349      0.1843601349      0.1843601349      0.1843601349       0.150627512      0.1143298748   -0.002397926363
   -98      0.1772751284      0.1772751284      0.1772751284      0.1772751284      0.1619518021      0.1326675401   -0.003719855924
   -97      0.1755439212      0.1755439212      0.1755439212      0.1755439212      0.1675696398      0.1349325867   -0.004677911098
   -96      0.1731313937      0.1731313937      0.1731313937      0.1731313937       0.171361195      0.1416102269   -0.005496996793
   -95      0.1742670856      0.1742670856      0.1742670856      0.1742670856      0.1760431919      0.1328384801   -0.005950014498
   -94      0.1813969935      0.1813969935      0.1813969935      0.1813969935      0.1804129247      0.0987900179   -0.004790916739
   -93      0.1873900807      0.1873900807      0.1873900807      0.1873900807      0.1810901591     0.07330685652   -0.003957338286
   -92       0.192646423       0.192646423       0.192646423       0.192646423      0.1793889205     0.05324195842   -0.003216570981
   -91      0.1966963422      0.1966963422      0.1966963422      0.1966963422       0.176949068     0.03896834418   -0.002702781164
   -90      0.1940247974      0.1940247974      0.1940247974      0.1940247974      0.1843160832      0.0431298601   -0.003545132934
   -89      0.1920141392      0.1920141392      0.1920141392      0.1920141392      0.1894643762     0.04703814684   -0.004559079707
   -88      0.1922299531      0.1922299531      0.1922299531      0.1922299531      0.1913632482     0.04446101536   -0.004744075902
   -87      0.1925198268      0.1925198268      0.1925198268      0.1925198268      0.1930699899     0.04181848718   -0.004967784251
   -86      0.1968030839      0.1968030839      0.1968030839      0.1968030839      0.1893146896     0.02693100743   -0.003458032425
   -85      0.2004363579      0.2004363579      0.2004363579      0.2004363579      0.1853733373     0.01489200857   -0.002010777462
   -84      0.2003075576      0.2003075576      0.2003075576      0.2003075576      0.1872342285      0.0138350782   -0.002299537002
   -83      0.2002329661      0.2002329661      0.2002329661      0.2002329661        0.18886506     0.01279624472   -0.002593169085
   -82      0.1981847055      0.1981847055      0.1981847055      0.1981847055      0.1933236567     0.01803416766   -0.004096646254
   -81      0.1966897934      0.1966897934      0.1966897934      0.1966897934      0.1964252906     0.02253616532   -0.005720629413
   -80      0.1978638243      0.1978638243      0.1978638243      0.1978638243      0.1957761717     0.01769400913   -0.004925478112
   -79      0.1988146755      0.1988146755      0.1988146755      0.1988146755      0.1952239228     0.01370399352    -0.00418661836
   -78      0.2007180987      0.2007180987      0.2007180987      0.2007180987      0.1930032431    0.006573862049   -0.002449499795
   -77      0.2023114869      0.2023114869      0.2023114869      0.2023114869      0.1908915583   0.0005364664706  -0.0006739723807
   -76      0.2028680821      0.2028680821      0.2028680821      0.2028680821       0.190494062   -0.001638421348  -0.0003279689544
   -75      0.2043562443      0.2043562443      0.2043562443      0.2020461787      0.1905913038   -0.007454351823    0.001748136369
   -74      0.2053029986      0.2053029986      0.2053029986      0.2010282526      0.1912242918    -0.01146021916    0.003298679118
   -73      0.2049721614      0.2049721614      0.2049721614      0.2019288749      0.1910662691    -0.01034926232    0.002437634279
   -72      0.2051827216      0.2051827216      0.2051827216      0.2030762996      0.1900906959    -0.01118429061     0.00246913039
   -71      0.2051805293      0.2051805293      0.2051805293      0.2043462481       0.189115884    -0.01131482898    0.002311108878
   -70      0.2057073476      0.2057073476      0.2057073476       0.205892752       0.187245971    -0.01349026704    0.003229501101
   -69      0.2067876457      0.2067876457      0.2067876457      0.2065446711      0.1853450562    -0.01908144656    0.006828782028
   -68      0.2080494261      0.2080494261      0.2080494261      0.2074153946      0.1826464484    -0.02527385321     0.01106373203
   -67      0.2093521175      0.2093521175      0.2093521175      0.2079867645      0.1797014013     -0.0317910828     0.01604656443
   -66      0.2106650162      0.2106650162      0.2106650162      0.2085997098      0.1763186001    -0.03802808916     0.02111473061
   -65      0.2112181422      0.2112181422      0.2112181422      0.2100074779      0.1735542121    -0.04063698055     0.02342086393
   -64      0.2118602089      0.2118602089      0.2118602089      0.2113716111      0.1706445871    -0.04333674062     0.02573991565
   -63      0.2125997276      0.2125997276      0.2125997276      0.2124373749      0.1672117312    -0.04709818687     0.02964989809
   -62      0.2134677026      0.2134677026      0.2134677026      0.2136074773      0.1630419214    -0.05118235931      0.0341298527
   -61      0.2149321425      0.2149321425      0.2149321425      0.2139707186      0.1566133061    -0.05822325077      0.0428427985
   -60      0.2165693101      0.2165693101      0.2165693101      0.2143726632      0.1485847336    -0.06505189263     0.05238656556
   -59      0.2177129483      0.2177129483      0.2177129483      0.2153169258      0.1419632673    -0.06888590095     0.05846686308
   -58      0.2189988315      0.2189988315      0.2189988315      0.2163902614      0.1341157534    -0.07250629901     0.06500378969
   -57      0.2196809184      0.2196809184      0.2196809184      0.2181005582      0.1282781312    -0.07381781938     0.06839637484
   -56      0.2204645109      0.2204645109      0.2204645109      0.2197042246      0.1221557504    -0.07504021991     0.07178671208
   -55      0.2217168528      0.2217168528      0.2217168528        0.22061163      0.1122767023    -0.07739271413     0.07935382332
   -54      0.2229009363      0.2229009363      0.2229009363      0.2214714617      0.1023397916    -0.07880177806     0.08628771576
   -53      0.2244425809      0.2244425809      0.2244425809       0.221572957     0.09033562974    -0.07998327225     0.09474694275
   -52      0.2257893879      0.2257893879      0.2257893879      0.2215007648      0.0788701395    -0.08004141808      0.1023023502
   -51      0.2268959082      0.2268959082      0.2268959082      0.2216186724      0.0697099658    -0.07938241759      0.1073660548
   -50      0.2280868631      0.2280868631      0.2273985299      0.2216699701      0.0587047137    -0.07804946547      0.1141025255
   -49      0.2290966944      0.2290966944      0.2278125111      0.2217585079     0.04862970753    -0.07601188738       0.119617772
   -48      0.2294430858      0.2294430858        0.22847272      0.2217158127     0.04373040139    -0.07458510674      0.1217800009
   -47      0.2299463484      0.2299463484      0.2291412892      0.2213456708     0.03772346782    -0.07286995442      0.1247668299
   -46      0.2300850187      0.2300850187      0.2296486773      0.2209175402     0.03308535923    -0.07116047149      0.1273388572
   -45      0.2304006662      0.2304006662      0.2301473582      0.2201664328     0.02728272208    -0.06908227853       0.130684433
   -44      0.2305345068      0.2305345068      0.2304085907      0.2188697256     0.01845853613    -0.06494161028      0.1361357443
   -43      0.2307253214      0.2307253214      0.2307661509      0.2169828264    0.009283234108    -0.06021173261      0.1417288784
   -42      0.2308030328      0.2308030328      0.2307915342      0.2146737501  -0.0006625325612    -0.05424157035       0.147832753
   -41      0.2309139489      0.2309139489      0.2308697901       0.211685842    -0.01045695948    -0.04775968091      0.1538331107
   -40      0.2308685249      0.2308685249      0.2308054227       0.209405753    -0.01733889631    -0.04263046186      0.1580211327
   -39      0.2308780111      0.2308780111       0.230714868       0.206611537    -0.02441836865    -0.03706109342      0.1623970349
   -38      0.2307552987      0.2307552987      0.2307087981      0.2027274492    -0.03271038838    -0.02953012869      0.1672936724
   -37      0.2306751831      0.2306751831      0.2307440466      0.1978164858     -0.0413317398    -0.02097707522      0.1723979164
   -36      0.2307411549      0.2307411549      0.2308061561      0.1901687196    -0.05249731227   -0.008545092939      0.1785852196
   -35       0.230984276       0.230984276      0.2307412603      0.1807386819    -0.06334432273    0.005157572548       0.184738256
   -34      0.2313413324      0.2313413324      0.2306787018      0.1732981335    -0.07050509407     0.01509443752      0.1887511565
   -33      0.2317978434      0.2317978434      0.2307163334      0.1644450304    -0.07720560619      0.0256187972      0.1928297584
   -32      0.2320343701      0.2320343701      0.2311038565      0.1579970773    -0.08101626987     0.03259341951      0.1952531763
   -31      0.2323321655      0.2323321655      0.2314592987      0.1510788512    -0.08443093376     0.03949498074      0.1977334721
   -30      0.2327535574      0.2327535574      0.2318765852      0.1397508709    -0.08867088888     0.05034877805      0.2011875399
   -29      0.2331454059      0.2331454059      0.2322356462      0.1282650247    -0.09154345589     0.06038992261      0.2043620507
   -28      0.2339206882      0.2339206882      0.2321851297      0.1139152432     -0.0940231941     0.07217115529      0.2079102896
   -27      0.2345504156      0.2345504156      0.2318850313      0.1000680991    -0.09484970684     0.08276927669      0.2110264685
   -26      0.2353150655      0.2353150655      0.2316079844     0.08826047733    -0.09483183487     0.09102279303      0.2133104491
   -25      0.2359816495      0.2356287555      0.2310657691     0.07450987371     -0.0935701425      0.1005517358      0.2158323589
   -24      0.2366620342      0.2359689114      0.2306215516     0.06208840688    -0.09153722129      0.1084490942      0.2177472229
   -23       0.236802473      0.2362244652       0.230198931     0.05506812852     -0.0897622267      0.1127505938      0.2187176353
   -22      0.2371096673      0.2365419829      0.2296454654      0.0474511248    -0.08775070409      0.1172795909      0.2197228728
   -21      0.2369787101      0.2366097631      0.2289614126     0.04132058364    -0.08549394902      0.1212165619      0.2204069176
   -20      0.2370588993      0.2367272969      0.2281008878     0.03408864882     -0.0828560966      0.1256839347      0.2211964291
   -19      0.2367644305      0.2366550897      0.2264678558     0.02383644162    -0.07790018845      0.1321446509      0.2220317199
   -18      0.2366111773       0.236747372      0.2242777604     0.01317800579    -0.07231451901      0.1386966347      0.2228035689
   -17      0.2362732782       0.236429538      0.2215298094     0.00182189478    -0.06530851509       0.145715269      0.2235387256
   -16      0.2360585834      0.2362506798      0.2182535677   -0.008848659056    -0.05814267394      0.1522981187      0.2241303835
   -15      0.2357201032      0.2357851192      0.2157007659     -0.0164842758    -0.05228753269      0.1570531856      0.2245126346
   -14      0.2354762845      0.2353507347      0.2129312324    -0.02365892823    -0.04654458258      0.1616111835      0.2248340757
   -13      0.2350379804      0.2350065864      0.2090244092    -0.03205707723    -0.03878176757      0.1666714623      0.2250984065
   -12      0.2346361513      0.2346966699      0.2036603668    -0.04149437058    -0.02928255765      0.1722945612       0.225489179
   -11      0.2343116125      0.2344993807      0.1953752964     -0.0534299108     -0.0157538914      0.1788793337      0.2261181789
   -10      0.2344113046      0.2342242106      0.1835793627    -0.06702054702    0.001502093792      0.1865173728      0.2267862026
    -9      0.2347945329      0.2339849509      0.1734641804    -0.07647656626     0.01508839909      0.1918862875      0.2272582156
    -8      0.2355315271      0.2341598364      0.1623576648    -0.08471298978     0.02824940564      0.1970013181      0.2274132378
    -7      0.2360051155      0.2348560269      0.1533711065    -0.08958344916     0.03771909258      0.2002964971      0.2273356106
    -6      0.2359939084      0.2350988689      0.1504556429    -0.09039632914     0.03981393148      0.2010201873      0.2280137902
    -5      0.2362652475      0.2354010038      0.1436943181    -0.09301825731     0.04616484486      0.2030895214      0.2284033217
    -4      0.2360703721      0.2353757597       0.138514533    -0.09420753318     0.05089259811      0.2044238138      0.2289304565
    -3      0.2362215978      0.2353568262      0.1307437822    -0.09609989991     0.05778391608      0.2064114532      0.2295823245
    -2      0.2361441475      0.2345847661      0.1138173505    -0.09743383114     0.07148328355      0.2098593867      0.2315448968
    -1      0.2363742249      0.2336191629     0.09889633473    -0.09746646724     0.08272216127       0.212507538      0.2333470455
     0      0.2366889531      0.2324976994     0.07928365168    -0.09591727637     0.09684048514       0.215960368      0.2346461191
     1      0.2369570769      0.2315167497     0.06096463426    -0.09279146798      0.1090849612      0.2187302075      0.2355378384
     2      0.2371456649      0.2310228333     0.05401380858     -0.0908796204      0.1133174681      0.2196152865      0.2357645591
     3      0.2374010845      0.2303987501     0.04648486806    -0.08875590328      0.1177756803      0.2205449694       0.236150551
     4      0.2373244273      0.2297943708     0.04222703942    -0.08697230667      0.1205605402      0.2209219831      0.2361439458
     5      0.2373241437      0.2291937415      0.0368510965    -0.08506226069      0.1239531956      0.2215019967      0.2362380867
     6      0.2370840031      0.2274483694     0.02648659509    -0.07991586972      0.1305287272      0.2222018749         0.2361663
     7      0.2370057438      0.2251589515     0.01573616493    -0.07413324878       0.137163051       0.222832707      0.2362366306
     8       0.236514718       0.222143724    0.003719645825    -0.06658086099      0.1445952223      0.2234614386      0.2361461123
     9      0.2361542701      0.2185457206   -0.007572119612    -0.05879799997       0.151566528      0.2239373824      0.2361662185
    10      0.2355456101      0.2158940856    -0.01525302555    -0.05275421725      0.1563775372       0.224219552       0.235970458
    11      0.2349731613      0.2130181645    -0.02246031144    -0.04681514915       0.160980815      0.2244345288       0.235868791
    12      0.2345077487      0.2090730831    -0.03075227366    -0.03898264744      0.1660038628      0.2245881137      0.2355621128
    13      0.2340734392      0.2036830536     -0.0400754291    -0.02942679567      0.1715796281      0.2248703768      0.2352957271
    14      0.2337670353      0.1951603208    -0.05216272649    -0.01553763933      0.1782458648      0.2253997917      0.2351273532
    15      0.2333763398      0.1831194551    -0.06585133518    0.002072563733      0.1859393235      0.2259803854      0.2353632676
    16      0.2330679155      0.1725274678    -0.07562306863     0.01630439076      0.1915071244       0.226409449      0.2358067212
    17      0.2331978336      0.1608751304    -0.08407755471      0.0301163342      0.1968010419      0.2265156118      0.2365716028
    18      0.2339402972       0.151386995      -0.089064576     0.04007034034      0.2002374871      0.2264018931      0.2370275633
    19      0.2341895638      0.1478417808    -0.08987900447     0.04263211254      0.2010278378      0.2271097857      0.2370779239
    20      0.2344388584      0.1409531823    -0.09228420995     0.04891080189      0.2030241297      0.2275890455      0.2373681921
    21      0.2343422156      0.1356477249    -0.09324592048     0.05355283832      0.2042729782      0.2282137436      0.2372164198
    22      0.2342334671      0.1281163356    -0.09486936653     0.06008555992      0.2061117353      0.2289352611      0.2373870076
    23       0.233461922      0.1114993992     -0.0960201515     0.07346604347      0.2094924968      0.2308502702      0.2372500199
    24      0.2325048262     0.09688637781    -0.09587462372     0.08439730698      0.2120438949      0.2325718055      0.2374704123
    25      0.2315499064     0.08059160639    -0.09449206423     0.09606685374      0.2148814837      0.2335294827      0.2378727313
    26      0.2306544096     0.06541265113    -0.09192510879      0.1061405416      0.2170814568      0.2342399816       0.238396068
    27       0.230055662      0.0572691656    -0.08985724518      0.1113304282      0.2181685623      0.2344687788      0.2385646482
    28      0.2292810898     0.04840838983    -0.08733705913       0.116740457      0.2192302865       0.234815851      0.2388609851
    29      0.2284863712     0.04208470853    -0.08488177221      0.1208307574        0.21985781      0.2348795182      0.2387426069
    30      0.2275004423     0.03462647352    -0.08200211424      0.1254549677      0.2205840662      0.2350168017      0.2388193627
    31      0.2259646082     0.02545281615    -0.07740021945      0.1312915028      0.2212393476      0.2349897614      0.2384621832
    32      0.2239732815     0.01582905058    -0.07229485266      0.1372471562      0.2218657057      0.2351289571      0.2382507017
    33      0.2213879428      0.0053713975    -0.06567427654      0.1437653013      0.2224012106      0.2350143118      0.2377341125
    34      0.2183942146   -0.004371139329     -0.0590513996      0.1498359334      0.2228031167      0.2350336139      0.2373556603
    35      0.2150446037    -0.01388400248    -0.05164871169        0.15571973      0.2231401693      0.2348025261      0.2368256851
    36      0.2112870825    -0.02274520614     -0.0441960897      0.1612436285      0.2233854643      0.2346451494      0.2363799711
    37      0.2070539041    -0.03148330274    -0.03595231369      0.1664765068      0.2236321069      0.2344129545      0.2358601441
    38      0.2013675898    -0.04110564513    -0.02603104031      0.1721829722      0.2239951224      0.2342311913      0.2353598098
    39      0.1949830059    -0.05028726283    -0.01540672581      0.1773082324      0.2244132589      0.2340966095       0.234892882
    40      0.1854288246     -0.0614055847   -0.001288214878      0.1835570447       0.224857499      0.2342052272      0.2346452041
    41      0.1750296383    -0.07116107742     0.01289991819      0.1890246988      0.2251677047      0.2344069423      0.2346321751
    42      0.1636421532    -0.07960856439     0.02666136658      0.1941995516      0.2251230041      0.2349283832      0.2350541058
    43      0.1519568162    -0.08628837963     0.03948472129      0.1986913426      0.2250284449      0.2354700737      0.2356569809
    44      0.1458328437    -0.08831181401     0.04488826703       0.200421096      0.2257340651      0.2355859951      0.2358495472
    45      0.1406219097    -0.09000438524     0.04943195702      0.2018422591      0.2261487281      0.2358203813      0.2361391499
    46      0.1365628673    -0.09074790231     0.05299017845      0.2028109241       0.226667603      0.2356959095      0.2360204199
    47      0.1328549756    -0.09176346429     0.05654383315      0.2037945767      0.2266866266       0.235753532      0.2361299202
    48      0.1206424143    -0.09288965075     0.06671481018      0.2062881771      0.2280344111      0.2354030342      0.2358068039
    49      0.1078896991    -0.09291139134     0.07667937221      0.2083512785      0.2293559084      0.2351218456      0.2355132875
    50     0.09354415957    -0.09189484391     0.08728400519      0.2106579173      0.2301325778       0.234953052       0.235323132
    51     0.07918736884    -0.08961322661     0.09721419839      0.2124434045      0.2307295114      0.2348583101      0.2351804334
    52     0.07197450353    -0.08798323838       0.102289275      0.2133695625      0.2306386024      0.2347063327      0.2350049622
    53     0.06573877813    -0.08635924239       0.106513874      0.2139925751      0.2305872099      0.2346265236      0.2349002816
    54     0.06215228169    -0.08516737979      0.1094594262       0.214380427      0.2302431743      0.2343422813      0.2345897894
    55      0.0594835812    -0.08441349784      0.1117363587      0.2146855222      0.2298184244      0.2342324977      0.2344571137
    56     0.05523023082    -0.08255701637      0.1151900478      0.2149840035      0.2294927029      0.2337381683       0.233921863
    57     0.05137402626    -0.08076961793      0.1183095169      0.2151679744      0.2291927311       0.233288011      0.2334373583
    58     0.04681635265    -0.07824788099       0.122068434      0.2153295386      0.2288060523      0.2325638553      0.2326636481
    59     0.04289338595    -0.07593731974      0.1256279814      0.2151698477       0.228487868      0.2318416304      0.2319166062
    60     0.03929163801    -0.07364989202      0.1293300687      0.2150401597      0.2278356959      0.2310555355      0.2310967943
    61     0.03644089368     -0.0717969179       0.132991958      0.2145159385      0.2272247125      0.2302908588      0.2303325564
