   -72.00000    -0.37711
   -70.00000    -0.49224
   -68.00000    -0.58382
   -66.00000    -0.64656
   -64.00000    -0.67350
   -62.00000    -0.65564
   -60.00000    -0.58277
   -58.00000    -0.44782
   -56.00000    -0.25803
   -54.00000    -0.04789
   -52.00000     0.12788
   -50.00000     0.23099
   -48.00000     0.26876
   -46.00000     0.28136
   -44.00000     0.30927
   -42.00000     0.37319
   -40.00000     0.47147
   -38.00000     0.58723
   -36.00000     0.69835
   -34.00000     0.78576
   -32.00000     0.83771
   -30.00000     0.85008
   -28.00000     0.82452
   -26.00000     0.76607
   -24.00000     0.68120
   -22.00000     0.57660
   -20.00000     0.45856
   -18.00000     0.33282
   -16.00000     0.20459
   -14.00000     0.07858
   -12.00000    -0.04121
   -10.00000    -0.15203
    -8.00000    -0.25266
    -6.00000    -0.34290
    -4.00000    -0.42296
    -2.00000    -0.49301
     0.00000    -0.55313
     2.00000    -0.60333
     4.00000    -0.64363
     6.00000    -0.67407
     8.00000    -0.69479
    10.00000    -0.70597
    12.00000    -0.70790
    14.00000    -0.70097
    16.00000    -0.68563
    18.00000    -0.66245
    20.00000    -0.63206
    22.00000    -0.59518
    24.00000    -0.55260
    26.00000    -0.50517
    28.00000    -0.45377
    30.00000    -0.39937
    32.00000    -0.34291
    34.00000    -0.28537
    36.00000    -0.22771
    38.00000    -0.17091
    40.00000    -0.11587
    42.00000    -0.06346
    44.00000    -0.01448
    46.00000     0.03035
    48.00000     0.07039
    50.00000     0.10513
    52.00000     0.13417
    54.00000     0.15724
    56.00000     0.17417
    58.00000     0.18497
    60.00000     0.18977
    62.00000     0.18881
    64.00000     0.18248
    66.00000     0.17129
    68.00000     0.15585
    70.00000     0.13686
    72.00000     0.11510
    74.00000     0.09140
    76.00000     0.06667
    78.00000     0.04179
    80.00000     0.01768
    82.00000    -0.00475
    84.00000    -0.02463
    86.00000    -0.04113
    88.00000    -0.05346
    90.00000    -0.06089
    92.00000    -0.06279
    94.00000    -0.05857
    96.00000    -0.04774
    98.00000    -0.02986
   100.00000    -0.00460
   102.00000     0.02831
   104.00000     0.06907
   106.00000     0.11782
   108.00000     0.17462
   110.00000     0.23950
   112.00000     0.31241
   114.00000     0.39329
   116.00000     0.48201
   118.00000     0.57843
   120.00000     0.68239
   122.00000     0.79368
   124.00000     0.91209
   126.00000     1.03741
