-100    9.30582e-05
-98     -2.67343e-05
-96     3.81307e-05
-94     -1.94605e-05
-92     2.47631e-05
-90     -3.93613e-06
-88     8.17493e-06
-86     -5.12483e-05
-84     9.27413e-07
-82     -0.000359197
-80     0.000193595
-78     5.82078e-06
-76     4.18844e-05
-74     -2.56895e-05
-72     0.000174569
-70     0.000215323
-68     0.000219875
-66     1.32398e-05
-64     -0.00030473
-62     0.00110573
-60     0.00119735
-58     0.00182412
-56     0.00194675
-54     0.00128723
-52     0.00207512
-50     0.00579654
-48     0.0106985
-46     0.0176858
-44     0.0279536
-42     0.0426821
-40     0.0607245
-38     0.0837454
-36     0.110564
-34     0.143022
-32     0.178296
-30     0.222959
-28     0.284425
-26     0.352843
-24     0.422571
-22     0.491057
-20     0.559419
-18     0.630455
-16     0.699524
-14     0.767641
-12     0.826875
-10     0.879435
-8      0.921957
-6      0.956372
-4      0.980698
-2      0.995457
0       1
2       0.994158
4       0.978892
6       0.955017
8       0.922557
10      0.883525
12      0.835942
14      0.784166
16      0.730406
18      0.675356
20      0.619144
22      0.562278
24      0.507073
26      0.451995
28      0.398998
30      0.350304
32      0.305397
34      0.265089
36      0.226066
38      0.192186
40      0.162463
42      0.137604
44      0.115819
46      0.0974061
48      0.0810669
50      0.067404
52      0.0562351
54      0.0481968
56      0.0430497
58      0.0403204
60      0.0378793
62      0.033926
64      0.0290379
66      0.0247562
68      0.0224962
70      0.0210224
72      0.0184997
74      0.0159961
76      0.0131848
78      0.0103261
80      0.00748499
82      0.00512891
84      0.00293263
86      0.000482154
88      -0.00131265
90      -0.00358801
92      -0.00561038
94      -0.00722595
96      -0.00846367
98      -0.0100816
