EMBA  6  77  2  6  5L  26
EMBA  6  78  2  6  6R  6
EMBA  6  78  2  6  6L  25
EMBA  6  79  2  6  6R  7
EMBA  6  79  2  6  6L  26
EMBA  7  80  2  7  7R  6
EMBA  7  80  2  7  7L  25
EMBA  7  81  2  7  7R  7
EMBA  7  81  2  7  7L  26
EMBA  7  82  2  7  8R  6
EMBA  7  82  2  7  8L  25
EMBA  7  83  2  7  8R  7
EMBA  7  83  2  7  8L  26
EMBA  7  84  2  8  5R  8
EMBA  7  84  2  8  5L  27
EMBA  7  85  2  8  6R  8
EMBA  7  85  2  8  6L  27
EMBA  7  86  2  8  7R  8
EMBA  7  86  2  8  7L  27
EMBA  7  87  2  8  8R  8
EMBA  7  87  2  8  8L  27
EMBA  7  88  2  9  5R  11
EMBA  7  88  2  9  5L  30
EMBA  7  89  2  9  6R  11
EMBA  7  89  2  9  6L  30
EMBA  7  90  2  9  7R  11
EMBA  7  90  2  9  7L  30
EMBA  7  91  2  9  8R  11
EMBA  7  91  2  9  8L  30
EMBA  8  92  2  10  5R  12
EMBA  8  92  2  10  5L  31
EMBA  8  93  2  10  6R  12
EMBA  8  93  2  10  6L  31
EMBA  8  94  2  10  7R  12
EMBA  8  94  2  10  7L  31
EMBA  8  95  2  10  8R  12
EMBA  8  95  2  10  8L  31
EMBA  8  96  2  11  5R  13
EMBA  8  96  2  11  5L  32
EMBA  8  97  2  11  6R  13
EMBA  8  97  2  11  6L  32
EMBA  8  98  2  11  7R  13
EMBA  8  98  2  11  7L  32
EMBA  8  99  2  11  8R  13
EMBA  8  99  2  11  8L  32
EMBA  9  100  2  12  5R  14
EMBA  9  100  2  12  5L  33
EMBA  9  101  2  12  6R  14
EMBA  9  101  2  12  6L  33
EMBA  9  102  2  12  7R  14
EMBA  9  102  2  12  7L  33
EMBA  9  103  2  12  8R  14
EMBA  9  103  2  12  8L  33
EMBA  9  104  2  13  5R  15
EMBA  9  104  2  13  5L  34
EMBA  9  105  2  13  6R  15
EMBA  9  105  2  13  6L  34
EMBA  9  106  2  13  7R  15
EMBA  9  106  2  13  7L  34
EMBA  9  107  2  13  8R  15
EMBA  9  107  2  13  8L  34
EMBA  9  108  2  14  5R  16
EMBA  9  108  2  14  5L  35
EMBA  9  109  2  14  6R  16
EMBA  9  109  2  14  6L  35
EMBA  9  110  2  14  7R  16
EMBA  9  110  2  14  7L  35
EMBA  9  111  2  14  8R  16
EMBA  9  111  2  14  8L  35
EMBA  11  124  3  1  9R  1
EMBA  11  124  3  1  9L  20
EMBA  11  125  3  1  10R  1
EMBA  11  125  3  1  10L  20
EMBA  10  114  3  1  11R  1
EMBA  10  114  3  1  11L  20
EMBA  10  115  3  1  12R  1
EMBA  10  115  3  1  12L  20
EMBA  10  116  3  2  9R  2
EMBA  10  116  3  2  9L  21
EMBA  10  117  3  2  9R  3
EMBA  10  117  3  2  9L  22
EMBA  10  118  3  2  10R  2
EMBA  10  118  3  2  10L  21
EMBA  10  119  3  2  10R  3
EMBA  10  119  3  2  10L  22
EMBA  10  120  3  3  11R  2
EMBA  10  120  3  3  11L  21
EMBA  10  121  3  3  11R  3
EMBA  10  121  3  3  11L  22
EMBA  10  122  3  3  12R  2
EMBA  10  122  3  3  12L  21
EMBA  10  123  3  3  12R  3
EMBA  10  123  3  3  12L  22
EMBA  10  112  3  4  9R  4
EMBA  10  112  3  4  9L  23
EMBA  10  113  3  4  9R  5
EMBA  10  113  3  4  9L  24
EMBA  11  126  3  4  10R  4
EMBA  11  126  3  4  10L  23
EMBA  11  127  3  4  10R  5
EMBA  11  127  3  4  10L  24
EMBA  11  128  3  5  11R  4
EMBA  11  128  3  5  11L  23
EMBA  11  129  3  5  11R  5
EMBA  11  129  3  5  11L  24
EMBA  11  130  3  5  12R  4
EMBA  11  130  3  5  12L  23
EMBA  11  131  3  5  12R  5
EMBA  11  131  3  5  12L  24
EMBA  11  132  3  6  9R  6
EMBA  11  132  3  6  9L  25
EMBA  11  133  3  6  9R  7
EMBA  11  133  3  6  9L  26
EMBA  11  134  3  6  10R  6
EMBA  11  134  3  6  10L  25
EMBA  11  135  3  6  10R  7
EMBA  11  135  3  6  10L  26
EMBA  12  136  3  7  11R  6
EMBA  12  136  3  7  11L  25
EMBA  12  137  3  7  11R  7
EMBA  12  137  3  7  11L  26
EMBA  12  138  3  7  12R  6
EMBA  12  138  3  7  12L  25
EMBA  12  139  3  7  12R  7
EMBA  12  139  3  7  12L  26
EMBA  12  140  3  8  9R  8
EMBA  12  140  3  8  9L  27
EMBA  12  141  3  8  10R  8
EMBA  12  141  3  8  10L  27
EMBA  12  142  3  8  11R  8
EMBA  12  142  3  8  11L  27
EMBA  12  143  3  8  12R  8
EMBA  12  143  3  8  12L  27
EMBA  12  144  3  9  9R  11
