A	01	0	E	S	1	1	11
A	01	0	E	S	1	1	12
A	01	0	E	S	1	1	13
A	01	0	E	S	1	1	14
A	01	0	E	S	1	1	15
A	01	0	E	S	5	2	0
A	01	0	E	S	5	2	3
A	01	0	E	W	6	1	47
A	01	0	E	W	6	1	48
A	01	0	E	W	6	1	49
A	01	1	E	S	1	1	0
A	01	1	E	S	1	1	1
A	01	1	E	S	1	1	13
A	01	1	E	S	1	1	14
A	01	1	E	S	1	1	15
A	01	1	E	S	1	1	16
A	01	1	E	S	1	1	17
A	01	1	E	S	1	1	18
A	01	1	E	S	1	1	19
A	01	1	E	S	1	1	2
A	01	1	E	S	1	1	23
A	01	1	E	S	1	1	25
A	01	1	E	S	1	1	26
A	01	1	E	S	1	1	27
A	01	1	E	S	1	1	28
A	01	1	E	S	1	1	29
A	01	1	E	S	1	1	3
A	01	1	E	S	1	1	30
A	01	1	E	S	1	1	31
A	01	1	E	S	1	1	6
A	01	1	E	S	3	1	0
A	01	1	E	S	3	1	1
A	01	1	E	S	3	1	10
A	01	1	E	S	3	1	13
A	01	1	E	S	3	1	15
A	01	1	E	S	3	1	16
A	01	1	E	S	3	1	17
A	01	1	E	S	3	1	18
A	01	1	E	S	3	1	19
A	01	1	E	S	3	1	2
A	01	1	E	S	3	1	20
A	01	1	E	S	3	1	23
A	01	1	E	S	3	1	24
A	01	1	E	S	3	1	25
A	01	1	E	S	3	1	26
A	01	1	E	S	3	1	27
A	01	1	E	S	3	1	28
A	01	1	E	S	3	1	29
A	01	1	E	S	3	1	3
A	01	1	E	S	3	1	30
A	01	1	E	S	3	1	31
A	01	1	E	S	3	1	4
A	01	1	E	S	3	1	5
A	01	1	E	S	3	1	8
A	01	1	E	S	3	1	9
A	01	1	E	S	3	2	4
A	01	1	E	S	6	0	31
A	01	1	E	S	7	0	31
A	01	1	E	W	1	1	0
A	01	1	E	W	1	1	1
A	01	1	E	W	1	1	10
A	01	1	E	W	1	1	11
A	01	1	E	W	1	1	12
A	01	1	E	W	1	1	13
A	01	1	E	W	1	1	14
A	01	1	E	W	1	1	15
A	01	1	E	W	1	1	16
A	01	1	E	W	1	1	2
A	01	1	E	W	1	1	21
A	01	1	E	W	1	1	3
A	01	1	E	W	1	1	4
A	01	1	E	W	1	1	5
A	01	1	E	W	1	1	6
A	01	1	E	W	1	1	7
A	01	1	E	W	1	1	8
A	01	1	E	W	1	1	9
A	01	1	E	W	2	1	0
A	01	1	E	W	2	1	1
A	01	1	E	W	2	1	10
A	01	1	E	W	2	1	11
A	01	1	E	W	2	1	12
A	01	1	E	W	2	1	13
A	01	1	E	W	2	1	14
A	01	1	E	W	2	1	15
A	01	1	E	W	2	1	16
A	01	1	E	W	2	1	17
A	01	1	E	W	2	1	18
A	01	1	E	W	2	1	19
A	01	1	E	W	2	1	2
A	01	1	E	W	2	1	20
A	01	1	E	W	2	1	21
A	01	1	E	W	2	1	22
A	01	1	E	W	2	1	23
A	01	1	E	W	2	1	3
A	01	1	E	W	2	1	4
A	01	1	E	W	2	1	5
A	01	1	E	W	2	1	6
A	01	1	E	W	2	1	7
A	01	1	E	W	2	1	8
A	01	1	E	W	2	1	9
A	01	1	E	W	3	1	0
A	01	1	E	W	3	1	1
A	01	1	E	W	3	1	10
A	01	1	E	W	3	1	11
A	01	1	E	W	3	1	12
A	01	1	E	W	3	1	13
A	01	1	E	W	3	1	14
A	01	1	E	W	3	1	15
A	01	1	E	W	3	1	16
A	01	1	E	W	3	1	17
A	01	1	E	W	3	1	18
A	01	1	E	W	3	1	19
A	01	1	E	W	3	1	2
A	01	1	E	W	3	1	20
A	01	1	E	W	3	1	21
A	01	1	E	W	3	1	22
A	01	1	E	W	3	1	23
A	01	1	E	W	3	1	3
A	01	1	E	W	3	1	4
A	01	1	E	W	3	1	5
A	01	1	E	W	3	1	6
A	01	1	E	W	3	1	7
A	01	1	E	W	3	1	8
A	01	1	E	W	3	1	9
A	01	1	E	W	7	2	74
A	01	1	E	W	7	2	75
A	01	2	F	W	4	0	29
A	01	2	F	W	4	0	45
A	01	2	F	W	4	0	49
A	01	2	F	W	4	0	50
A	01	2	F	W	4	0	51
A	01	2	F	W	4	0	52
A	01	2	F	W	4	0	53
A	01	2	F	W	4	0	54
A	01	2	F	W	4	0	55
A	01	2	F	W	4	0	56
A	01	2	F	W	4	0	59
A	01	2	F	W	4	0	60
A	01	2	F	W	5	0	28
A	01	2	F	W	5	0	29
A	01	2	F	W	5	0	30
A	01	2	F	W	5	0	31
A	01	2	F	W	5	0	32
A	01	2	F	W	5	0	33
A	01	2	F	W	5	0	34
A	01	2	F	W	5	0	35
A	01	2	F	W	5	0	36
A	01	2	F	W	5	0	37
A	01	2	F	W	5	0	38
A	01	2	F	W	5	0	39
A	01	2	F	W	5	0	40
A	01	2	F	W	5	0	41
A	01	2	F	W	5	0	42
A	01	2	F	W	5	0	43
A	01	2	F	W	5	0	44
A	01	2	F	W	5	0	45
A	01	2	F	W	5	0	46
A	01	2	F	W	5	0	47
A	01	2	F	W	5	0	48
A	01	2	F	W	5	0	49
A	01	2	F	W	5	0	50
A	01	2	F	W	5	0	51
A	01	2	F	W	5	0	52
A	01	2	F	W	5	0	53
A	01	2	F	W	5	0	54
A	01	2	F	W	5	0	55
A	01	2	F	W	5	0	56
A	01	2	F	W	5	0	57
A	01	2	F	W	5	0	58
A	01	2	F	W	5	0	59
A	01	2	F	W	5	0	60
A	01	2	F	W	7	0	1
A	01	2	F	W	7	0	10
A	01	2	F	W	7	0	11
A	01	2	F	W	7	0	12
A	01	2	F	W	7	0	13
A	01	2	F	W	7	0	14
A	01	2	F	W	7	0	2
A	01	2	F	W	7	0	3
A	01	2	F	W	7	0	4
A	01	2	F	W	7	0	5
A	01	2	F	W	7	0	6
A	01	2	F	W	7	0	7
A	01	2	F	W	7	0	8
A	01	2	F	W	7	0	9
A	01	3	E	S	1	1	0
A	01	3	E	S	1	1	1
A	01	3	E	S	1	1	2
A	01	3	E	S	1	1	3
A	01	3	E	S	1	1	4
A	01	3	E	S	1	1	5
A	01	3	E	S	1	1	7
A	01	3	E	S	3	1	0
A	01	3	E	S	3	1	1
A	01	3	E	S	3	1	2
A	01	3	E	S	3	1	3
A	01	3	E	S	4	2	1
A	01	3	E	S	4	3	10
A	01	3	E	S	4	3	11
A	01	3	E	S	4	3	12
A	01	3	E	S	4	3	15
A	01	3	E	S	4	3	21
A	01	3	E	S	4	3	22
A	01	3	E	S	4	3	23
A	01	3	E	S	4	3	24
A	01	3	E	S	4	3	25
A	01	3	E	S	4	3	7
A	01	3	E	S	4	3	8
A	01	3	E	S	4	3	9
A	01	3	E	S	6	1	16
A	01	3	E	S	6	1	17
A	01	3	E	S	6	1	18
A	01	3	E	S	6	1	19
A	01	3	E	S	6	1	22
A	01	3	E	S	6	1	23
A	01	3	E	S	6	1	24
A	01	3	E	S	6	1	25
A	01	3	E	S	6	1	26
A	01	3	E	S	6	1	27
A	01	3	E	S	6	1	28
A	01	3	E	S	6	1	29
A	01	3	E	S	6	1	30
A	01	3	E	S	6	1	31
A	01	3	E	S	6	2	17
A	01	3	E	S	7	1	16
A	01	3	E	S	7	1	17
A	01	3	E	S	7	1	18
A	01	3	E	S	7	1	19
A	01	3	E	S	7	1	21
A	01	3	E	S	7	1	22
A	01	3	E	S	7	1	23
A	01	3	E	S	7	1	24
A	01	3	E	S	7	1	25
A	01	3	E	S	7	1	27
A	01	3	E	S	7	1	28
A	01	3	E	S	7	1	29
A	01	3	E	S	7	1	30
A	01	3	E	S	7	1	31
A	01	3	E	W	2	1	16
A	01	3	E	W	2	1	8
A	02	1	E	S	1	1	0
A	02	1	E	S	1	1	1
A	02	1	E	S	1	1	31
A	02	1	E	S	3	1	0
A	02	1	E	S	3	1	1
A	02	1	E	S	3	1	30
A	02	1	E	W	1	1	7
A	02	1	E	W	2	1	0
A	02	1	E	W	2	1	1
A	02	1	E	W	2	1	12
A	02	1	E	W	2	1	13
A	02	1	E	W	2	1	14
A	02	1	E	W	2	1	15
A	02	1	E	W	2	1	16
A	02	1	E	W	2	1	17
A	02	1	E	W	2	1	18
A	02	1	E	W	2	1	19
A	02	1	E	W	2	1	2
A	02	1	E	W	2	1	20
A	02	1	E	W	2	1	3
A	02	1	E	W	2	1	4
A	02	1	E	W	2	1	5
A	02	1	E	W	2	1	6
A	02	1	E	W	2	1	7
A	02	1	E	W	2	1	8
A	02	1	E	W	3	1	0
A	02	1	E	W	3	1	7
A	02	1	E	W	3	2	37
A	02	2	E	S	1	1	20
A	02	2	E	S	1	1	3
A	02	2	E	S	1	3	0
A	02	2	E	S	7	0	31
A	02	2	E	W	3	1	13
A	02	2	E	W	3	1	14
A	02	3	E	S	1	1	0
A	02	3	E	S	1	1	1
A	02	3	E	S	3	1	0
A	02	3	E	S	3	1	1
A	02	3	E	S	3	1	10
A	02	3	E	S	3	1	6
A	02	3	E	S	3	1	7
A	02	3	E	S	3	1	8
A	02	3	E	S	3	1	9
A	02	3	E	W	2	1	8
A	02	3	E	W	5	2	73
A	02	3	E	W	5	2	74
A	03	0	E	S	6	0	14
A	03	0	E	S	6	0	15
A	03	0	E	S	6	0	7
A	03	0	E	S	6	0	8
A	03	0	E	S	6	0	9
A	03	0	E	S	6	1	0
A	03	0	E	S	6	1	1
A	03	0	E	S	6	1	10
A	03	0	E	S	6	1	11
A	03	0	E	S	6	1	12
A	03	0	E	S	6	1	13
A	03	0	E	S	6	1	14
A	03	0	E	S	6	1	15
A	03	0	E	S	6	1	2
A	03	0	E	S	6	1	3
A	03	0	E	S	6	1	4
A	03	0	E	S	6	1	5
A	03	0	E	S	6	1	6
A	03	0	E	S	6	1	7
A	03	0	E	S	6	1	8
A	03	0	E	S	6	1	9
A	03	0	E	S	7	0	10
A	03	0	E	S	7	0	11
A	03	0	E	S	7	0	13
A	03	0	E	S	7	0	14
A	03	0	E	S	7	0	15
A	03	0	E	S	7	0	7
A	03	0	E	S	7	0	8
A	03	0	E	S	7	0	9
A	03	0	E	S	7	1	0
A	03	0	E	S	7	1	1
A	03	0	E	S	7	1	10
A	03	0	E	S	7	1	11
A	03	0	E	S	7	1	12
A	03	0	E	S	7	1	13
A	03	0	E	S	7	1	14
A	03	0	E	S	7	1	15
A	03	0	E	S	7	1	2
A	03	0	E	S	7	1	3
A	03	0	E	S	7	1	4
A	03	0	E	S	7	1	5
A	03	0	E	S	7	1	6
A	03	0	E	S	7	1	7
A	03	0	E	S	7	1	8
A	03	0	E	S	7	1	9
A	03	0	E	S	7	2	3
A	03	0	E	W	3	1	11
A	03	0	E	W	3	1	12
A	03	0	E	W	3	1	13
A	03	0	E	W	3	1	14
A	03	1	E	S	6	2	1
A	03	2	E	S	1	1	15
A	03	2	E	S	1	1	16
A	03	2	E	S	4	2	1
A	03	2	E	S	5	1	0
A	03	2	E	S	5	1	1
A	03	2	E	S	5	1	2
A	03	2	E	S	5	2	1
A	03	2	E	S	5	2	2
A	03	2	E	S	5	2	3
A	03	2	E	W	5	1	47
A	03	3	E	S	7	2	17
A	03	3	E	W	6	2	64
A	03	3	E	W	6	2	65
A	03	3	E	W	6	2	66
A	03	3	E	W	6	2	67
A	03	3	E	W	7	2	72
A	04	0	E	S	1	1	0
A	04	0	E	S	1	1	1
A	04	0	E	S	1	1	2
A	04	0	E	S	3	1	0
A	04	0	E	S	3	1	1
A	04	0	E	S	3	1	2
A	04	0	E	S	3	1	3
