0 8 0.000000 6.34468
0 9 0.000000 5.76832
0 10 0.000000 5.28624
0 11 0.000000 4.9645
0 12 0.000000 4.617
0 13 0.000000 4.2291
0 14 0.000000 3.7745
0 15 0.000000 3.38076
0 16 0.000000 3.00247
0 17 0.000000 2.67763
0 18 0.000000 2.41589
0 19 0.000000 2.16679
0 20 0.000000 1.96506
0 21 0.000000 1.76519
0 22 0.000000 1.60539
0 23 0.000000 1.43259
0 24 0.000000 1.32199
0 25 0.000000 1.21532
0 26 0.000000 1.08504
0 27 0.000000 1.00018
0 28 0.000000 0.927721
0 29 0.000000 0.86596
0 30 0.000000 0.808593
0 31 0.000000 0.761019
0 32 0.000000 0.690312
0 33 0.000000 0.660868
0 34 0.000000 0.526118
0 35 0.000000 0.518356
0 36 0.000000 0.501411
0 37 0.000000 0.486858
0 38 0.000000 0.469491
0 39 0.000000 0.448586
0 40 0.000000 0.424064
0 41 0.000000 0.408064
0 42 0.000000 0.219143
0 43 0.000000 0.523958
0 44 0.000000 0
1 9 0.000000 1.68857
1 10 0.000000 1.54772
1 11 0.000000 1.44832
1 12 0.000000 1.37336
1 13 0.000000 1.29947
1 14 0.000000 1.24053
1 15 0.000000 1.22737
1 16 0.000000 1.19511
1 17 0.000000 1.14884
1 18 0.000000 1.03213
1 19 0.000000 0.992819
1 20 0.000000 0.963261
1 21 0.000000 0.932323
1 22 0.000000 0.906875
1 23 0.000000 0.879166
1 24 0.000000 0.863298
1 25 0.000000 0.832778
1 26 0.000000 0.819049
1 27 0.000000 0.796485
1 28 0.000000 0.78056
1 29 0.000000 0.905363
1 30 0.000000 0.85771
1 31 0.000000 0.828087
1 32 0.000000 0.804633
1 33 0.000000 0.837879
1 34 0.000000 0.926311
1 35 0.000000 1.10609
1 36 0.000000 1.10644
1 37 0.000000 1.1217
1 38 0.000000 1.10023
1 39 0.000000 1.12289
1 40 0.000000 1.10327
1 41 0.000000 1.10439
1 42 0.000000 1.0477
1 43 0.000000 0.894392
1 44 0.000000 0
2 8 0.000000 6.4472
2 9 0.000000 5.8854
2 10 0.000000 5.36231
2 11 0.000000 4.84186
2 12 0.000000 4.35289
2 13 0.000000 3.8995
2 14 0.000000 3.48343
2 15 0.000000 3.16351
2 16 0.000000 2.85001
2 17 0.000000 2.60265
2 18 0.000000 2.34425
2 19 0.000000 2.1479
2 20 0.000000 1.94902
2 21 0.000000 1.79256
2 22 0.000000 1.66034
2 23 0.000000 1.50717
2 24 0.000000 1.4001
2 25 0.000000 1.29468
2 26 0.000000 1.20279
2 27 0.000000 1.12743
2 28 0.000000 1.05503
2 29 0.000000 0.996809
2 30 0.000000 0.924404
2 31 0.000000 0.879012
2 32 0.000000 0.840705
2 33 0.000000 0.805408
2 34 0.000000 0.778988
2 35 0.000000 0.730051
2 36 0.000000 0.716317
2 37 0.000000 0.701987
2 38 0.000000 0.685251
2 39 0.000000 0.668283
2 40 0.000000 0.66006
2 41 0.000000 0.646303
2 42 0.000000 0.588096
2 43 0.000000 0.729758
2 44 0.000000 0
3 9 0.000000 4.51017
3 10 0.000000 4.03658
3 11 0.000000 3.5992
3 12 0.000000 3.22403
3 13 0.000000 2.91075
3 14 0.000000 2.65818
3 15 0.000000 2.38979
3 16 0.000000 2.21386
3 17 0.000000 2.01931
3 18 0.000000 1.87566
3 19 0.000000 1.75739
3 20 0.000000 1.60206
3 21 0.000000 1.50426
3 22 0.000000 1.44423
3 23 0.000000 1.36598
3 24 0.000000 1.27042
3 25 0.000000 1.20473
3 26 0.000000 1.15157
3 27 0.000000 1.10213
3 28 0.000000 1.07243
3 29 0.000000 0.985251
3 30 0.000000 0.956822
3 31 0.000000 0.927085
3 32 0.000000 0.883147
3 33 0.000000 0.886173
3 34 0.000000 0.877093
3 35 0.000000 0.846375
3 36 0.000000 0.839019
3 37 0.000000 0.752599
3 38 0.000000 0.772062
3 39 0.000000 0.763064
3 40 0.000000 0.768899
3 41 0.000000 0.791696
3 42 0.000000 0.720428
3 43 0.000000 0.895154
3 44 0.000000 0
4 14 0.000000 7.52551
4 15 0.000000 6.97821
4 16 0.000000 6.23728
4 17 0.000000 5.57989
4 18 0.000000 4.91195
4 19 0.000000 4.42063
4 20 0.000000 3.94725
4 21 0.000000 3.48409
4 22 0.000000 3.14818
4 23 0.000000 2.81271
4 24 0.000000 2.49932
4 25 0.000000 2.26608
4 26 0.000000 2.00231
4 27 0.000000 1.80226
4 28 0.000000 1.61714
4 29 0.000000 1.46164
4 30 0.000000 1.30509
4 31 0.000000 1.20344
4 32 0.000000 1.09681
4 33 0.000000 0.984539
4 34 0.000000 0.898431
4 35 0.000000 0.864187
4 36 0.000000 0.77373
4 37 0.000000 0.72057
4 38 0.000000 0.677722
4 39 0.000000 0.645886
4 40 0.000000 0.488382
4 41 0.000000 0.471228
4 42 0.000000 0.468077
4 43 0.000000 0.432351
4 44 0.000000 0
5 8 0.000000 2.55891
5 9 0.000000 2.33104
5 10 0.000000 2.14739
5 11 0.000000 2.00174
5 12 0.000000 1.88358
5 13 0.000000 1.76604
5 14 0.000000 1.66699
5 15 0.000000 1.58559
5 16 0.000000 1.50964
5 17 0.000000 1.44744
5 18 0.000000 1.38966
5 19 0.000000 1.35105
5 20 0.000000 1.27966
5 21 0.000000 1.24705
5 22 0.000000 1.21568
5 23 0.000000 1.18533
5 24 0.000000 1.1482
5 25 0.000000 1.12538
5 26 0.000000 1.09345
5 27 0.000000 1.14184
5 28 0.000000 1.06274
5 29 0.000000 1.01566
5 30 0.000000 0.983
5 31 0.000000 0.962536
5 32 0.000000 0.939591
5 33 0.000000 0.9201
5 34 0.000000 0.918485
5 35 0.000000 0.949996
5 36 0.000000 1.22554
5 37 0.000000 1.2892
5 38 0.000000 1.31386
5 39 0.000000 1.30968
5 40 0.000000 1.27458
5 41 0.000000 1.32149
5 42 0.000000 1.30328
5 43 0.000000 1.32854
5 44 0.000000 0
6 8 0.000000 5.3849
6 9 0.000000 4.41909
6 10 0.000000 3.83872
6 11 0.000000 3.40303
6 12 0.000000 2.98733
6 13 0.000000 2.72365
6 14 0.000000 2.49592
6 15 0.000000 2.25572
6 16 0.000000 2.09275
6 17 0.000000 1.92722
6 18 0.000000 1.74947
6 19 0.000000 1.64902
6 20 0.000000 1.5366
6 21 0.000000 1.44187
6 22 0.000000 1.32264
6 23 0.000000 1.25099
6 24 0.000000 1.18833
6 25 0.000000 1.16421
6 26 0.000000 1.09808
6 27 0.000000 1.052
6 28 0.000000 0.977417
6 29 0.000000 0.942669
6 30 0.000000 0.914045
6 31 0.000000 0.892467
6 32 0.000000 0.877069
6 33 0.000000 0.84668
6 34 0.000000 0.801301
6 35 0.000000 0.792831
6 36 0.000000 0.774472
6 37 0.000000 0.763929
6 38 0.000000 0.752226
6 39 0.000000 0.757935
6 40 0.000000 0.743692
6 41 0.000000 0.720687
6 42 0.000000 0.678181
6 43 0.000000 0.723537
6 44 0.000000 0
