p1_ID        p2_ID        p2_ID_TG2    p0_MS        p1_MS        p2_MS        SUp_p1_ID    SUp_p2_ID    SUp_p2_ID_TG2 SUp_p0_MS   SUp_p1_MS    SUp_p2_MS    SDw_p1_ID    SDw_p2_ID    SDw_p2_ID_TG2 SDw_p0_MS   SDw_p1_MS    SDw_p2_MS    
0.00638289   0.00013976   0.00000000   0.15264718   0.01237642   0.00000000   0.00103284   0.00003175   0.00000000   0.08864691   0.00132418   0.00021200   0.00103284   0.00003175   0.00000000   0.08864690   0.00132418   0.00021200   
0.00638289   0.00013976   0.00000000   0.10666993   0.01152400   0.00000000   0.00103284   0.00003175   0.00000000   0.08238957   0.00084574   0.00011100   0.00103284   0.00003175   0.00000000   0.08238957   0.00084574   0.00011100   
0.00638289   0.00013976   0.00000000   0.15264718   0.01237642   0.00000000   0.00103284   0.00003175   0.00000000   0.08864691   0.00132418   0.00021200   0.00103284   0.00003175   0.00000000   0.08864690   0.00132418   0.00021200   
0.00638289   0.00013976   0.00000000   0.10666993   0.01152400   0.00000000   0.00103284   0.00003175   0.00000000   0.08238957   0.00084574   0.00011100   0.00103284   0.00003175   0.00000000   0.08238957   0.00084574   0.00011100   
0.00655738   0.00009776   0.00000000   0.14401181   0.00098044   0.00000000   0.00102698   0.00008081   0.00000000   0.08643879   0.01212529   0.00021200   0.00102698   0.00008081   0.00000000   0.08643878   0.01212529   0.00021200   
0.00655738   0.00009776   0.00000000   0.11067295   0.00057575   0.00000000   0.00102698   0.00008081   0.00000000   0.10815303   0.01208846   0.00011100   0.00102698   0.00008081   0.00000000   0.10815303   0.01208846   0.00011100   
0.00655738   0.00009776   0.00000000   0.14401181   0.00098044   0.00000000   0.00102698   0.00008081   0.00000000   0.08643879   0.01212529   0.00021200   0.00102698   0.00008081   0.00000000   0.08643878   0.01212529   0.00021200   
0.00655738   0.00009776   0.00000000   0.11067295   0.00057575   0.00000000   0.00102698   0.00008081   0.00000000   0.10815303   0.01208846   0.00011100   0.00102698   0.00008081   0.00000000   0.10815303   0.01208846   0.00011100   
0.00805533   0.00019164   0.00000000   0.00000000   0.00052694   0.00000000   0.00106937   0.00003624   0.00000000   0.08000000   0.01206145   0.00021200   0.00106937   0.00003624   0.00000000   0.08000000   0.01206145   0.00021200   
0.00805533   0.00019164   0.00000000   0.00000000   0.00063640   0.00000000   0.00106937   0.00003624   0.00000000   0.08000000   0.01234441   0.00011100   0.00106937   0.00003624   0.00000000   0.08000000   0.01234441   0.00011100   
0.00805533   0.00019164   0.00000000   0.00000000   0.00052694   0.00000000   0.00106937   0.00003624   0.00000000   0.08000000   0.01206145   0.00021200   0.00106937   0.00003624   0.00000000   0.08000000   0.01206145   0.00021200   
0.00805533   0.00019164   0.00000000   0.00000000   0.00063640   0.00000000   0.00106937   0.00003624   0.00000000   0.08000000   0.01234441   0.00011100   0.00106937   0.00003624   0.00000000   0.08000000   0.01234441   0.00011100   
0.00886958   0.00023224   0.00000000   0.00000000   0.00241536   0.00000000   0.00117814   0.00002176   0.00000000   0.08000000   0.01230882   0.00017200   0.00117814   0.00002176   0.00000000   0.08000000   0.01230882   0.00017200   
0.00886958   0.00023224   0.00000000   0.00000000   0.00133044   0.00000000   0.00117814   0.00002176   0.00000000   0.08000000   0.01221848   0.00017800   0.00117814   0.00002176   0.00000000   0.08000000   0.01221848   0.00017800   
0.00988596   0.00023984   0.00000000   0.00000000   0.03784781   0.00000000   0.00106917   0.00003401   0.00000000   0.08000000   0.00471044   0.00017200   0.00106917   0.00003401   0.00000000   0.08000000   0.00471044   0.00017200   
0.00988596   0.00023984   0.00000000   0.00000000   0.02770498   0.00000000   0.00106917   0.00003401   0.00000000   0.08000000   0.00121590   0.00017800   0.00106917   0.00003401   0.00000000   0.08000000   0.00121590   0.00017800   
0.00961832   0.00027585   0.00000000   0.00000000   0.01587921   0.00000000   0.00169536   0.00005290   0.00000000   0.08000000   0.00344603   0.00017200   0.00169536   0.00005290   0.00000000   0.08000000   0.00344602   0.00017200   
0.00961832   0.00027585   0.00000000   0.00000000   0.02701215   0.00000000   0.00169536   0.00005290   0.00000000   0.08000000   0.00318035   0.00017800   0.00169536   0.00005290   0.00000000   0.08000000   0.00318035   0.00017800   
0.01215415   0.00044525   0.00000000   0.00000000   0.00989042   0.00000000   0.00183066   0.00006944   0.00000000   0.08000000   0.00456149   0.00017200   0.00183066   0.00006944   0.00000000   0.08000000   0.00456149   0.00017200   
0.01215415   0.00044525   0.00000000   0.00000000   0.01829168   0.00000000   0.00183066   0.00006944   0.00000000   0.08000000   0.00337499   0.00017800   0.00183066   0.00006944   0.00000000   0.08000000   0.00337499   0.00017800   
0.01241352   0.00000000   0.00001763   0.00000000   0.00039887   0.00000000   0.00189303   0.00000000   0.00000352   0.08000000   0.00723465   0.00006100   0.00189303   0.00000000   0.00000352   0.08000000   0.00723465   0.00006100   
0.01241352   0.00000000   0.00001763   0.00000000   0.01623350   0.00000000   0.00189303   0.00000000   0.00000352   0.08000000   0.00184995   0.00029100   0.00189303   0.00000000   0.00000352   0.08000000   0.00184996   0.00029100   
0.00200117   0.00000000   0.00000182   0.00000000   0.00221172   0.00000000   0.02021479   0.00000000   0.00000226   0.08000000   0.00740650   0.00006100   0.02021479   0.00000000   0.00000226   0.08000000   0.00740650   0.00006100   
0.00200117   0.00000000   0.00000182   0.00000000   0.01544739   0.00000000   0.02021479   0.00000000   0.00000226   0.08000000   0.00830080   0.00029100   0.02021479   0.00000000   0.00000226   0.08000000   0.00830080   0.00029100   
