0	0	0	0.485221
0	0	1	0.429667
0	0	2	0.475629
0	1	0	0.414261
0	1	1	0.362946
0	1	2	0.269030
0	2	0	0.438923
0	2	1	0.281539
0	2	2	0.275176
0	3	0	0.369032
0	3	1	0.259099
0	3	2	0.227707
0	4	0	0.335900
0	4	1	0.083183
0	4	2	0.076797
0	5	0	0.199775
0	5	1	0.274976
0	5	2	0.143922
1	0	0	0.502659
1	0	1	0.484228
1	0	2	0.320382
1	1	0	0.462904
1	1	1	0.242018
1	1	2	0.164751
1	2	0	0.386430
1	2	1	0.298056
1	2	2	0.162674
1	3	0	0.324427
1	3	1	0.301185
1	3	2	0.088148
1	4	0	0.284829
1	4	1	0.153258
1	4	2	0.183024
1	5	0	0.129700
1	5	1	0.251753
1	5	2	0.144558
2	0	0	0.501926
2	0	1	0.440826
2	0	2	0.471230
2	1	0	0.507910
2	1	1	0.429358
2	1	2	0.262946
2	2	0	0.452299
2	2	1	0.284995
2	2	2	0.252298
2	3	0	0.349900
2	3	1	0.170957
2	3	2	0.126681
2	4	0	0.422919
2	4	1	0.121830
2	4	2	0.099054
2	5	0	0.292667
2	5	1	0.302739
2	5	2	0.284187
3	0	0	0.509342
3	0	1	0.411992
3	0	2	0.453713
3	1	0	0.512593
3	1	1	0.250053
3	1	2	0.282449
3	2	0	0.452088
3	2	1	0.262808
3	2	2	0.311191
3	3	0	0.230615
3	3	1	0.201068
3	3	2	0.158895
3	4	0	0.338045
3	4	1	0.106459
3	4	2	0.063699
3	5	0	0.177386
3	5	1	0.222522
3	5	2	0.237615
5	0	0	0.467087
5	0	1	0.383443
5	0	2	0.457988
5	1	0	0.383776
5	1	1	0.243197
5	1	2	0.276980
5	2	0	0.426854
5	2	1	0.322767
5	2	2	0.318124
5	3	0	0.521133
5	3	1	0.148535
5	3	2	0.109457
5	4	0	0.264255
5	4	1	0.222702
5	4	2	0.139910
5	5	0	0.235840
5	5	1	0.298568
5	5	2	0.269258
6	0	0	0.461057
6	0	1	0.431811
6	0	2	0.551895
6	1	0	0.476806
6	1	1	0.122546
6	1	2	0.177285
6	2	0	0.414207
6	2	1	0.204411
6	2	2	0.252720
6	3	0	0.481823
6	3	1	0.247433
6	3	2	0.284741
6	4	0	0.305152
6	4	1	0.171096
6	4	2	0.238205
6	5	0	0.413699
6	5	1	0.508186
6	5	2	0.216759
7	0	0	0.368704
7	0	1	0.357249
7	0	2	0.418408
7	1	0	0.348950
7	1	1	0.189736
7	1	2	0.257980
7	2	0	0.319907
7	2	1	0.208043
7	2	2	0.228378
7	3	0	0.232727
7	3	1	0.197585
7	3	2	0.174409
7	4	0	0.210099
7	4	1	0.107582
7	4	2	0.063993
7	5	0	0.259703
7	5	1	0.738391
7	5	2	0.313195
