0	0	0	0.610181
0	0	1	0.531277
0	0	2	0.486619
0	1	0	0.640450
0	1	1	0.492257
0	1	2	0.372287
0	2	0	0.622664
0	2	1	0.581212
0	2	2	0.450751
0	3	0	0.641678
0	3	1	0.483686
0	3	2	0.327159
0	4	0	0.619499
0	4	1	0.456820
0	4	2	0.273621
0	5	0	0.635626
0	5	1	0.672320
0	5	2	0.605541
1	0	0	0.608054
1	0	1	0.506528
1	0	2	0.363048
1	1	0	0.626479
1	1	1	0.291275
1	1	2	0.204904
1	2	0	0.608073
1	2	1	0.444015
1	2	2	0.293154
1	3	0	0.610303
1	3	1	0.423863
1	3	2	0.177196
1	4	0	0.600038
1	4	1	0.374794
1	4	2	0.173660
1	5	0	0.630481
1	5	1	0.723706
1	5	2	0.655620
2	0	0	0.603863
2	0	1	0.498225
2	0	2	0.495297
2	1	0	0.623630
2	1	1	0.513713
2	1	2	0.291938
2	2	0	0.610262
2	2	1	0.509664
2	2	2	0.389497
2	3	0	0.604954
2	3	1	0.495297
2	3	2	0.237187
2	4	0	0.633515
2	4	1	0.421086
2	4	2	0.206471
2	5	0	0.622182
2	5	1	0.602449
2	5	2	0.577492
3	0	0	0.616029
3	0	1	0.512963
3	0	2	0.508539
3	1	0	0.620663
3	1	1	0.344037
3	1	2	0.286486
3	2	0	0.609582
3	2	1	0.491889
3	2	2	0.385734
3	3	0	0.643838
3	3	1	0.429051
3	3	2	0.223795
3	4	0	0.642211
3	4	1	0.352611
3	4	2	0.189202
3	5	0	0.582909
3	5	1	0.583896
3	5	2	0.569919
5	0	0	0.594764
5	0	1	0.490672
5	0	2	0.497291
5	1	0	0.590321
5	1	1	0.427261
5	1	2	0.365515
5	2	0	0.585754
5	2	1	0.532671
5	2	2	0.467676
5	3	0	0.613598
5	3	1	0.431078
5	3	2	0.350109
5	4	0	0.572549
5	4	1	0.356069
5	4	2	0.295050
5	5	0	0.580536
5	5	1	0.575404
5	5	2	0.588470
6	0	0	0.606194
6	0	1	0.491687
6	0	2	0.539336
6	1	0	0.648289
6	1	1	0.260714
6	1	2	0.279960
6	2	0	0.631495
6	2	1	0.444586
6	2	2	0.417496
6	3	0	0.763333
6	3	1	0.481555
6	3	2	0.310632
6	4	0	0.675945
6	4	1	0.385139
6	4	2	0.276714
6	5	0	0.627221
6	5	1	0.717705
6	5	2	0.624262
7	0	0	0.560857
7	0	1	0.510059
7	0	2	0.488905
7	1	0	0.563699
7	1	1	0.269501
7	1	2	0.366096
7	2	0	0.541154
7	2	1	0.442326
7	2	2	0.446106
7	3	0	0.540317
7	3	1	0.434579
7	3	2	0.356026
7	4	0	0.551597
7	4	1	0.352244
7	4	2	0.315979
7	5	0	0.553703
7	5	1	0.684428
7	5	2	0.563947
