 P2RomeClassic,20504,20504,20504,20504,1.000000,/storage/data5/calib/P2results/calibration/calib_20504_2
 P2RomeClassic,25928,26462,25928,26462,1.000000,/storage/data5/calib/P2results/calibration/calib_25928_26124_26241_26462_2
 P2RomeClassic,28940,28940,28940,28940,1.000000,/storage/data5/calib/P2results/calibration/calib_28940_2
 P2RomeClassic,33359,33366,33359,33366,1.000000,/storage/data5/calib/P2results/calibration/calib_33359_33363_33366_2
 P2RomeClassic,33601,33623,33601,33623,1.000000,/storage/data5/calib/P2results/calibration/calib_33601_33620_33623_2
 P2RomeClassic,34268,34268,34268,34268,1.000000,/storage/data5/calib/P2results/calibration/calib_34268_2
