   0   0
-1.0700 1.0700 -.2270  .2270  30  30
  45.5026  -2.6480  43.6469  -2.6333  42.4057  -2.6851  42.2786  -2.6253  40.6338  -2.6056  40.2740  -2.5205  38.5837  -2.7204  38.2789  -2.6051  36.8614  -2.7178  36.4545  -2.7243  36.7120  -2.6407  35.8125  -2.7308  35.7590  -2.6953  36.1313  -2.6443  35.5929  -2.6409  35.8708  -2.6234  35.2373  -2.7242  35.2386  -2.7004  36.1354  -2.6902  36.9299  -2.6116  37.3399  -2.6165  37.1525  -2.6799  38.7663  -2.5494  39.8645  -2.5130  39.4024  -2.4761  40.6474  -2.6557  42.2578  -2.5584  42.9872  -2.5639  43.8214  -2.5986  46.6273  -2.4210
  48.2443  -2.3468  44.5433  -2.5400  44.1757  -2.4228  43.8787  -2.4121  40.5792  -2.5753  41.5474  -2.4063  39.1876  -2.6422  39.4726  -2.4103  38.2567  -2.4735  37.8829  -2.5637  37.3057  -2.5435  37.0251  -2.5393  36.9174  -2.5713  36.2236  -2.5578  37.4455  -2.4158  37.1873  -2.4908  36.6319  -2.5930  36.9968  -2.4885  37.1821  -2.5239  38.6526  -2.4576  37.4315  -2.5730  38.7703  -2.4464  39.1426  -2.4974  39.1150  -2.5569  39.8660  -2.4061  40.6405  -2.6074  42.1671  -2.5058  43.2494  -2.5095  44.8936  -2.5187  46.9451  -2.3720
  44.8821  -2.6058  42.9637  -2.6376  42.0058  -2.5973  41.1597  -2.6338  39.6847  -2.6286  39.3148  -2.5837  38.2993  -2.6709  37.8100  -2.6180  36.8905  -2.6470  37.5312  -2.5557  35.3964  -2.7233  35.6525  -2.6342  34.8528  -2.7004  35.1885  -2.6893  35.2045  -2.6101  36.1878  -2.5332  35.5069  -2.5337  35.4155  -2.5971  35.9488  -2.5950  35.4225  -2.7241  36.4293  -2.5949  36.7603  -2.6324  37.9655  -2.5893  37.6799  -2.6206  38.2543  -2.5105  40.1808  -2.5912  41.5382  -2.5802  41.6113  -2.6020  43.3513  -2.6024  44.5109  -2.5468
  43.7189  -2.6841  41.9400  -2.6327  41.3631  -2.6546  40.1164  -2.6685  38.6106  -2.7098  37.6038  -2.7261  37.6325  -2.6962  36.4866  -2.6945  36.1038  -2.6796  35.4029  -2.7175  34.8003  -2.7123  34.9267  -2.6539  34.8596  -2.6929  34.3679  -2.7431  34.0946  -2.6742  34.8797  -2.6694  34.2693  -2.7143  34.5397  -2.6660  35.3037  -2.5982  34.6454  -2.7688  35.9142  -2.6419  35.9061  -2.6911  37.2289  -2.5821  37.5120  -2.5864  37.7956  -2.5222  39.1567  -2.6965  40.5426  -2.5856  41.7517  -2.5354  42.2089  -2.6321  43.7650  -2.5751
  41.5907  -2.8455  40.0027  -2.7882  38.9247  -2.8518  38.1542  -2.8315  36.8310  -2.8394  36.0310  -2.8900  34.5353  -3.0407  35.2765  -2.9405  34.1001  -2.7974  34.0543  -2.8001  32.7573  -2.9687  32.9383  -3.0171  32.4450  -2.8156  32.1692  -2.9223  33.0092  -2.6911  31.4303  -2.9988  32.6925  -2.8655  32.2823  -2.8037  32.7367  -2.9547  33.0000  -2.9223  33.4415  -2.8591  33.0992  -2.9020  34.1317  -2.8665  35.8093  -2.7092  35.1991  -2.7826  37.3616  -2.8479  38.2147  -2.7817  38.7490  -2.9296  40.4202  -2.8173  41.3882  -2.8672
  44.5508  -2.7931  43.2066  -2.8391  42.5075  -2.8314  40.3479  -2.8715  38.9512  -2.8718  38.6635  -2.8436  37.6741  -2.9681  37.9414  -2.7430  35.6062  -2.9029  37.1488  -2.7556  36.1063  -2.7773  35.8067  -2.7679  35.3843  -2.8785  35.7650  -2.7516  35.0119  -2.8043  34.3442  -2.8526  34.5604  -2.8598  35.4478  -2.7885  35.2096  -2.8724  36.2622  -2.8549  37.0581  -2.6868  36.5369  -2.7597  38.5088  -2.8179  38.7076  -2.7292  38.6875  -2.6089  39.8392  -2.7821  40.9219  -2.8509  42.3180  -2.8222  42.7316  -2.7864  44.7676  -2.7570
  44.8708  -2.8547  43.8654  -2.7979  42.3745  -2.8630  41.1030  -2.8833  40.0707  -2.8476  38.9934  -2.9224  38.4963  -2.9793  37.6764  -2.8735  37.0853  -2.8470  36.6210  -2.8907  36.0415  -2.8705  36.3697  -2.7783  35.1157  -2.9300  35.8047  -2.8955  35.4527  -2.7781  35.5235  -2.8542  35.8445  -2.8357  35.7231  -2.8131  35.9825  -2.8413  36.4339  -2.8567  37.2485  -2.7760  36.5727  -2.8929  37.6307  -2.8775  38.4877  -2.8480  38.7858  -2.7167  39.7269  -2.8800  41.2851  -2.8497  42.2847  -2.7704  43.2367  -2.8318  45.0624  -2.7940
  45.5374  -2.9120  44.0493  -2.9505  42.6259  -2.9707  41.4587  -2.9886  40.4498  -2.9360  39.0991  -3.0006  38.9447  -3.0221  38.2826  -2.9156  37.2118  -2.9386  37.2595  -2.9111  36.6516  -2.9607  36.3007  -2.9372  35.8707  -2.9643  36.6091  -2.9021  35.3689  -2.9682  35.7342  -2.9644  36.0424  -2.9560  36.1846  -2.9321  36.1221  -2.9702  36.5629  -2.9606  37.3281  -2.8941  37.3727  -3.0046  38.3990  -2.9199  38.5546  -2.9877  39.4429  -2.8009  40.1714  -2.9712  42.3130  -2.9321  42.8309  -2.9228  43.8489  -2.9552  45.9895  -2.8893
  48.2868  -3.0140  46.6685  -3.0515  43.9979  -3.1348  43.0556  -3.0978  42.4133  -3.0095  41.8796  -3.0493  40.9174  -3.0379  41.2373  -2.9067  39.4587  -3.0515  38.7414  -3.0738  38.7019  -3.0153  38.3301  -3.0496  37.6314  -3.0974  37.9694  -3.0716  38.1553  -3.0077  37.3007  -3.0569  37.6954  -3.0763  37.8781  -2.9956  39.4343  -2.9360  37.6197  -3.0973  38.9251  -3.0422  39.0719  -3.0397  40.0421  -3.0523  41.2980  -2.9421  40.8269  -2.9520  42.4544  -3.0417  44.5078  -3.0273  44.7218  -3.0203  46.5660  -3.0047  47.5974  -3.0311
  51.2774  -3.0348  49.8279  -2.9892  48.2085  -3.0473  47.8571  -2.9796  46.2007  -2.9276  44.9761  -3.0271  43.8731  -3.0558  43.4255  -2.9694  42.1578  -3.0376  41.9488  -3.0065  40.5949  -3.0381  40.5624  -3.0492  40.6250  -3.0319  40.9790  -2.9749  40.1371  -3.0086  41.3884  -2.8997  40.5609  -3.0145  39.6228  -3.0791  41.4508  -2.9864  41.7691  -2.9615  42.0058  -2.9686  42.4001  -2.9722  42.8671  -2.9910  44.5143  -2.9911  43.2190  -2.9429  44.6462  -3.1103  46.7159  -3.0222  46.5512  -3.0819  48.1246  -3.0314  50.8360  -3.0049
  51.7001  -3.1235  49.1060  -3.2424  47.7911  -3.2665  48.4263  -3.1111  46.1368  -3.2063  44.8884  -3.1866  43.9181  -3.2602  43.3418  -3.1476  41.4735  -3.2662  43.4285  -3.1152  41.4526  -3.1948  41.3717  -3.1839  41.0159  -3.1821  41.3873  -3.1382  42.0089  -3.0223  40.1854  -3.2258  39.7596  -3.2526  42.0511  -3.0658  40.7179  -3.2440  41.3295  -3.2323  42.3857  -3.1240  41.8269  -3.2378  42.7892  -3.2795  43.4088  -3.2590  44.3036  -3.0757  45.1451  -3.2183  48.1262  -3.1338  48.5691  -3.1558  49.4737  -3.2040  51.3873  -3.1598
  53.3438  -3.2709  52.0716  -3.2911  50.4192  -3.3109  50.0936  -3.2492  48.0643  -3.3432  46.6574  -3.3280  46.7195  -3.3299  46.8037  -3.1957  44.4650  -3.2958  43.2039  -3.3337  43.4317  -3.2759  42.5406  -3.3198  43.9933  -3.2187  42.8757  -3.3161  41.7887  -3.2795  41.6686  -3.3102  42.3404  -3.3077  41.2494  -3.3586  43.5896  -3.2886  43.2926  -3.3452  43.2073  -3.2941  43.7592  -3.3182  45.1305  -3.3020  45.8554  -3.3030  46.8667  -3.1507  47.6042  -3.3117  48.9402  -3.3242  50.7515  -3.2972  51.2783  -3.3029  52.0135  -3.3919
  57.1317  -3.3891  54.5657  -3.5075  54.2100  -3.4341  51.8023  -3.4662  50.4245  -3.5012  50.4899  -3.4277  47.5806  -3.5548  48.4331  -3.3798  48.6155  -3.3318  48.4355  -3.2959  46.3610  -3.3944  46.5460  -3.3845  45.4098  -3.4388  46.2356  -3.4397  45.7081  -3.3299  43.2131  -3.4951  46.1856  -3.4008  44.0546  -3.5286  44.9813  -3.4375  45.9510  -3.5130  47.1156  -3.3604  47.0314  -3.3903  46.7580  -3.5134  49.7632  -3.4193  47.0123  -3.4455  50.8945  -3.4111  53.0690  -3.4103  54.0524  -3.4430  54.9532  -3.4167  58.3801  -3.3422
  63.4769  -3.4957  59.1770  -3.6056  58.3223  -3.5579  58.8366  -3.4639  54.5003  -3.5837  53.9604  -3.6049  55.1526  -3.4756  52.3555  -3.5128  52.5247  -3.4512  52.4503  -3.4220  50.2288  -3.4758  50.7395  -3.4607  50.2220  -3.5153  51.3474  -3.3320  50.3365  -3.3743  50.9635  -3.4038  49.5724  -3.4939  49.9531  -3.4971  50.0517  -3.5024  50.3040  -3.5489  51.0616  -3.4862  51.7859  -3.4443  51.6498  -3.5139  54.7200  -3.4905  54.5394  -3.3762  57.3613  -3.4217  58.0543  -3.4672  59.3245  -3.5261  60.6756  -3.5045  62.0056  -3.5218
  66.4451  -3.4518  63.0006  -3.5929  60.6494  -3.7432  60.3271  -3.7795  59.6485  -3.7133  58.6543  -3.5916  56.8296  -3.5118  54.5766  -3.5108  54.3260  -3.5493  53.7452  -3.6449  53.3983  -3.7119  53.7170  -3.6716  52.6963  -3.6572  52.2606  -3.5034  52.1137  -3.3734  53.3901  -3.3602  52.5263  -3.5790  52.3500  -3.6483  53.6099  -3.6671  54.8065  -3.5873  54.4568  -3.4942  55.5770  -3.3988  56.1518  -3.4081  57.9230  -3.5280  57.0859  -3.5360  58.9090  -3.7351  60.7395  -3.6712  62.7366  -3.5517  64.5162  -3.4359  65.6717  -3.5216
  71.8354  -3.2193  68.2650  -3.3252  66.9196  -3.3110  65.5495  -3.3552  64.3973  -3.2919  62.3664  -3.3212  62.4810  -3.2166  60.6282  -3.2046  59.0487  -3.2674  59.5812  -3.3148  58.6451  -3.3228  57.8445  -3.3222  56.9891  -3.3152  58.0020  -3.2669  57.5102  -3.1633  57.7384  -3.1001  58.2173  -3.1613  58.3489  -3.2230  57.9841  -3.2253  57.6811  -3.2752  59.5886  -3.1145  59.1962  -3.1481  60.8211  -3.1142  61.6850  -3.2503  62.6036  -3.1379  63.9588  -3.2872  66.5971  -3.2568  66.6328  -3.2964  69.7686  -3.1641  71.1317  -3.1352
  80.1392  -3.2259  76.6790  -3.3655  75.0559  -3.3615  73.9641  -3.3238  71.4053  -3.3426  70.0266  -3.4129  68.4605  -3.4016  68.3852  -3.3203  66.4744  -3.3629  65.9289  -3.3592  65.0659  -3.3702  64.1448  -3.3475  63.9815  -3.3684  64.3044  -3.3612  62.9630  -3.3025  63.9560  -3.2931  63.9147  -3.2573  64.5501  -3.2111  64.5801  -3.2466  66.0735  -3.2500  65.5626  -3.3405  65.8086  -3.2570  67.9718  -3.2632  69.6933  -3.2789  69.5428  -3.2140  72.0368  -3.2746  73.7253  -3.2889  75.2093  -3.3549  76.7356  -3.3164  81.0937  -3.2110
  85.4730  -3.3519  83.0174  -3.3743  81.3363  -3.3688  79.2113  -3.3182  76.4664  -3.3643  75.3299  -3.3964  74.4473  -3.3631  73.4292  -3.2415  71.7349  -3.3229  71.6831  -3.2523  70.0820  -3.2665  68.7219  -3.3108  69.0402  -3.3057  67.7391  -3.2729  67.6541  -3.2173  68.5370  -3.1957  68.8118  -3.2488  68.4753  -3.2742  69.5282  -3.2210  70.5573  -3.2765  70.5458  -3.3103  71.1560  -3.2927  72.5090  -3.2685  74.1728  -3.3180  74.4304  -3.1901  75.4111  -3.3662  79.6432  -3.3114  80.8805  -3.3308  83.3710  -3.3394  85.4385  -3.3278
  96.8768  -3.2932  95.0349  -3.3620  90.8310  -3.3684  90.8983  -3.2764  86.6833  -3.3316  85.9248  -3.3534  84.0033  -3.3253  82.3026  -3.3085  80.3369  -3.3353  78.8870  -3.3592  78.0098  -3.3106  77.6647  -3.2532  76.5158  -3.3324  77.9474  -3.2748  76.4617  -3.2038  76.6338  -3.2363  77.7705  -3.2378  77.3471  -3.2925  77.8483  -3.2265  79.0677  -3.2260  79.8426  -3.3156  80.4778  -3.3001  81.5751  -3.3237  84.9085  -3.3262  84.6354  -3.1983  86.2323  -3.3481  90.4824  -3.2935  91.4835  -3.3632  92.6986  -3.4020  97.9346  -3.2779
 108.0300  -2.9816 106.7468  -3.0369 103.6265  -2.9977 100.0329  -3.0027  98.0660  -2.6803  96.8395  -2.7878  96.5500  -2.6798  95.0820  -2.6066  92.3410  -2.6833  90.7664  -2.7264  89.9743  -2.7040  91.0982  -2.5473  88.2266  -2.7136  88.7000  -2.5769  89.4286  -2.4281  91.5810  -2.4504  88.0584  -2.5784  87.2898  -2.6480  86.0815  -2.8211  89.8901  -2.5816  89.0300  -2.7502  90.4431  -2.6916  94.2933  -2.5581  94.0798  -2.7488  96.4962  -2.4856 100.2862  -2.6052  98.2007  -3.0626 102.9232  -3.0335 103.3752  -3.1028 109.3770  -2.9598
   0   2
-1.0000 1.0000 -.1760  .1760  30  30
 138.3234  -1.2568 142.4078  -1.2323 143.5528  -1.3449 147.8538  -1.2536 155.3278  -1.2165 159.5558  -1.2517 165.3248  -1.2267 169.4848  -1.2321 174.9511  -1.1846 180.4994  -1.3004 187.2807  -1.4271 194.4196  -1.4840 206.9813  -1.1236 215.1380  -1.1746 219.5684  -1.0531 219.4958  -1.0038 217.9833  -1.1108 206.8061  -1.2198 195.5892  -1.4759 190.0565  -1.4328 181.3970  -1.2496 177.7450  -1.1661 170.9797  -1.1376 165.3458  -1.1704 159.1114  -1.2501 156.7953  -1.1080 149.3321  -1.2513 147.1818  -1.1658 141.7454  -1.1832 140.1059  -1.1715
 128.7248  -1.0509 134.3049   -.9931 137.2126  -1.0609 140.5699  -1.0186 144.6837  -1.0561 149.9278  -1.0518 153.9900  -1.0767 160.9101   -.9915 166.3712   -.8929 170.2442   -.8831 175.2965  -1.3134 181.3990  -1.2123 190.8767  -1.2121 199.0797   -.9025 204.2027   -.8333 205.1734   -.8425 202.3430   -.8995 194.8677   -.9911 183.4459  -1.1450 175.4884  -1.1993 170.0052   -.9993 165.6487   -.8724 160.7966   -.9168 153.9801  -1.0019 150.3208   -.9747 146.0654  -1.0111 141.0870   -.9941 136.4174   -.9963 134.6788   -.8741 130.2827  -1.0142
 121.8778  -1.4187 121.2216  -1.4039 123.5061  -1.5506 128.2623  -1.4135 131.5832  -1.4378 134.2582  -1.5115 138.3836  -1.5459 144.6651  -1.3985 150.2545  -1.2782 152.4698  -1.5156 156.5535  -1.8145 163.6170  -1.6817 172.0494  -1.6844 182.5880  -1.3248 181.6638  -1.3119 183.3823  -1.2219 179.7671  -1.4686 174.2072  -1.5222 164.6556  -1.6423 158.1615  -1.6733 153.0623  -1.4115 149.1322  -1.3066 145.3248  -1.3080 140.1216  -1.4077 135.8274  -1.3733 133.5733  -1.3110 127.8275  -1.3861 125.1031  -1.3890 120.5402  -1.4274 119.5159  -1.4418
 114.4693   -.8546 123.7253   -.6067 121.0177   -.8552 114.3206  -1.3324 116.7713  -1.3961 122.8314  -1.3510 122.0460  -1.5056 128.2278  -1.4700 131.0587  -1.4799 155.1264   -.8451 142.2112  -2.1980 141.6531  -2.2614 150.9578  -2.0186 155.6976  -1.9088 163.4711  -1.7690 183.4245  -1.2130 158.6811  -1.8784 175.6959  -1.1934 146.6726  -1.7542 139.7330  -1.6199 132.7096  -1.5740 151.8406   -.6039 126.3387  -1.3226 135.7009   -.8931 134.9383   -.7737 120.5117  -1.0939 117.8427  -1.1080 113.9612  -1.0552 111.2831  -1.1082 109.2174  -1.1405
 103.8477  -1.7060 104.1175  -1.7492 107.2117  -1.6033 110.8366  -1.5647 111.7769  -1.6591 112.9880  -1.8866 116.2083  -2.0218 120.1423  -1.9868 126.8590  -1.9082 132.2856  -1.7972 136.2962  -1.8606 141.7228  -1.7998 149.7142  -1.6992 153.4972  -1.7269 152.1162  -1.7656 157.1359  -1.7244 152.7690  -1.7773 145.6039  -1.9999 142.0366  -1.8657 136.9823  -1.9845 132.3106  -1.9418 127.2193  -1.8529 120.2072  -1.8443 119.0546  -1.7305 113.3740  -1.7468 111.0968  -1.5986 109.5540  -1.5268 104.8800  -1.7772 104.7409  -1.7596  99.7593  -1.8857
  95.0810  -1.9963  96.2639  -2.0126  97.9934  -2.0323  99.7591  -2.0497 102.8363  -2.0188 105.6913  -2.0896 109.0870  -2.1421 111.7657  -2.1229 116.7056  -2.0515 120.8903  -2.0496 124.2266  -2.1093 129.1055  -2.2456 136.2641  -2.1899 142.6550  -2.0520 144.3090  -2.0169 143.7144  -1.9460 141.8575  -2.1205 136.0722  -2.1965 130.1888  -2.0976 125.2004  -2.0568 121.2057  -2.0601 118.1748  -1.9550 113.1669  -1.9892 109.8324  -2.0064 106.8409  -1.9373 104.3308  -1.9300 100.9762  -1.9857  98.3269  -1.9805  95.8357  -1.9894  94.7279  -1.9672
  86.5921  -2.0847  89.6147  -2.1215  91.8337  -2.1212  92.1947  -2.2030  97.0341  -2.1559  96.3097  -2.2793 100.3012  -2.2007 103.8654  -2.1939 108.0353  -2.1708 112.5797  -2.1516 115.6431  -2.2593 118.7304  -2.4101 124.8005  -2.3721 128.3780  -2.3764 131.0365  -2.3670 131.7332  -2.2515 130.4692  -2.3139 123.9563  -2.4404 116.6939  -2.3174 116.6059  -2.0740 111.6925  -2.1501 107.9257  -2.1244 103.7839  -2.1576 100.1966  -2.1771  97.2537  -2.1487  96.2374  -2.1397  93.1604  -2.1013  89.1162  -2.1320  86.6790  -2.1979  83.4133  -2.2575
  80.8628  -2.2470  83.2888  -2.1997  83.4760  -2.3582  87.3890  -2.2660  90.3477  -2.2423  94.6815  -2.1861  93.3995  -2.3397  96.7362  -2.2799 103.9181  -2.1123 101.3239  -2.3773 107.0285  -2.4847 110.0014  -2.5579 118.2699  -2.5619 122.3666  -2.3550 126.9048  -2.3099 125.2236  -2.3953 123.8459  -2.4535 119.1272  -2.4911 112.2329  -2.3402 107.5889  -2.2618 104.0401  -2.2347 102.5829  -2.1592  99.0218  -2.1815  96.2576  -2.1470  92.9225  -2.2231  89.6568  -2.2276  86.6242  -2.2401  84.5280  -2.2000  84.7299  -2.1199  79.5629  -2.3121
  81.8466  -1.9856  79.5498  -2.2287  81.4493  -2.3105  81.8525  -2.3627  85.1570  -2.3234  88.4414  -2.3327  92.6650  -2.2023  93.4312  -2.3730  99.6362  -2.1478 102.9329  -2.0890 104.2764  -2.2511 109.3599  -2.5705 111.8109  -2.4454 119.0524  -2.4238 123.5526  -2.3846 122.3837  -2.3519 122.0155  -2.3796 114.5124  -2.4634 112.7686  -2.1237 104.9559  -2.1984  97.5971  -2.2924  95.7794  -2.2343  94.8584  -2.1831  92.4400  -2.2754  90.4213  -2.1869  88.6613  -2.1143  83.2496  -2.1952  81.8667  -2.1760  81.5392  -2.1167  80.0740  -2.1142
  72.2738  -2.3672  72.4181  -2.4664  75.2068  -2.4767  75.7502  -2.5720  79.1014  -2.5220  81.2235  -2.5007  82.5135  -2.5612  85.2865  -2.5034  89.4432  -2.4534  92.1824  -2.4638  94.2947  -2.6009  97.3423  -2.8171 103.9561  -2.7342 109.1984  -2.6740 107.8961  -2.7135 111.9213  -2.7058 109.2803  -2.7395 103.4753  -2.6909  98.1175  -2.5377  95.5669  -2.4450  93.1828  -2.4304  90.0392  -2.4276  86.0426  -2.5087  83.8669  -2.4617  82.3251  -2.4374  80.5314  -2.3952  78.1403  -2.3674  74.6099  -2.4313  73.0686  -2.4359  71.0938  -2.4746
  68.8054  -2.5002  69.7320  -2.5974  70.5325  -2.6684  72.0951  -2.6889  76.1990  -2.6116  77.7362  -2.5919  79.7056  -2.6315  82.6782  -2.6075  86.8759  -2.5617  88.0624  -2.6710  91.3377  -2.7650  94.8263  -2.9165 100.4386  -3.0046 105.4762  -2.9850 105.8177  -2.9801 106.2954  -3.0090 105.7275  -2.9889 101.0658  -2.9047  96.5388  -2.6909  91.7589  -2.6250  88.6927  -2.6247  86.5220  -2.5629  82.5562  -2.5521  80.7168  -2.4957  78.7728  -2.4788  76.3141  -2.5527  74.1093  -2.4700  70.4362  -2.5817  69.6486  -2.5479  69.0445  -2.5172
  70.8817  -2.3842  70.1973  -2.4910  73.1062  -2.4467  73.3478  -2.5574  74.5543  -2.5947  80.1545  -2.4042  79.5503  -2.5427  81.5423  -2.5549  86.4959  -2.4730  86.9839  -2.6688  91.0648  -2.6095  94.6387  -2.5888 101.3015  -2.6831 103.1696  -2.8601 104.5759  -2.7880 104.6653  -2.8559 106.1273  -2.7308  99.2949  -2.6398  95.9826  -2.4809  89.5294  -2.6257  87.8645  -2.5549  87.0755  -2.4763  83.5046  -2.4354  79.5603  -2.5128  80.4695  -2.3371  77.3076  -2.3899  75.2233  -2.3264  71.6472  -2.4201  71.1526  -2.3768  67.2887  -2.5820
