0	0	0	0.325000
1	0	0	0.285000
2	0	0	0.325000
3	0	0	0.305000
5	0	0	0.265000
6	0	0	0.425000
7	0	0	0.385000
0	1	0	0.365000
1	1	0	0.345000
2	1	0	0.295000
3	1	0	0.275000
5	1	0	0.275000
6	1	0	0.405000
7	1	0	0.455000
0	2	0	0.295000
1	2	0	0.255000
2	2	0	0.225000
3	2	0	0.225000
5	2	0	0.275000
6	2	0	0.285000
7	2	0	0.355000
0	3	0	0.255000
1	3	0	0.295000
2	3	0	0.335000
3	3	0	0.255000
5	3	0	0.255000
6	3	0	0.285000
7	3	0	0.235000
0	4	0	0.345000
1	4	0	0.335000
2	4	0	0.315000
3	4	0	0.295000
5	4	0	0.325000
6	4	0	0.285000
7	4	0	0.325000
0	5	0	0.365000
1	5	0	0.325000
2	5	0	0.275000
3	5	0	0.235000
5	5	0	0.315000
6	5	0	0.275000
7	5	0	0.295000
0	0	1	0.265000
1	0	1	0.245000
2	0	1	0.235000
3	0	1	0.235000
5	0	1	0.255000
6	0	1	0.305000
7	0	1	0.245000
0	1	1	0.255000
1	1	1	0.225000
2	1	1	0.255000
3	1	1	0.235000
5	1	1	0.285000
6	1	1	0.335000
7	1	1	0.315000
0	2	1	0.315000
1	2	1	0.275000
2	2	1	0.225000
3	2	1	0.285000
5	2	1	0.285000
6	2	1	0.265000
7	2	1	0.275000
0	3	1	0.325000
1	3	1	0.385000
2	3	1	0.235000
3	3	1	0.245000
5	3	1	0.295000
6	3	1	0.345000
7	3	1	0.315000
0	4	1	0.455000
1	4	1	0.345000
2	4	1	0.285000
3	4	1	0.305000
5	4	1	0.365000
6	4	1	0.365000
7	4	1	0.415000
0	5	1	0.425000
1	5	1	0.365000
2	5	1	0.295000
3	5	1	0.265000
5	5	1	0.355000
6	5	1	0.345000
7	5	1	0.385000
0	0	2	0.195000
1	0	2	0.185000
2	0	2	0.185000
3	0	2	0.215000
5	0	2	0.165000
6	0	2	0.285000
7	0	2	0.295000
0	1	2	0.215000
1	1	2	0.235000
2	1	2	0.195000
3	1	2	0.285000
5	1	2	0.235000
6	1	2	0.295000
7	1	2	0.285000
0	2	2	0.205000
1	2	2	0.215000
2	2	2	0.265000
3	2	2	0.225000
5	2	2	0.285000
6	2	2	0.295000
7	2	2	0.295000
0	3	2	0.305000
1	3	2	0.265000
2	3	2	0.265000
3	3	2	0.265000
5	3	2	0.245000
6	3	2	0.275000
7	3	2	0.305000
0	4	2	0.355000
1	4	2	0.445000
2	4	2	0.305000
3	4	2	0.305000
5	4	2	0.365000
6	4	2	0.365000
7	4	2	0.385000
0	5	2	0.415000
1	5	2	0.385000
2	5	2	0.305000
3	5	2	0.305000
5	5	2	0.385000
6	5	2	0.345000
7	5	2	0.455000
