0	0	0	0.545000
1	0	0	0.625000
2	0	0	0.605000
3	0	0	0.795000
5	0	0	0.655000
6	0	0	0.765000
7	0	0	0.785000
0	1	0	0.595000
1	1	0	0.595000
2	1	0	0.665000
3	1	0	0.615000
5	1	0	0.645000
6	1	0	0.805000
7	1	0	0.865000
0	2	0	0.545000
1	2	0	0.595000
2	2	0	0.505000
3	2	0	0.555000
5	2	0	0.525000
6	2	0	0.565000
7	2	0	0.675000
0	3	0	0.525000
1	3	0	0.585000
2	3	0	0.585000
3	3	0	0.565000
5	3	0	0.525000
6	3	0	0.585000
7	3	0	0.595000
0	4	0	0.605000
1	4	0	0.655000
2	4	0	0.575000
3	4	0	0.575000
5	4	0	0.555000
6	4	0	0.555000
7	4	0	0.645000
0	5	0	0.555000
1	5	0	0.595000
2	5	0	0.525000
3	5	0	0.515000
5	5	0	0.525000
6	5	0	0.515000
7	5	0	0.575000
0	0	1	0.455000
1	0	1	0.445000
2	0	1	0.565000
3	0	1	0.585000
5	0	1	0.505000
6	0	1	0.835000
7	0	1	0.605000
0	1	1	0.545000
1	1	1	0.475000
2	1	1	0.575000
3	1	1	0.605000
5	1	1	0.505000
6	1	1	0.785000
7	1	1	0.595000
0	2	1	0.565000
1	2	1	0.495000
2	2	1	0.555000
3	2	1	0.585000
5	2	1	0.475000
6	2	1	0.685000
7	2	1	0.655000
0	3	1	0.625000
1	3	1	0.625000
2	3	1	0.575000
3	3	1	0.565000
5	3	1	0.505000
6	3	1	0.605000
7	3	1	0.605000
0	4	1	0.735000
1	4	1	0.725000
2	4	1	0.635000
3	4	1	0.635000
5	4	1	0.635000
6	4	1	0.715000
7	4	1	0.835000
0	5	1	0.675000
1	5	1	0.655000
2	5	1	0.615000
3	5	1	0.615000
5	5	1	0.565000
6	5	1	0.615000
7	5	1	0.765000
0	0	2	0.355000
1	0	2	0.375000
2	0	2	0.435000
3	0	2	0.365000
5	0	2	0.405000
6	0	2	0.645000
7	0	2	0.545000
0	1	2	0.355000
1	1	2	0.415000
2	1	2	0.525000
3	1	2	0.425000
5	1	2	0.405000
6	1	2	0.595000
7	1	2	0.605000
0	2	2	0.475000
1	2	2	0.515000
2	2	2	0.555000
3	2	2	0.555000
5	2	2	0.475000
6	2	2	0.585000
7	2	2	0.745000
0	3	2	0.535000
1	3	2	0.535000
2	3	2	0.615000
3	3	2	0.425000
5	3	2	0.465000
6	3	2	0.655000
7	3	2	0.985000
0	4	2	0.585000
1	4	2	0.725000
2	4	2	0.645000
3	4	2	0.605000
5	4	2	0.615000
6	4	2	0.625000
7	4	2	0.735000
0	5	2	0.745000
1	5	2	0.695000
2	5	2	0.605000
3	5	2	0.635000
5	5	2	0.665000
6	5	2	0.645000
7	5	2	0.965000
