0	0	0	0.515500
1	0	0	0.469500
2	0	0	0.378500
3	0	0	0.375500
5	0	0	0.404500
6	0	0	0.380500
7	0	0	0.384500
0	1	0	0.453500
1	1	0	0.436500
2	1	0	0.366500
3	1	0	0.362500
5	1	0	0.393500
6	1	0	0.371500
7	1	0	0.341500
0	2	0	0.417500
1	2	0	0.315500
2	2	0	0.311500
3	2	0	0.337500
5	2	0	0.366500
6	2	0	0.391500
7	2	0	0.316500
0	3	0	0.358500
1	3	0	0.314500
2	3	0	0.335500
3	3	0	0.264500
5	3	0	0.273500
6	3	0	0.320500
7	3	0	0.235500
0	4	0	0.395500
1	4	0	0.296500
2	4	0	0.319500
3	4	0	0.283500
5	4	0	0.253500
6	4	0	0.345500
7	4	0	0.261500
0	5	0	0.242500
1	5	0	0.259500
2	5	0	0.326500
3	5	0	0.289500
5	5	0	0.246500
6	5	0	0.271500
7	5	0	0.261500
0	0	1	0.556500
1	0	1	0.529500
2	0	1	0.431500
3	0	1	0.426500
5	0	1	0.442500
6	0	1	0.468500
7	0	1	0.534500
0	1	1	0.367500
1	1	1	0.237500
2	1	1	0.212500
3	1	1	0.207500
5	1	1	0.286500
6	1	1	0.251500
7	1	1	0.293500
0	2	1	0.205500
1	2	1	0.178500
2	2	1	0.150500
3	2	1	0.153500
5	2	1	0.172500
6	2	1	0.231500
7	2	1	0.243500
0	3	1	0.227500
1	3	1	0.117500
2	3	1	0.134500
3	3	1	0.165500
5	3	1	0.218500
6	3	1	0.224500
7	3	1	0.249500
0	4	1	0.253500
1	4	1	0.164500
2	4	1	0.155500
3	4	1	0.250500
5	4	1	0.268500
6	4	1	0.424500
7	4	1	0.293500
0	5	1	0.284500
1	5	1	0.120500
2	5	1	0.144500
3	5	1	0.144500
5	5	1	0.166500
6	5	1	0.180500
7	5	1	0.194500
0	0	2	0.554500
1	0	2	0.534500
2	0	2	0.480500
3	0	2	0.466500
5	0	2	0.482500
6	0	2	0.531500
7	0	2	0.547500
0	1	2	0.340500
1	1	2	0.342500
2	1	2	0.314500
3	1	2	0.336500
5	1	2	0.302500
6	1	2	0.338500
7	1	2	0.325500
0	2	2	0.356500
1	2	2	0.246500
2	2	2	0.240500
3	2	2	0.254500
5	2	2	0.275500
6	2	2	0.262500
7	2	2	0.236500
0	3	2	0.298500
1	3	2	0.181500
2	3	2	0.199500
3	3	2	0.248500
5	3	2	0.287500
6	3	2	0.257500
7	3	2	0.206500
0	4	2	0.314500
1	4	2	0.257500
2	4	2	0.228500
3	4	2	0.220500
5	4	2	0.294500
6	4	2	0.366500
7	4	2	0.282500
0	5	2	0.074500
1	5	2	0.093500
2	5	2	0.141500
3	5	2	0.163500
5	5	2	0.231500
6	5	2	0.171500
7	5	2	0.205500
