0	0	0	0.515500
1	0	0	0.469500
2	0	0	0.443500
3	0	0	0.433500
5	0	0	0.463500
6	0	0	0.298500
7	0	0	0.286500
0	1	0	0.453500
1	1	0	0.436500
2	1	0	0.444500
3	1	0	0.438500
5	1	0	0.450500
6	1	0	0.273500
7	1	0	0.260500
0	2	0	0.533500
1	2	0	0.495500
2	2	0	0.504500
3	2	0	0.497500
5	2	0	0.531500
6	2	0	0.469500
7	2	0	0.447500
0	3	0	0.523500
1	3	0	0.465500
2	3	0	0.490500
3	3	0	0.485500
5	3	0	0.520500
6	3	0	0.480500
7	3	0	0.434500
0	4	0	0.395500
1	4	0	0.399500
2	4	0	0.417500
3	4	0	0.448500
5	4	0	0.485500
6	4	0	0.434500
7	4	0	0.413500
0	5	0	0.487500
1	5	0	0.460500
2	5	0	0.532500
3	5	0	0.548500
5	5	0	0.552500
6	5	0	0.559500
7	5	0	0.503500
0	0	1	0.556500
1	0	1	0.529500
2	0	1	0.486500
3	0	1	0.475500
5	0	1	0.480500
6	0	1	0.384500
7	0	1	0.478500
0	1	1	0.543500
1	1	1	0.505500
2	1	1	0.477500
3	1	1	0.463500
5	1	1	0.483500
6	1	1	0.389500
7	1	1	0.466500
0	2	1	0.497500
1	2	1	0.483500
2	2	1	0.476500
3	2	1	0.491500
5	2	1	0.517500
6	2	1	0.427500
7	2	1	0.461500
0	3	1	0.483500
1	3	1	0.432500
2	3	1	0.470500
3	3	1	0.485500
5	3	1	0.523500
6	3	1	0.428500
7	3	1	0.431500
0	4	1	0.253500
1	4	1	0.268500
2	4	1	0.405500
3	4	1	0.411500
5	4	1	0.455500
6	4	1	0.379500
7	4	1	0.374500
0	5	1	0.284500
1	5	1	0.210500
2	5	1	0.427500
3	5	1	0.492500
5	5	1	0.509500
6	5	1	0.491500
7	5	1	0.383500
0	0	2	0.554500
1	0	2	0.534500
2	0	2	0.525500
3	0	2	0.502500
5	0	2	0.517500
6	0	2	0.467500
7	0	2	0.491500
0	1	2	0.581500
1	1	2	0.540500
2	1	2	0.522500
3	1	2	0.506500
5	1	2	0.529500
6	1	2	0.471500
7	1	2	0.431500
0	2	2	0.547500
1	2	2	0.541500
2	2	2	0.498500
3	2	2	0.517500
5	2	2	0.533500
6	2	2	0.464500
7	2	2	0.443500
0	3	2	0.522500
1	3	2	0.469500
2	3	2	0.498500
3	3	2	0.516500
5	3	2	0.531500
6	3	2	0.486500
7	3	2	0.441500
0	4	2	0.314500
1	4	2	0.360500
2	4	2	0.415500
3	4	2	0.449500
5	4	2	0.461500
6	4	2	0.366500
7	4	2	0.362500
0	5	2	0.142500
1	5	2	0.168500
2	5	2	0.353500
3	5	2	0.405500
5	5	2	0.460500
6	5	2	0.299500
7	5	2	0.306500
