0	0	0	0.399500
1	0	0	0.327500
2	0	0	0.321500
3	0	0	0.308500
5	0	0	0.315500
6	0	0	0.381500
7	0	0	0.379500
0	1	0	0.408500
1	1	0	0.337500
2	1	0	0.324500
3	1	0	0.302500
5	1	0	0.339500
6	1	0	0.402500
7	1	0	0.332500
0	2	0	0.376500
1	2	0	0.321500
2	2	0	0.290500
3	2	0	0.317500
5	2	0	0.355500
6	2	0	0.346500
7	2	0	0.358500
0	3	0	0.373500
1	3	0	0.352500
2	3	0	0.380500
3	3	0	0.355500
5	3	0	0.363500
6	3	0	0.362500
7	3	0	0.329500
0	4	0	0.422500
1	4	0	0.417500
2	4	0	0.387500
3	4	0	0.412500
5	4	0	0.400500
6	4	0	0.389500
7	4	0	0.390500
0	5	0	0.479500
1	5	0	0.439500
2	5	0	0.419500
3	5	0	0.403500
5	5	0	0.412500
6	5	0	0.396500
7	5	0	0.382500
0	0	1	0.301500
1	0	1	0.297500
2	0	1	0.252500
3	0	1	0.234500
5	0	1	0.251500
6	0	1	0.219500
7	0	1	0.245500
0	1	1	0.291500
1	1	1	0.280500
2	1	1	0.247500
3	1	1	0.218500
5	1	1	0.283500
6	1	1	0.269500
7	1	1	0.293500
0	2	1	0.338500
1	2	1	0.311500
2	2	1	0.272500
3	2	1	0.280500
5	2	1	0.321500
6	2	1	0.319500
7	2	1	0.307500
0	3	1	0.369500
1	3	1	0.365500
2	3	1	0.290500
3	3	1	0.276500
5	3	1	0.320500
6	3	1	0.319500
7	3	1	0.306500
0	4	1	0.475500
1	4	1	0.420500
2	4	1	0.376500
3	4	1	0.346500
5	4	1	0.399500
6	4	1	0.397500
7	4	1	0.414500
0	5	1	0.500500
1	5	1	0.463500
2	5	1	0.387500
3	5	1	0.359500
5	5	1	0.415500
6	5	1	0.412500
7	5	1	0.450500
0	0	2	0.275500
1	0	2	0.267500
2	0	2	0.209500
3	0	2	0.233500
5	0	2	0.260500
6	0	2	0.236500
7	0	2	0.271500
0	1	2	0.252500
1	1	2	0.265500
2	1	2	0.233500
3	1	2	0.267500
5	1	2	0.256500
6	1	2	0.243500
7	1	2	0.267500
0	2	2	0.291500
1	2	2	0.250500
2	2	2	0.245500
3	2	2	0.263500
5	2	2	0.297500
6	2	2	0.271500
7	2	2	0.296500
0	3	2	0.314500
1	3	2	0.256500
2	3	2	0.275500
3	3	2	0.269500
5	3	2	0.310500
6	3	2	0.275500
7	3	2	0.322500
0	4	2	0.406500
1	4	2	0.414500
2	4	2	0.358500
3	4	2	0.360500
5	4	2	0.386500
6	4	2	0.400500
7	4	2	0.380500
0	5	2	0.543500
1	5	2	0.437500
2	5	2	0.432500
3	5	2	0.379500
5	5	2	0.443500
6	5	2	0.446500
7	5	2	0.433500
