2462 14  2  2   3  -0.003778   -142.738 241566.150
2463 14  2  2   4  -0.003994   -142.210 241566.150
2464 14  2  2   5  -0.003834   -141.710 241566.150
2465 14  2  2   6  -0.003579   -141.236 241566.150
2466 14  2  2   7  -0.003784   -140.741 241566.150
2467 14  2  2   8  -0.003842   -140.245 241566.150
2468 14  2  2   9  -0.003202   -139.778 241566.150
2469 14  2  2  10  -0.003284   -139.282 241566.150
2470 14  2  2  11  -0.003661   -138.778 241566.150
2471 14  2  2  12  -0.003329   -138.300 241566.150
2472 14  2  2  13  -0.003552   -137.806 241566.150
2473 14  2  2  14  -0.004269   -137.291 241566.150
2474 14  2  2  15  -0.003956   -136.810 241566.150
2475 14  2  2  16   0.007105   -136.530 241564.850
2476 14  2  2  17   0.010183   -136.093 241564.850
2477 14  2  2  18   0.009755   -135.590 241564.850
2478 14  2  2  19   0.009588   -135.101 241564.850
2479 14  2  2  20   0.008595   -134.579 241564.850
2480 14  2  2  21   0.008589   -134.076 241564.850
2481 14  2  2  22   0.008759   -133.577 241564.850
2482 14  2  2  23   0.008249   -133.064 241564.850
2483 14  2  2  24   0.007710   -132.558 241564.850
2484 14  2  2  25   0.008450   -132.083 241564.850
2485 14  2  2  26   0.009560   -131.613 241564.850
2486 14  2  2  27   0.009265   -131.108 241564.850
2487 14  2  2  28   0.008859   -130.600 241564.850
2488 14  2  2  29   0.008989   -130.102 241564.850
2489 14  2  2  30   0.010842   -129.658 241564.850
2490 14  3  2   1  -0.013715   -143.512 241564.150
2491 14  3  2   2  -0.012348   -143.033 241564.150
2492 14  3  2   3  -0.011512   -142.543 241564.150
2493 14  3  2   4  -0.011147   -142.045 241564.150
2494 14  3  2   5  -0.009668   -141.564 241564.150
2495 14  3  2   6  -0.009908   -141.052 241564.150
2496 14  3  2   7  -0.010001   -140.547 241564.150
2497 14  3  2   8  -0.009648   -140.051 241564.150
2498 14  3  2   9  -0.009872   -139.543 241564.150
2499 14  3  2  10  -0.009676   -139.041 241564.150
2500 14  3  2  11  -0.009355   -138.547 241564.150
2501 14  3  2  12  -0.009554   -138.045 241564.150
2502 14  3  2  13  -0.009862   -137.535 241564.150
2503 14  3  2  14  -0.009863   -137.031 241564.150
2504 14  3  2  15  -0.005686   -136.628 241564.150
2505 14  3  2  16  -0.007756   -136.040 241562.850
2506 14  3  2  17  -0.010450   -135.481 241562.850
2507 14  3  2  18  -0.011209   -134.960 241562.850
2508 14  3  2  19  -0.012470   -134.433 241562.850
2509 14  3  2  20  -0.013471   -133.907 241562.850
2510 14  3  2  21  -0.013378   -133.401 241562.850
2511 14  3  2  22  -0.014330   -132.877 241562.850
2512 14  3  2  23  -0.015021   -132.362 241562.850
2513 14  3  2  24  -0.013598   -131.896 241562.850
2514 14  3  2  25  -0.013843   -131.387 241562.850
2515 14  3  2  26  -0.014917   -130.853 241562.850
2516 14  3  2  27  -0.014887   -130.353 241562.850
2517 14  3  2  28  -0.015188   -129.848 241562.850
2518 14  3  2  29  -0.015740   -129.337 241562.850
2519 14  3  2  30  -0.015379   -128.855 241562.850
