3293 19  2  1  24  -0.007295   -132.376 241562.850
3294 19  2  1  25  -0.007974   -131.888 241562.850
3295 19  2  1  26  -0.008096   -131.392 241562.850
3296 19  2  1  27  -0.006853   -130.859 241562.850
3297 19  2  1  28  -0.007818   -130.373 241562.850
3298 19  2  1  29  -0.009486   -129.909 241562.850
3299 19  2  1  30  -0.008562   -129.386 241562.850
3300 19  3  1   1   0.003001   -143.832 241566.150
3301 19  3  1   2   0.003006   -143.333 241566.150
3302 19  3  1   3   0.003135   -142.820 241566.150
3303 19  3  1   4   0.003578   -142.311 241566.150
3304 19  3  1   5   0.003731   -141.810 241566.150
3305 19  3  1   6   0.003871   -141.297 241566.150
3306 19  3  1   7   0.004247   -140.795 241566.150
3307 19  3  1   8   0.004518   -140.308 241566.150
3308 19  3  1   9   0.004440   -139.812 241566.150
3309 19  3  1  10   0.004647   -139.314 241566.150
3310 19  3  1  11   0.004233   -138.835 241566.150
3311 19  3  1  12   0.004471   -138.332 241566.150
3312 19  3  1  13   0.005511   -137.817 241566.150
3313 19  3  1  14   0.004787   -137.336 241566.150
3314 19  3  1  15   0.004005   -136.854 241566.150
3315 19  3  1  16   0.000540   -136.401 241564.850
3316 19  3  1  17   0.001312   -135.884 241564.850
3317 19  3  1  18   0.001589   -135.378 241564.850
3318 19  3  1  19   0.001372   -134.876 241564.850
3319 19  3  1  20   0.001003   -134.381 241564.850
3320 19  3  1  21   0.001519   -133.869 241564.850
3321 19  3  1  22   0.001913   -133.364 241564.850
3322 19  3  1  23   0.001879   -132.866 241564.850
3323 19  3  1  24   0.002626   -132.345 241564.850
3324 19  3  1  25   0.001706   -131.865 241564.850
3325 19  3  1  26   0.000798   -131.384 241564.850
3326 19  3  1  27   0.002397   -130.845 241564.850
3327 19  3  1  28   0.002272   -130.349 241564.850
3328 19  3  1  29   0.002449   -129.849 241564.850
3329 19  3  1  30   0.001539   -129.365 241564.850
3330 19  1  2   1  -0.001725   -143.517 241562.150
3331 19  1  2   2  -0.000617   -143.049 241562.150
3332 19  1  2   3  -0.000718   -142.550 241562.150
3333 19  1  2   4  -0.001289   -142.036 241562.150
3334 19  1  2   5  -0.001163   -141.537 241562.150
3335 19  1  2   6  -0.000816   -141.045 241562.150
3336 19  1  2   7  -0.000851   -140.541 241562.150
3337 19  1  2   8  -0.001107   -140.033 241562.150
3338 19  1  2   9  -0.000924   -139.535 241562.150
3339 19  1  2  10  -0.001386   -139.025 241562.150
3340 19  1  2  11  -0.001480   -138.526 241562.150
3341 19  1  2  12  -0.000781   -138.048 241562.150
3342 19  1  2  13  -0.000802   -137.554 241562.150
3343 19  1  2  14  -0.000152   -137.071 241562.150
3344 19  1  2  15   0.000822   -136.600 241562.150
3345 19  1  2  16   0.001073   -136.073 241560.850
3346 19  1  2  17   0.000021   -135.561 241560.850
3347 19  1  2  18  -0.000327   -135.049 241560.850
3348 19  1  2  19  -0.000356   -134.550 241560.850
3349 19  1  2  20  -0.000272   -134.057 241560.850
3350 19  1  2  21  -0.001012   -133.531 241560.850
3351 19  1  2  22  -0.001355   -133.013 241560.850
3352 19  1  2  23   0.000116   -132.534 241560.850
3353 19  1  2  24  -0.000057   -132.016 241560.850
3354 19  1  2  25  -0.000267   -131.506 241560.850
3355 19  1  2  26   0.000037   -131.014 241560.850
3356 19  1  2  27  -0.000490   -130.503 241560.850
3357 19  1  2  28  -0.000918   -130.002 241560.850
3358 19  1  2  29  -0.001838   -129.487 241560.850
3359 19  1  2  30  -0.001270   -128.994 241560.850
3360 19  2  2   1  -0.002540   -143.679 241564.150
3361 19  2  2   2  -0.001908   -143.191 241564.150
3362 19  2  2   3  -0.001970   -142.694 241564.150
3363 19  2  2   4  -0.001915   -142.204 241564.150
3364 19  2  2   5  -0.001749   -141.704 241564.150
3365 19  2  2   6  -0.001270   -141.208 241564.150
3366 19  2  2   7  -0.001508   -140.711 241564.150
3367 19  2  2   8  -0.002264   -140.195 241564.150
3368 19  2  2   9  -0.001848   -139.700 241564.150
3369 19  2  2  10  -0.001920   -139.199 241564.150
3370 19  2  2  11  -0.001665   -138.707 241564.150
3371 19  2  2  12  -0.001195   -138.222 241564.150
3372 19  2  2  13  -0.001150   -137.731 241564.150
3373 19  2  2  14  -0.001562   -137.223 241564.150
3374 19  2  2  15  -0.001371   -136.744 241564.150
3375 19  2  2  16   0.009372   -136.402 241562.850
3376 19  2  2  17   0.009831   -135.886 241562.850
3377 19  2  2  18   0.008997   -135.371 241562.850
3378 19  2  2  19   0.006807   -134.822 241562.850
3379 19  2  2  20   0.005551   -134.287 241562.850
3380 19  2  2  21   0.004358   -133.753 241562.850
3381 19  2  2  22   0.003203   -133.217 241562.850
3382 19  2  2  23   0.002542   -132.697 241562.850
3383 19  2  2  24   0.002844   -132.197 241562.850
3384 19  2  2  25   0.003004   -131.683 241562.850
3385 19  2  2  26   0.000483   -131.114 241562.850
3386 19  2  2  27  -0.001780   -130.560 241562.850
3387 19  2  2  28  -0.002803   -130.033 241562.850
3388 19  2  2  29  -0.003481   -129.516 241562.850
3389 19  2  2  30  -0.001467   -129.058 241562.850
3390 19  3  2   1  -0.006346   -143.793 241566.150
3391 19  3  2   2  -0.005837   -143.319 241566.150
3392 19  3  2   3  -0.005877   -142.809 241566.150
3393 19  3  2   4  -0.006332   -142.281 241566.150
3394 19  3  2   5  -0.006624   -141.764 241566.150
3395 19  3  2   6  -0.005781   -141.272 241566.150
3396 19  3  2   7  -0.005886   -140.774 241566.150
3397 19  3  2   8  -0.005633   -140.297 241566.150
3398 19  3  2   9  -0.004750   -139.819 241566.150
3399 19  3  2  10  -0.005485   -139.302 241566.150
3400 19  3  2  11  -0.006051   -138.790 241566.150
3401 19  3  2  12  -0.005113   -138.311 241566.150
3402 19  3  2  13  -0.005349   -137.810 241566.150
3403 19  3  2  14  -0.005920   -137.304 241566.150
3404 19  3  2  15  -0.003111   -136.874 241566.150
3405 19  3  2  16  -0.001721   -136.347 241564.850
3406 19  3  2  17  -0.002285   -135.817 241564.850
3407 19  3  2  18  -0.001276   -135.327 241564.850
3408 19  3  2  19  -0.002402   -134.800 241564.850
3409 19  3  2  20  -0.003244   -134.291 241564.850
3410 19  3  2  21  -0.002222   -133.819 241564.850
3411 19  3  2  22  -0.002438   -133.305 241564.850
3412 19  3  2  23  -0.003404   -132.779 241564.850
3413 19  3  2  24  -0.002554   -132.293 241564.850
3414 19  3  2  25  -0.003637   -131.763 241564.850
3415 19  3  2  26  -0.004441   -131.241 241564.850
3416 19  3  2  27  -0.002178   -130.786 241564.850
3417 19  3  2  28  -0.003578   -130.257 241564.850
3418 19  3  2  29  -0.003912   -129.754 241564.850
3419 19  3  2  30  -0.001435   -129.298 241564.850
