3215 18  3  2   6  -0.002674   -140.981 241566.150
3216 18  3  2   7  -0.002449   -140.490 241566.150
3217 18  3  2   8  -0.002679   -139.984 241566.150
3218 18  3  2   9  -0.002693   -139.482 241566.150
3219 18  3  2  10  -0.002630   -138.980 241566.150
3220 18  3  2  11  -0.002345   -138.489 241566.150
3221 18  3  2  12  -0.002798   -137.983 241566.150
3222 18  3  2  13  -0.003351   -137.483 241566.150
3223 18  3  2  14  -0.003706   -136.983 241566.150
3224 18  3  2  15  -0.003213   -136.509 241566.150
3225 18  3  2  16  -0.003801   -135.974 241564.850
3226 18  3  2  17  -0.005045   -135.453 241564.850
3227 18  3  2  18  -0.006258   -134.907 241564.850
3228 18  3  2  19  -0.006482   -134.405 241564.850
3229 18  3  2  20  -0.005941   -133.922 241564.850
3230 18  3  2  21  -0.006350   -133.401 241564.850
3231 18  3  2  22  -0.006948   -132.894 241564.850
3232 18  3  2  23  -0.007543   -132.386 241564.850
3233 18  3  2  24  -0.006880   -131.900 241564.850
3234 18  3  2  25  -0.006848   -131.402 241564.850
3235 18  3  2  26  -0.007625   -130.878 241564.850
3236 18  3  2  27  -0.007220   -130.372 241564.850
3237 18  3  2  28  -0.007227   -129.865 241564.850
3238 18  3  2  29  -0.007297   -129.352 241564.850
3239 18  3  2  30  -0.004923   -128.888 241564.850
