4	1	1	0	1	7
4	1	1	0	2	15
4	1	1	0	3	22
4	1	1	0	4	30
4	2	1	1	5	22
4	2	1	1	6	30
4	2	1	1	7	7
4	2	1	1	8	15
4	1	1	0	9	5
4	1	1	0	10	13
4	1	1	0	11	20
4	1	1	0	12	28
4	2	1	1	13	20
4	2	1	1	14	28
4	2	1	1	15	5
4	2	1	1	16	13
4	1	1	0	17	3
4	1	1	0	18	11
4	1	1	0	19	18
4	1	1	0	20	26
4	2	1	1	21	18
4	2	1	1	22	26
4	2	1	1	23	3
4	2	1	1	24	11
4	1	1	0	25	1
4	1	1	0	26	9
4	1	1	0	27	16
4	1	1	0	28	24
4	2	1	1	29	16
4	2	1	1	30	24
4	2	1	1	31	1
4	2	1	1	32	9
4	1	1	0	33	6
4	1	1	0	34	14
4	1	1	0	35	21
4	1	1	0	36	29
4	2	1	1	37	21
4	2	1	1	38	29
4	2	1	1	39	6
4	2	1	1	40	14
4	1	1	0	41	4
4	1	1	0	42	12
4	1	1	0	43	19
4	1	1	0	44	27
4	2	1	1	45	19
4	2	1	1	46	27
4	2	1	1	47	4
4	2	1	1	48	12
4	1	1	0	49	2
4	1	1	0	50	10
4	1	1	0	51	17
4	1	1	0	52	25
4	2	1	1	53	17
4	2	1	1	54	25
4	2	1	1	55	2
4	2	1	1	56	10
4	1	1	0	57	99
4	1	1	0	58	8
4	1	1	0	59	99
4	1	1	0	60	23
4	2	1	1	61	99
4	2	1	1	62	23
4	2	1	1	63	99
4	2	1	1	64	8
3	3	2	0	1	7
3	3	2	0	2	15
3	3	2	0	3	22
3	3	2	0	4	30
3	4	2	1	5	22
3	4	2	1	6	30
3	4	2	1	7	7
3	4	2	1	8	15
3	3	2	0	9	5
3	3	2	0	10	13
3	3	2	0	11	20
3	3	2	0	12	28
3	4	2	1	13	20
3	4	2	1	14	28
3	4	2	1	15	5
3	4	2	1	16	13
3	3	2	0	17	3
3	3	2	0	18	11
3	3	2	0	19	18
3	3	2	0	20	26
3	4	2	1	21	18
3	4	2	1	22	26
3	4	2	1	23	3
3	4	2	1	24	11
3	3	2	0	25	1
3	3	2	0	26	9
3	3	2	0	27	16
3	3	2	0	28	24
3	4	2	1	29	16
3	4	2	1	30	24
3	4	2	1	31	1
3	4	2	1	32	9
3	3	2	0	33	6
3	3	2	0	34	14
3	3	2	0	35	21
3	3	2	0	36	29
3	4	2	1	37	21
3	4	2	1	38	29
3	4	2	1	39	6
3	4	2	1	40	14
3	3	2	0	41	4
3	3	2	0	42	12
3	3	2	0	43	19
3	3	2	0	44	27
3	4	2	1	45	19
3	4	2	1	46	27
3	4	2	1	47	4
3	4	2	1	48	12
3	3	2	0	49	2
3	3	2	0	50	10
3	3	2	0	51	17
3	3	2	0	52	25
3	4	2	1	53	17
3	4	2	1	54	25
3	4	2	1	55	2
3	4	2	1	56	10
3	3	2	0	57	99
3	3	2	0	58	8
3	3	2	0	59	99
3	3	2	0	60	23
3	4	2	1	61	99
3	4	2	1	62	23
3	4	2	1	63	99
3	4	2	1	64	8
2	5	3	0	1	7
2	5	3	0	2	15
2	5	3	0	3	22
2	5	3	0	4	30
2	6	3	1	5	22
2	6	3	1	6	30
2	6	3	1	7	7
2	6	3	1	8	15
2	5	3	0	9	5
2	5	3	0	10	13
2	5	3	0	11	20
2	5	3	0	12	28
2	6	3	1	13	20
2	6	3	1	14	28
2	6	3	1	15	5
2	6	3	1	16	13
2	5	3	0	17	2
2	5	3	0	18	11
2	5	3	0	19	18
2	5	3	0	20	26
2	6	3	1	21	18
2	6	3	1	22	26
2	6	3	1	23	3
2	6	3	1	24	11
2	5	3	0	25	1
2	5	3	0	26	9
2	5	3	0	27	16
2	5	3	0	28	24
2	6	3	1	29	16
2	6	3	1	30	24
2	6	3	1	31	1
2	6	3	1	32	9
2	5	3	0	33	6
2	5	3	0	34	14
2	5	3	0	35	21
2	5	3	0	36	29
2	6	3	1	37	21
2	6	3	1	38	29
2	6	3	1	39	6
2	6	3	1	40	14
2	5	3	0	41	4
2	5	3	0	42	12
2	5	3	0	43	19
2	5	3	0	44	27
2	6	3	1	45	19
2	6	3	1	46	27
2	6	3	1	47	4
2	6	3	1	48	12
2	5	3	0	49	3
2	5	3	0	50	10
2	5	3	0	51	17
2	5	3	0	52	25
2	6	3	1	53	17
2	6	3	1	54	25
2	6	3	1	55	2
2	6	3	1	56	10
2	5	3	0	57	99
2	5	3	0	58	8
2	5	3	0	59	99
2	5	3	0	60	23
2	6	3	1	61	99
2	6	3	1	62	23
2	6	3	1	63	99
2	6	3	1	64	8



