4	15	38	28	30
4	15	39	38	9
4	15	40	39	1
4	15	41	30	14
4	15	42	23	4
4	15	43	10	42
4	15	44	29	22
4	15	45	15	2
4	15	46	22	12
4	15	47	14	10
4	15	48	20	28
4	15	49	9	50
4	15	50	7	0
4	15	51	21	20
4	15	52	19	36
4	15	53	4	24
4	15	54	12	26
4	15	55	6	8
4	15	56	13	18
4	15	57	5	16
4	15	58	11	34
4	15	59	3	32
4	15	60	2	40
4	15	61	1	48
4	15	62	8	58
4	15	63	0	56
5	17	0	56	63
5	17	1	32	57
5	17	2	40	59
5	17	3	41	51
5	17	4	24	62
5	17	5	33	49
5	17	6	16	60
5	17	7	25	54
5	17	8	48	61
5	17	9	17	52
5	17	10	57	55
5	17	11	18	44
5	17	12	26	46
5	17	13	43	35
5	17	14	59	39
5	17	15	51	37
5	17	16	35	33
5	17	17	49	53
5	17	18	60	31
5	17	19	58	47
5	17	20	52	29
5	17	21	61	23
5	17	22	44	27
5	17	23	54	13
5	17	24	62	15
5	17	25	63	7
5	17	26	50	45
5	17	27	53	21
5	17	28	34	41
5	17	29	45	19
5	17	30	36	25
5	17	31	42	43
5	17	32	46	11
5	17	33	55	5
5	17	34	27	38
5	17	35	37	17
5	17	36	31	6
5	17	37	47	3
5	17	38	28	30
5	17	39	38	9
5	17	40	39	1
5	17	41	30	14
5	17	42	23	4
5	17	43	10	42
5	17	44	29	22
5	17	45	15	2
5	17	46	22	12
5	17	47	14	10
5	17	48	20	28
5	17	49	9	50
5	17	50	7	0
5	17	51	21	20
5	17	52	19	36
5	17	53	4	24
5	17	54	12	26
5	17	55	6	8
5	17	56	13	18
5	17	57	5	16
5	17	58	11	34
5	17	59	3	32
5	17	60	2	40
5	17	61	1	48
5	17	62	8	58
5	17	63	0	56
6	18	0	56	63
6	18	1	32	57
6	18	2	40	59
6	18	3	41	51
6	18	4	24	62
6	18	5	33	49
6	18	6	16	60
6	18	7	25	54
6	18	8	48	61
6	18	9	17	52
6	18	10	57	55
6	18	11	18	44
6	18	12	26	46
6	18	13	43	35
6	18	14	59	39
6	18	15	51	37
6	18	16	35	33
6	18	17	49	53
6	18	18	60	31
6	18	19	58	47
6	18	20	52	29
6	18	21	61	23
6	18	22	44	27
6	18	23	54	13
6	18	24	62	15
6	18	25	63	7
6	18	26	50	45
6	18	27	53	21
6	18	28	34	41
6	18	29	45	19
6	18	30	36	25
6	18	31	42	43
6	18	32	46	11
6	18	33	55	5
6	18	34	27	38
6	18	35	37	17
6	18	36	31	6
6	18	37	47	3
6	18	38	28	30
6	18	39	38	9
6	18	40	39	1
6	18	41	30	14
6	18	42	23	4
6	18	43	10	42
6	18	44	29	22
6	18	45	15	2
6	18	46	22	12
6	18	47	14	10
6	18	48	20	28
6	18	49	9	50
6	18	50	7	0
6	18	51	21	20
6	18	52	19	36
6	18	53	4	24
6	18	54	12	26
6	18	55	6	8
6	18	56	13	18
6	18	57	5	16
6	18	58	11	34
6	18	59	3	32
6	18	60	2	40
6	18	61	1	48
6	18	62	8	58
6	18	63	0	56
7	14	0	56	63
7	14	1	32	57
7	14	2	40	59
7	14	3	41	51
7	14	4	24	62
7	14	5	33	49
7	14	6	16	60
7	14	7	25	54
7	14	8	48	61
7	14	9	17	52
7	14	10	57	55
7	14	11	18	44
7	14	12	26	46
7	14	13	43	35
7	14	14	59	39
7	14	15	51	37
7	14	16	35	33
7	14	17	49	53
7	14	18	60	31
7	14	19	58	47
7	14	20	52	29
7	14	21	61	23
7	14	22	44	27
7	14	23	54	13
7	14	24	62	15
7	14	25	63	7
7	14	26	50	45
7	14	27	53	21
7	14	28	34	41
7	14	29	45	19
7	14	30	36	25
7	14	31	42	43
7	14	32	46	11
7	14	33	55	5
7	14	34	27	38
7	14	35	37	17
7	14	36	31	6
7	14	37	47	3
7	14	38	28	30
7	14	39	38	9
7	14	40	39	1
7	14	41	30	14
7	14	42	23	4
7	14	43	10	42
7	14	44	29	22
7	14	45	15	2
7	14	46	22	12
7	14	47	14	10
7	14	48	20	28
7	14	49	9	50
7	14	50	7	0
7	14	51	21	20
7	14	52	19	36
7	14	53	4	24
7	14	54	12	26
7	14	55	6	8
7	14	56	13	18
7	14	57	5	16
7	14	58	11	34
7	14	59	3	32
7	14	60	2	40
7	14	61	1	48
7	14	62	8	58
7	14	63	0	56
8	15	0	56	63
8	16	1	32	57
8	16	2	40	59
8	16	3	41	51
8	16	4	24	62
8	16	5	33	49
8	16	6	16	60
8	16	7	25	54
8	16	8	48	61
8	16	9	17	52
8	16	10	57	55
8	16	11	18	44
8	16	12	26	46
8	16	13	43	35
8	16	14	59	39
8	16	15	51	37
8	16	16	35	33
8	16	17	49	53
8	16	18	60	31
8	16	19	58	47
8	16	20	52	29
8	16	21	61	23
8	16	22	44	27
8	16	23	54	13
8	16	24	62	15
8	16	25	63	7
8	16	26	50	45
8	16	27	53	21
8	16	28	34	41
8	16	29	45	19
8	16	30	36	25
8	16	31	42	43
8	16	32	46	11
8	16	33	55	5
8	16	34	27	38
8	16	35	37	17
8	16	36	31	6
8	16	37	47	3
8	16	38	28	30
8	16	39	38	9
8	16	40	39	1
8	16	41	30	14
8	16	42	23	4
8	16	43	10	42
8	16	44	29	22
8	16	45	15	2
8	16	46	22	12
8	16	47	14	10
8	16	48	20	28
8	16	49	9	50
8	16	50	7	0
8	16	51	21	20
8	16	52	19	36
8	16	53	4	24
8	16	54	12	26
8	16	55	6	8
8	16	56	13	18
8	16	57	5	16
8	16	58	11	34
8	16	59	3	32
8	16	60	2	40
8	16	61	1	48
8	16	62	8	58
8	16	63	0	56
9	11	0	56	63
9	11	1	32	57
9	11	2	40	59
9	11	3	41	51
9	11	4	24	62
9	11	5	33	49
9	11	6	16	60
9	11	7	25	54
9	11	8	48	61
9	11	9	17	52
9	11	10	57	55
9	11	11	18	44
9	11	12	26	46
9	11	13	43	35
9	11	14	59	39
9	11	15	51	37
9	11	16	35	33
9	11	17	49	53
9	11	18	60	31
9	11	19	58	47
9	11	20	52	29
9	11	21	61	23
9	11	22	44	27
9	11	23	54	13
9	11	24	62	15
9	11	25	63	7
9	11	26	50	45
9	11	27	53	21
9	11	28	34	41
9	11	29	45	19
9	11	30	36	25
9	11	31	42	43
9	11	32	46	11
9	11	33	55	5
9	11	34	27	38
9	11	35	37	17
9	11	36	31	6
9	11	37	47	3
9	11	38	28	30
9	11	39	38	9
9	11	40	39	1
9	11	41	30	14
9	11	42	23	4
9	11	43	10	42
9	11	44	29	22
9	11	45	15	2
9	11	46	22	12
9	11	47	14	10
9	11	48	20	28
9	11	49	9	50
9	11	50	7	0
9	11	51	21	20
9	11	52	19	36
9	11	53	4	24
9	11	54	12	26
9	11	55	6	8
9	11	56	13	18
9	11	57	5	16
9	11	58	11	34
9	11	59	3	32
9	11	60	2	40
9	11	61	1	48
9	11	62	8	58
9	11	63	0	56
10	13	0	56	63
10	13	1	32	57
10	13	2	40	59
10	13	3	41	51
10	13	4	24	62
10	13	5	33	49
10	13	6	16	60
10	13	7	25	54
10	13	8	48	61
10	13	9	17	52
10	13	10	57	55
10	13	11	18	44
10	13	12	26	46
10	13	13	43	35
10	13	14	59	39
10	13	15	51	37
10	13	16	35	33
10	13	17	49	53
10	13	18	60	31
10	13	19	58	47
10	13	20	52	29
10	13	21	61	23
10	13	22	44	27
10	13	23	54	13
10	13	24	62	15
10	13	25	63	7
10	13	26	50	45
10	13	27	53	21
10	13	28	34	41
10	13	29	45	19
10	13	30	36	25
10	13	31	42	43
10	13	32	46	11
10	13	33	55	5
10	13	34	27	38
10	13	35	37	17
10	13	36	31	6
10	13	37	47	3
10	13	38	28	30
10	13	39	38	9
10	13	40	39	1
10	13	41	30	14
10	13	42	23	4
10	13	43	10	42
10	13	44	29	22
10	13	45	15	2
10	13	46	22	12
10	13	47	14	10
10	13	48	20	28
10	13	49	9	50
10	13	50	7	0
10	13	51	21	20
10	13	52	19	36
10	13	53	4	24
10	13	54	12	26
10	13	55	6	8
10	13	56	13	18
10	13	57	5	16
10	13	58	11	34
10	13	59	3	32
10	13	60	2	40
10	13	61	1	48
10	13	62	8	58
10	13	63	0	56
11	10	0	56	63
11	10	1	32	57
11	10	2	40	59
11	10	3	41	51
11	10	4	24	62
11	10	5	33	49
11	10	6	16	60
11	10	7	25	54
11	10	8	48	61
11	10	9	17	52
11	10	10	57	55
11	10	11	18	44
11	10	12	26	46
11	10	13	43	35
11	10	14	59	39
11	10	15	51	37
11	10	16	35	33
11	10	17	49	53
11	10	18	60	31
11	10	19	58	47
11	10	20	52	29
11	10	21	61	23
11	10	22	44	27
11	10	23	54	13
11	10	24	62	15
11	10	25	63	7
11	10	26	50	45
11	10	27	53	21
11	10	28	34	41
11	10	29	45	19
11	10	30	36	25
11	10	31	42	43
11	10	32	46	11
11	10	33	55	5
11	10	34	27	38
11	10	35	37	17
11	10	36	31	6
11	10	37	47	3
11	10	38	28	30
11	10	39	38	9
11	10	40	39	1
11	10	41	30	14
11	10	42	23	4
11	10	43	10	42
11	10	44	29	22
11	10	45	15	2
11	10	46	22	12
11	10	47	14	10
11	10	48	20	28
11	10	49	9	50
11	10	50	7	0
11	10	51	21	20
11	10	52	19	36
11	10	53	4	24
11	10	54	12	26
11	10	55	6	8
11	10	56	13	18
11	10	57	5	16
11	10	58	11	34
11	10	59	3	32
11	10	60	2	40
11	10	61	1	48
11	10	62	8	58
11	10	63	0	56
12	12	0	56	63
12	12	1	32	57
12	12	2	40	59
12	12	3	41	51
12	12	4	24	62
12	12	5	33	49
12	12	6	16	60
12	12	7	25	54
12	12	8	48	61
12	12	9	17	52
12	12	10	57	55
12	12	11	18	44
12	12	12	26	46
12	12	13	43	35
12	12	14	59	39
12	12	15	51	37
12	12	16	35	33
12	12	17	49	53
12	12	18	60	31
12	12	19	58	47
12	12	20	52	29
12	12	21	61	23
12	12	22	44	27
12	12	23	54	13
12	12	24	62	15
12	12	25	63	7
12	12	26	50	45
12	12	27	53	21
12	12	28	34	41
12	12	29	45	19
12	12	30	36	25
12	12	31	42	43
12	12	32	46	11
12	12	33	55	5
12	12	34	27	38
12	12	35	37	17
12	12	36	31	6
12	12	37	47	3
12	12	38	28	30
12	12	39	38	9
12	12	40	39	1
12	12	41	30	14
12	12	42	23	4
12	12	43	10	42
12	12	44	29	22
12	12	45	15	2
12	12	46	22	12
12	12	47	14	10
12	12	48	20	28
12	12	49	9	50
12	12	50	7	0
12	12	51	21	20
12	12	52	19	36
12	12	53	4	24
12	12	54	12	26
12	12	55	6	8
12	12	56	13	18
12	12	57	5	16
12	12	58	11	34
12	12	59	3	32
12	12	60	2	40
12	12	61	1	48
12	12	62	8	58
12	12	63	0	56
13	7	0	56	63
13	7	1	32	57
13	7	2	40	59
13	7	3	41	51
13	7	4	24	62
13	7	5	33	49
13	7	6	16	60
13	7	7	25	54
13	7	8	48	61
13	7	9	17	52
13	7	10	57	55
13	7	11	18	44
13	7	12	26	46
13	7	13	43	35
13	7	14	59	39
13	7	15	51	37
13	7	16	35	33
13	7	17	49	53
13	7	18	60	31
13	7	19	58	47
13	7	20	52	29
13	7	21	61	23
13	7	22	44	27
13	7	23	54	13
13	7	24	62	15
13	7	25	63	7
13	7	26	50	45
13	7	27	53	21
13	7	28	34	41
13	7	29	45	19
13	7	30	36	25
13	7	31	42	43
13	7	32	46	11
13	7	33	55	5
13	7	34	27	38
13	7	35	37	17
13	7	36	31	6
13	7	37	47	3
13	7	38	28	30
13	7	39	38	9
13	7	40	39	1
13	7	41	30	14
13	7	42	23	4
13	7	43	10	42
13	7	44	29	22
13	7	45	15	2
13	7	46	22	12
13	7	47	14	10
13	7	48	20	28
13	7	49	9	50
13	7	50	7	0
13	7	51	21	20
13	7	52	19	36
13	7	53	4	24
13	7	54	12	26
13	7	55	6	8
13	7	56	13	18
13	7	57	5	16
13	7	58	11	34
13	7	59	3	32
13	7	60	2	40
13	7	61	1	48
13	7	62	8	58
13	7	63	0	56
14	9	0	56	63
14	9	1	32	57
14	9	2	40	59
14	9	3	41	51
14	9	4	24	62
14	9	5	33	49
14	9	6	16	60
14	9	7	25	54
14	9	8	48	61
14	9	9	17	52
14	9	10	57	55
14	9	11	18	44
14	9	12	26	46
14	9	13	43	35
14	9	14	59	39
14	9	15	51	37
14	9	16	35	33
14	9	17	49	53
14	9	18	60	31
14	9	19	58	47
14	9	20	52	29
14	9	21	61	23
14	9	22	44	27
14	9	23	54	13
14	9	24	62	15
14	9	25	63	7
14	9	26	50	45
14	9	27	53	21
14	9	28	34	41
14	9	29	45	19
14	9	30	36	25
14	9	31	42	43
14	9	32	46	11
14	9	33	55	5
14	9	34	27	38
14	9	35	37	17
14	9	36	31	6
14	9	37	47	3
14	9	38	28	30
14	9	39	38	9
14	9	40	39	1
14	9	41	30	14
14	9	42	23	4
14	9	43	10	42
14	9	44	29	22
14	9	45	15	2
14	9	46	22	12
14	9	47	14	10
14	9	48	20	28
14	9	49	9	50
14	9	50	7	0
14	9	51	21	20
14	9	52	19	36
14	9	53	4	24
14	9	54	12	26
14	9	55	6	8
14	9	56	13	18
14	9	57	5	16
14	9	58	11	34
14	9	59	3	32
14	9	60	2	40
14	9	61	1	48
14	9	62	8	58
14	9	63	0	56
15	1	0	56	63
15	1	1	32	57
15	1	2	40	59
15	1	3	41	51
15	1	4	24	62
15	1	5	33	49
15	1	6	16	60
15	1	7	25	54
15	1	8	48	61
15	1	9	17	52
15	1	10	57	55
15	1	11	18	44
15	1	12	26	46
15	1	13	43	35
15	1	14	59	39
15	1	15	51	37
15	1	16	35	33
15	1	17	49	53
15	1	18	60	31
15	1	19	58	47
15	1	20	52	29
15	1	21	61	23
15	1	22	44	27
15	1	23	54	13
15	1	24	62	15
15	1	25	63	7
15	1	26	50	45
15	1	27	53	21
15	1	28	34	41
15	1	29	45	19
15	1	30	36	25
15	1	31	42	43
15	1	32	46	11
15	1	33	55	5
15	1	34	27	38
15	1	35	37	17
15	1	36	31	6
15	1	37	47	3
15	1	38	28	30
15	1	39	38	9
15	1	40	39	1
15	1	41	30	14
15	1	42	23	4
15	1	43	10	42
15	1	44	29	22
15	1	45	15	2
15	1	46	22	12
15	1	47	14	10
15	1	48	20	28
15	1	49	9	50
15	1	50	7	0
15	1	51	21	20
15	1	52	19	36
15	1	53	4	24
15	1	54	12	26
15	1	55	6	8
15	1	56	13	18
15	1	57	5	16
15	1	58	11	34
15	1	59	3	32
15	1	60	2	40
15	1	61	1	48
15	1	62	8	58
15	1	63	0	56
16	6	0	56	63
16	6	1	32	57
16	6	2	40	59
16	6	3	41	51
16	6	4	24	62
16	6	5	33	49
16	6	6	16	60
16	6	7	25	54
16	6	8	48	61
16	6	9	17	52
16	6	10	57	55
16	6	11	18	44
16	6	12	26	46
16	6	13	43	35
16	6	14	59	39
16	6	15	51	37
16	6	16	35	33
16	6	17	49	53
16	6	18	60	31
16	6	19	58	47
16	6	20	52	29
16	6	21	61	23
16	6	22	44	27
16	6	23	54	13
16	6	24	62	15
16	6	25	63	7
16	6	26	50	45
16	6	27	53	21
16	6	28	34	41
16	6	29	45	19
16	6	30	36	25
16	6	31	42	43
16	6	32	46	11
16	6	33	55	5
16	6	34	27	38
16	6	35	37	17
16	6	36	31	6
16	6	37	47	3
16	6	38	28	30
16	6	39	38	9
16	6	40	39	1
16	6	41	30	14
16	6	42	23	4
16	6	43	10	42
16	6	44	29	22
16	6	45	15	2
16	6	46	22	12
16	6	47	14	10
16	6	48	20	28
16	6	49	9	50
16	6	50	7	0
16	6	51	21	20
16	6	52	19	36
16	6	53	4	24
16	6	54	12	26
16	6	55	6	8
16	6	56	13	18
16	6	57	5	16
16	6	58	11	34
16	6	59	3	32
16	6	60	2	40
16	6	61	1	48
16	6	62	8	58
16	6	63	0	56
17	8	0	56	63
17	8	1	32	57
17	8	2	40	59
17	8	3	41	51
17	8	4	24	62
17	8	5	33	49
17	8	6	16	60
17	8	7	25	54
17	8	8	48	61
17	8	9	17	52
17	8	10	57	55
17	8	11	18	44
17	8	12	26	46
17	8	13	43	35
17	8	14	59	39
17	8	15	51	37
17	8	16	35	33
17	8	17	49	53
17	8	18	60	31
17	8	19	58	47
17	8	20	52	29
17	8	21	61	23
17	8	22	44	27
17	8	23	54	13
17	8	24	62	15
17	8	25	63	7
17	8	26	50	45
17	8	27	53	21
17	8	28	34	41
17	8	29	45	19
17	8	30	36	25
17	8	31	42	43
17	8	32	46	11
17	8	33	55	5
17	8	34	27	38
17	8	35	37	17
17	8	36	31	6
17	8	37	47	3
17	8	38	28	30
17	8	39	38	9
17	8	40	39	1
17	8	41	30	14
17	8	42	23	4
17	8	43	10	42
17	8	44	29	22
17	8	45	15	2
17	8	46	22	12
17	8	47	14	10
17	8	48	20	28
17	8	49	9	50
17	8	50	7	0
17	8	51	21	20
17	8	52	19	36
17	8	53	4	24
17	8	54	12	26
17	8	55	6	8
17	8	56	13	18
17	8	57	5	16
17	8	58	11	34
17	8	59	3	32
17	8	60	2	40
17	8	61	1	48
17	8	62	8	58
17	8	63	0	56
18	3	0	56	63
18	3	1	32	57
18	3	2	40	59
18	3	3	41	51
18	3	4	24	62
18	3	5	33	49
18	3	6	16	60
18	3	7	25	54
18	3	8	48	61
18	3	9	17	52
18	3	10	57	55
18	3	11	18	44
18	3	12	26	46
18	3	13	43	35
18	3	14	59	39
18	3	15	51	37
18	3	16	35	33
18	3	17	49	53
18	3	18	60	31
18	3	19	58	47
18	3	20	52	29
18	3	21	61	23
18	3	22	44	27
18	3	23	54	13
18	3	24	62	15
18	3	25	63	7
18	3	26	50	45
18	3	27	53	21
18	3	28	34	41
18	3	29	45	19
18	3	30	36	25
18	3	31	42	43
18	3	32	46	11
18	3	33	55	5
18	3	34	27	38
18	3	35	37	17
18	3	36	31	6
18	3	37	47	3
18	3	38	28	30
18	3	39	38	9
18	3	40	39	1
18	3	41	30	14
18	3	42	23	4
18	3	43	10	42
18	3	44	29	22
18	3	45	15	2
18	3	46	22	12
18	3	47	14	10
18	3	48	20	28
18	3	49	9	50
18	3	50	7	0
18	3	51	21	20
18	3	52	19	36
18	3	53	4	24
18	3	54	12	26
18	3	55	6	8
18	3	56	13	18
18	3	57	5	16
18	3	58	11	34
18	3	59	3	32
18	3	60	2	40
18	3	61	1	48
18	3	62	8	58
18	3	63	0	56
19	5	0	56	63
19	5	1	32	57
19	5	2	40	59
19	5	3	41	51
19	5	4	24	62
19	5	5	33	49
19	5	6	16	60
19	5	7	25	54
19	5	8	48	61
19	5	9	17	52
19	5	10	57	55
19	5	11	18	44
19	5	12	26	46
19	5	13	43	35
19	5	14	59	39
19	5	15	51	37
19	5	16	35	33
19	5	17	49	53
19	5	18	60	31
19	5	19	58	47
19	5	20	52	29
19	5	21	61	23
19	5	22	44	27
19	5	23	54	13
19	5	24	62	15
19	5	25	63	7
19	5	26	50	45
19	5	27	53	21
19	5	28	34	41
19	5	29	45	19
19	5	30	36	25
19	5	31	42	43
19	5	32	46	11
19	5	33	55	5
19	5	34	27	38
19	5	35	37	17
19	5	36	31	6
19	5	37	47	3
19	5	38	28	30
19	5	39	38	9
19	5	40	39	1
19	5	41	30	14
19	5	42	23	4
19	5	43	10	42
19	5	44	29	22
19	5	45	15	2
19	5	46	22	12
19	5	47	14	10
19	5	48	20	28
19	5	49	9	50
19	5	50	7	0
19	5	51	21	20
19	5	52	19	36
19	5	53	4	24
19	5	54	12	26
19	5	55	6	8
19	5	56	13	18
19	5	57	5	16
19	5	58	11	34
19	5	59	3	32
19	5	60	2	40
19	5	61	1	48
19	5	62	8	58
19	5	63	0	56
20	0	0	56	63
20	0	1	32	57
20	0	2	40	59
20	0	3	41	51
20	0	4	24	62
20	0	5	33	49
20	0	6	16	60
20	0	7	25	54
20	0	8	48	61
20	0	9	17	52
20	0	10	57	55
20	0	11	18	44
20	0	12	26	46
20	0	13	43	35
20	0	14	59	39
20	0	15	51	37
20	0	16	35	33
20	0	17	49	53
20	0	18	60	31
20	0	19	58	47
20	0	20	52	29
20	0	21	61	23
20	0	22	44	27
20	0	23	54	13
20	0	24	62	15
20	0	25	63	7
20	0	26	50	45
20	0	27	53	21
20	0	28	34	41
20	0	29	45	19
20	0	30	36	25
20	0	31	42	43
20	0	32	46	11
20	0	33	55	5
20	0	34	27	38
20	0	35	37	17
20	0	36	31	6
20	0	37	47	3
20	0	38	28	30
20	0	39	38	9
20	0	40	39	1
20	0	41	30	14
20	0	42	23	4
20	0	43	10	42
20	0	44	29	22
20	0	45	15	2
20	0	46	22	12
20	0	47	14	10
20	0	48	20	28
20	0	49	9	50
20	0	50	7	0
20	0	51	21	20
20	0	52	19	36
20	0	53	4	24
20	0	54	12	26
20	0	55	6	8
20	0	56	13	18
20	0	57	5	16
20	0	58	11	34
20	0	59	3	32
20	0	60	2	40
20	0	61	1	48
20	0	62	8	58
20	0	63	0	56
21	2	0	56	63
21	2	1	32	57
21	2	2	40	59
21	2	3	41	51
21	2	4	24	62
21	2	5	33	49
21	2	6	16	60
21	2	7	25	54
21	2	8	48	61
21	2	9	17	52
21	2	10	57	55
21	2	11	18	44
21	2	12	26	46
21	2	13	43	35
21	2	14	59	39
21	2	15	51	37
21	2	16	35	33
21	2	17	49	53
21	2	18	60	31
21	2	19	58	47
21	2	20	52	29
21	2	21	61	23
21	2	22	44	27
21	2	23	54	13
21	2	24	62	15
21	2	25	63	7
21	2	26	50	45
21	2	27	53	21
21	2	28	34	41
21	2	29	45	19
21	2	30	36	25
21	2	31	42	43
21	2	32	46	11
21	2	33	55	5
21	2	34	27	38
21	2	35	37	17
21	2	36	31	6
21	2	37	47	3
21	2	38	28	30
21	2	39	38	9
21	2	40	39	1
21	2	41	30	14
21	2	42	23	4
21	2	43	10	42
21	2	44	29	22
21	2	45	15	2
21	2	46	22	12
21	2	47	14	10
21	2	48	20	28
21	2	49	9	50
21	2	50	7	0
21	2	51	21	20
21	2	52	19	36
21	2	53	4	24
21	2	54	12	26
21	2	55	6	8
21	2	56	13	18
21	2	57	5	16
21	2	58	11	34
21	2	59	3	32
21	2	60	2	40
21	2	61	1	48
21	2	62	8	58
21	2	63	0	56
22	4	0	56	63
22	4	1	32	57
22	4	2	40	59
22	4	3	41	51
22	4	4	24	62
22	4	5	33	49
22	4	6	16	60
22	4	7	25	54
22	4	8	48	61
22	4	9	17	52
22	4	10	57	55
22	4	11	18	44
22	4	12	26	46
22	4	13	43	35
22	4	14	59	39
22	4	15	51	37
22	4	16	35	33
22	4	17	49	53
22	4	18	60	31
22	4	19	58	47
22	4	20	52	29
22	4	21	61	23
22	4	22	44	27
22	4	23	54	13
22	4	24	62	15
22	4	25	63	7
22	4	26	50	45
22	4	27	53	21
22	4	28	34	41
22	4	29	45	19
22	4	30	36	25
22	4	31	42	43
22	4	32	46	11
22	4	33	55	5
22	4	34	27	38
22	4	35	37	17
22	4	36	31	6
22	4	37	47	3
22	4	38	28	30
22	4	39	38	9
22	4	40	39	1
22	4	41	30	14
22	4	42	23	4
22	4	43	10	42
22	4	44	29	22
22	4	45	15	2
22	4	46	22	12
22	4	47	14	10
22	4	48	20	28
22	4	49	9	50
22	4	50	7	0
22	4	51	21	20
22	4	52	19	36
22	4	53	4	24
22	4	54	12	26
22	4	55	6	8
22	4	56	13	18
22	4	57	5	16
22	4	58	11	34
22	4	59	3	32
22	4	60	2	40
22	4	61	1	48
22	4	62	8	58
22	4	63	0	56

