2520 15  1  1   1   0.006269   -143.688 241564.150
2521 15  1  1   2   0.006424   -143.193 241564.150
2522 15  1  1   3   0.007051   -142.680 241564.150
2523 15  1  1   4   0.006962   -142.176 241564.150
2524 15  1  1   5   0.007154   -141.665 241564.150
2525 15  1  1   6   0.007885   -141.152 241564.150
2526 15  1  1   7   0.007980   -140.654 241564.150
2527 15  1  1   8   0.008156   -140.153 241564.150
2528 15  1  1   9   0.008538   -139.643 241564.150
2529 15  1  1  10   0.008618   -139.139 241564.150
2530 15  1  1  11   0.008640   -138.630 241564.150
2531 15  1  1  12   0.009196   -138.103 241564.150
2532 15  1  1  13   0.009617   -137.586 241564.150
2533 15  1  1  14   0.009696   -137.075 241564.150
2534 15  1  1  15   0.009537   -136.565 241564.150
2535 15  1  1  16  -0.000236   -136.219 241562.850
2536 15  1  1  17  -0.000650   -135.722 241562.850
2537 15  1  1  18  -0.001258   -135.229 241562.850
2538 15  1  1  19  -0.001256   -134.716 241562.850
2539 15  1  1  20  -0.001326   -134.208 241562.850
2540 15  1  1  21  -0.001763   -133.716 241562.850
2541 15  1  1  22  -0.001694   -133.211 241562.850
2542 15  1  1  23  -0.001796   -132.714 241562.850
2543 15  1  1  24  -0.002530   -132.235 241562.850
2544 15  1  1  25  -0.002593   -131.735 241562.850
2545 15  1  1  26  -0.002378   -131.221 241562.850
2546 15  1  1  27  -0.002228   -130.706 241562.850
2547 15  1  1  28  -0.002016   -130.192 241562.850
2548 15  1  1  29  -0.002707   -129.699 241562.850
2549 15  1  1  30  -0.003772   -129.220 241562.850
2550 15  2  1   1   0.005195   -143.634 241564.150
2551 15  2  1   2   0.004369   -143.155 241564.150
2552 15  2  1   3   0.004662   -142.634 241564.150
2553 15  2  1   4   0.005831   -142.096 241564.150
2554 15  2  1   5   0.006217   -141.576 241564.150
2555 15  2  1   6   0.005201   -141.090 241564.150
2556 15  2  1   7   0.004648   -140.599 241564.150
2557 15  2  1   8   0.004700   -140.102 241564.150
2558 15  2  1   9   0.004889   -139.602 241564.150
2559 15  2  1  10   0.005502   -139.088 241564.150
2560 15  2  1  11   0.005502   -138.586 241564.150
2561 15  2  1  12   0.003786   -138.122 241564.150
2562 15  2  1  13   0.003055   -137.641 241564.150
2563 15  2  1  14   0.002449   -137.163 241564.150
2564 15  2  1  15   0.002213   -136.678 241564.150
2565 15  2  1  16   0.000499   -136.233 241562.850
2566 15  2  1  17   0.001517   -135.720 241562.850
2567 15  2  1  18   0.001434   -135.206 241562.850
2568 15  2  1  19   0.001535   -134.707 241562.850
2569 15  2  1  20   0.001509   -134.213 241562.850
2570 15  2  1  21   0.001669   -133.712 241562.850
2571 15  2  1  22   0.000961   -133.243 241562.850
2572 15  2  1  23   0.001164   -132.748 241562.850
2573 15  2  1  24   0.003262   -132.208 241562.850
2574 15  2  1  25   0.002962   -131.729 241562.850
2575 15  2  1  26   0.002182   -131.251 241562.850
2576 15  2  1  27   0.002731   -130.724 241562.850
2577 15  2  1  28   0.002715   -130.222 241562.850
2578 15  2  1  29   0.002503   -129.727 241562.850
2579 15  2  1  30   0.002473   -129.227 241562.850
2580 15  3  1   1   0.003088   -143.810 241566.150
2581 15  3  1   2   0.002448   -143.324 241566.150
2582 15  3  1   3   0.002609   -142.829 241566.150
2583 15  3  1   4   0.002628   -142.327 241566.150
2584 15  3  1   5   0.002801   -141.822 241566.150
2585 15  3  1   6   0.003177   -141.320 241566.150
2586 15  3  1   7   0.003195   -140.823 241566.150
2587 15  3  1   8   0.003004   -140.327 241566.150
2588 15  3  1   9   0.003029   -139.823 241566.150
2589 15  3  1  10   0.004023   -139.302 241566.150
2590 15  3  1  11   0.004266   -138.797 241566.150
2591 15  3  1  12   0.002924   -138.329 241566.150
2592 15  3  1  13   0.003370   -137.827 241566.150
2593 15  3  1  14   0.004186   -137.310 241566.150
2594 15  3  1  15   0.002240   -136.859 241566.150
2595 15  3  1  16  -0.002555   -136.466 241564.850
2596 15  3  1  17  -0.000581   -135.926 241564.850
2597 15  3  1  18   0.000055   -135.405 241564.850
2598 15  3  1  19  -0.000657   -134.921 241564.850
2599 15  3  1  20  -0.001635   -134.438 241564.850
2600 15  3  1  21  -0.001103   -133.921 241564.850
2601 15  3  1  22  -0.001439   -133.427 241564.850
2602 15  3  1  23  -0.001877   -132.934 241564.850
2603 15  3  1  24  -0.001083   -132.418 241564.850
2604 15  3  1  25  -0.002613   -131.955 241564.850
2605 15  3  1  26  -0.003234   -131.469 241564.850
2606 15  3  1  27  -0.001293   -130.930 241564.850
2607 15  3  1  28  -0.002013   -130.453 241564.850
2608 15  3  1  29  -0.003500   -129.990 241564.850
2609 15  3  1  30  -0.001827   -129.458 241564.850
2610 15  1  2   1  -0.006157   -143.635 241564.150
2611 15  1  2   2  -0.006737   -143.121 241564.150
2612 15  1  2   3  -0.005856   -142.637 241564.150
2613 15  1  2   4  -0.005438   -142.153 241564.150
2614 15  1  2   5  -0.005557   -141.653 241564.150
2615 15  1  2   6  -0.005660   -141.145 241564.150
2616 15  1  2   7  -0.005524   -140.649 241564.150
2617 15  1  2   8  -0.005104   -140.164 241564.150
2618 15  1  2   9  -0.004592   -139.675 241564.150
