v1.0 1 RtCalibrationClassic 15 96241 0.138335 0.0636568 0 0 dummy 0 97
  0 -3.75 0.1
  0.0718988 3.75 0.1
  0.111345 11.25 0.1
  0.270607 18.75 0.1
  0.581056 26.25 0.1
  0.962682 33.75 0.1
  1.31106 41.25 0.1
  1.65774 48.75 0.1
  1.9981 56.25 0.1
  2.35211 63.75 0.1
  2.70467 71.25 0.1
  3.0615 78.75 0.1
  3.41483 86.25 0.1
  3.76153 93.75 0.1
  4.0969 101.25 0.1
  4.41389 108.75 0.1
  4.71902 116.25 0.1
  5.00834 123.75 0.1
  5.28416 131.25 0.1
  5.54433 138.75 0.1
  5.79054 146.25 0.1
  6.02329 153.75 0.1
  6.25057 161.25 0.1
  6.46745 168.75 0.1
  6.67618 176.25 0.1
  6.87045 183.75 0.1
  7.07089 191.25 0.1
  7.25749 198.75 0.1
  7.43786 206.25 0.1
  7.61937 213.75 0.1
  7.78544 221.25 0.1
  7.96069 228.75 0.1
  8.11706 236.25 0.1
  8.27279 243.75 0.1
  8.43561 251.25 0.1
  8.58277 258.75 0.1
  8.72983 266.25 0.1
  8.87586 273.75 0.1
  9.01939 281.25 0.1
  9.15919 288.75 0.1
  9.29974 296.25 0.1
  9.42921 303.75 0.1
  9.56168 311.25 0.1
  9.69554 318.75 0.1
  9.8239 326.25 0.1
  9.94341 333.75 0.1
  10.0685 341.25 0.1
  10.1931 348.75 0.1
  10.3063 356.25 0.1
  10.4279 363.75 0.1
  10.5445 371.25 0.1
  10.6578 378.75 0.1
  10.7722 386.25 0.1
  10.8821 393.75 0.1
  10.9886 401.25 0.1
  11.0999 408.75 0.1
  11.1996 416.25 0.1
  11.3154 423.75 0.1
  11.4157 431.25 0.1
  11.5229 438.75 0.1
  11.6229 446.25 0.1
  11.7208 453.75 0.1
  11.825 461.25 0.1
  11.9224 468.75 0.1
  12.0182 476.25 0.1
  12.114 483.75 0.1
  12.2163 491.25 0.1
  12.3091 498.75 0.1
  12.4059 506.25 0.1
  12.4965 513.75 0.1
  12.5929 521.25 0.1
  12.685 528.75 0.1
  12.7721 536.25 0.1
  12.8658 543.75 0.1
  12.9546 551.25 0.1
  13.0461 558.75 0.1
  13.132 566.25 0.1
  13.22 573.75 0.1
  13.3074 581.25 0.1
  13.3982 588.75 0.1
  13.4784 596.25 0.1
  13.5655 603.75 0.1
  13.6486 611.25 0.1
  13.7399 618.75 0.1
  13.8195 626.25 0.1
  13.8989 633.75 0.1
  13.981 641.25 0.1
  14.0667 648.75 0.1
  14.1431 656.25 0.1
  14.2216 663.75 0.1
  14.2994 671.25 0.1
  14.3796 678.75 0.1
  14.4562 686.25 0.1
  14.5109 693.75 0.1
  14.5463 701.25 0.1
  14.5699 708.75 0.1
  14.5839 716.25 0.1
