v0.0 1 MdtTubeFullInfoContainer T0CalibrationClassic 0 336
  BML  1  2  0  1  1  1 0 95.6119 2 897 0 0 0 0 0 0 0 0
  BML  1  2  0  1  1  2 813.24 98.2065 1 1714 2.18017 0.00981363 1505.8 0.887217 -0.945743 0.20637 0.0117759 1.37577e-08
  BML  1  2  0  1  1  3 852.112 99.7545 1 1674 2.17732 0.362283 1502.4 0.585349 -0.638417 0.0223165 17.0963 0.290359
  BML  1  2  0  1  1  4 839.322 100.065 1 1816 2.52374 3.27304 1504.55 0.0522411 -0.793604 0.463849 12.9171 1.64433
  BML  1  2  0  1  1  5 812.392 99.9907 1 1910 3.06934 0.789822 1512.42 0.0876077 -0.590855 0.460912 1.30718 0.423593
  BML  1  2  0  1  1  6 813.107 98.8624 1 1745 2.59898 0.946084 1504.89 0.638214 -0.822337 0.169279 3.00157 0.207927
  BML  1  2  0  1  1  7 812.081 99.2564 1 1597 2.63137 0.140272 1537.48 2.21889 -7.48698 0.137044 2.34643 0.125655
  BML  1  2  0  1  1  8 816.235 97.7801 1 1709 3.29616 0.736202 1515.88 0.0524619 -1.39982 0.0251449 3.88032 0.207238
  BML  1  2  0  1  1  9 814.914 98.2959 1 1612 2.21441 0.242928 1505.02 2.09166 -0.905899 0.0712039 1.42403 0.047669
  BML  1  2  0  1  1  10 819.567 99.3956 1 1562 2.22653 0.708668 1502.99 2.71183 -0.249678 0.0513905 4.71574 0.284228
  BML  1  2  0  1  1  11 815.794 100.922 1 1865 2.79961 2.00047 -998.844 5.26497 -3.88388 0.420264 11.8964 3.25528
  BML  1  2  0  1  1  12 813.111 99.4646 1 1750 2.14473 1.2217 1535.67 1.20054 -17.4188 0.160848 25.1144 2.09832
  BML  1  2  0  1  1  13 813.622 99.5803 1 1654 2.32658 1.0783 1481.38 1.68891 -0.803896 0.0989369 1.68239 0.413862
  BML  1  2  0  1  1  14 811.865 98.6407 1 1687 2.53928 0.242269 1501.3 0.46399 -4.29051 0.171009 2.72181 0.199202
  BML  1  2  0  1  1  15 815.757 97.3912 1 1813 2.89319 0.704755 1498.13 2.52509 -0.0168363 0.0160924 1.90557 0.38618
  BML  1  2  0  1  1  16 810.802 97.9304 1 1783 3.15981 0.110208 1542.37 2.44781 -39.4896 0.0324409 25.4601 0.484571
  BML  1  2  0  1  1  17 812.094 97.0924 1 1851 2.87288 0.660335 1495.34 3.22893 -0.211702 0.332735 0.650369 0.434095
  BML  1  2  0  1  1  18 827.689 97.8403 1 1782 2.44013 0.26952 1591.74 2.42579 -34.9744 0.0401146 37.0433 0.345346
  BML  1  2  0  1  1  19 779.97 98.1022 1 1930 2.67731 0.413229 1525.81 1.52385 -68.036 0.0449294 30.0674 0.322974
  BML  1  2  0  1  1  20 822.64 98.3657 1 1928 2.54355 21.7721 1083.46 1.02521 -7.99577 21.7666 0.30909 21.7663
  BML  1  2  0  1  1  21 811.293 98.3191 1 1810 2.35443 1.40544 1493.23 2.28338 -0.00205067 0.0293913 0.161736 0.804763
  BML  1  2  0  1  1  22 814.125 96.9483 1 1857 2.56403 0.605639 1522.48 0.217528 -7.25411 0.0353738 10.7597 0.457917
  BML  1  2  0  1  1  23 651.563 96.9306 1 1883 2.15539 30.9871 1524.73 10.4472 -3723.14 2756.4 41.0974 2.98967
  BML  1  2  0  1  1  24 813.124 97.7896 1 1921 2.85708 0.0869359 1498.42 0.325156 -1.36523 0.307788 0.150293 0.106614
  BML  1  2  0  1  1  25 812.452 97.9758 1 1914 2.36207 0.419779 1528.51 13.0416 -5.86176 2.88703 0.834849 0.0591709
  BML  1  2  0  1  1  26 809.204 98.3829 1 2134 2.65767 1.96732 1497 0.437498 -2.66108 1.96359 1.19144 1.93569
  BML  1  2  0  1  1  27 806.37 98.0447 1 1912 2.28559 0.326749 1503.57 0.845631 -12.6565 0.16337 6.29064 0.79899
  BML  1  2  0  1  1  28 818.726 97.4732 1 1852 2.22407 3.52533 1502.42 0.467007 -0.49173 0.0861556 3.98191 0.945882
  BML  1  2  0  1  1  29 812.902 99.2665 1 2230 2.75179 0.000179791 1499.42 1.99865 -0.0039291 0.0126145 0.00357889 9.65767e-08
  BML  1  2  0  1  1  30 812.271 98.3945 1 1985 2.62612 14.586 1504.7 14.5761 -0.546533 14.5741 1.62729 14.5727
  BML  1  2  0  1  1  31 810.613 97.6794 1 1925 2.45889 2.51769 1521.89 4.93901 -5.53504 2.24162 6.90256 5.05016
  BML  1  2  0  1  1  32 808.265 98.1742 1 1945 2.54625 0.256474 1556.57 10.3491 -15.5634 0.196717 12.1151 1.39145
  BML  1  2  0  1  1  33 814.985 98.266 1 1971 3.25907 0.907164 1497.42 1.9727 -0.000157598 0.000639095 2.20267 0.448742
  BML  1  2  0  1  1  34 802.432 98.7125 1 1917 2.80868 0.467846 1536.3 0.147543 -26.2591 0.0251417 17.8005 1.56349
  BML  1  2  0  1  1  35 816.034 98.5355 1 1980 2.83565 0.864018 1492.38 3.77517 -0.080984 0.183355 2.33294 0.479347
  BML  1  2  0  1  1  36 811.709 98.4825 1 1991 2.97157 0.576158 1543.46 20.5995 -5.82125 2.3659 1.44894 0.661491
  BML  1  2  0  1  1  37 815.154 98.6195 1 1980 2.48156 1.06707 1494.98 2.75303 -0.0084475 0.0177352 1.86746 0.598801
  BML  1  2  0  1  1  38 813.504 97.4753 1 2090 3.00769 0.964464 1489.57 4.58122 -0.119074 0.189147 2.46511 0.571613
  BML  1  2  0  1  1  39 813.019 99.5551 1 2011 3.07844 2.05923 1512.61 5.14453 -9.0659 1.37709 10.1984 1.31101
  BML  1  2  0  1  1  40 811.568 97.8561 1 2009 2.49817 0.389914 1557.01 19.3008 -7.54174 1.65353 1.25718 0.42916
  BML  1  2  0  1  1  41 813.016 98.5427 1 2102 2.38157 0.393968 1502.35 1.19142 -3.87414 0.191328 4.49134 0.151591
  BML  1  2  0  1  1  42 809.695 99.1376 1 2025 3.22477 0.571608 1497.68 1.1011 -0.00413369 0.00636381 1.28261 0.290938
  BML  1  2  0  1  1  43 817.216 99.2909 1 2059 2.58919 1.71606 1504.98 1 -0.378715 1.00193 3.73797 1.29871
  BML  1  2  0  1  1  44 815.232 98.7864 1 1984 2.40035 0.903771 1493.89 1.44348 -0.0783839 0.0288878 2.10032 0.478532
  BML  1  2  0  1  1  45 812.004 99.4112 1 1977 2.49149 0.161555 1516.47 0.554121 -4.70253 0.0759595 2.79026 0.120668
  BML  1  2  0  1  1  46 813.221 98.4282 1 2044 2.86506 0.152948 1522.87 0.543359 -5.57158 0.0583218 3.78111 0.190806
  BML  1  2  0  1  1  47 800.389 99.2632 1 2063 1.93511 0.0275491 1536.83 12.7592 -25.9874 0.168983 22.7809 1.36608
  BML  1  2  0  1  1  48 809.273 98.1892 1 1906 2.41294 23.8924 1525.84 23.7864 -4.11603 23.8919 3.71697 23.892
  BML  1  2  0  1  1  49 814.487 99.2571 1 2072 1.97215 1.64588 1499.86 3.10731 -0.0345598 0.0429427 1.6054 0.379275
  BML  1  2  0  1  1  50 813.136 97.9579 1 1962 2.27162 0.682872 1508.08 0.320264 -6.85982 0.101661 8.29957 1.79318
  BML  1  2  0  1  1  51 816.592 97.9392 1 2099 2.18408 1.52322 1506.65 0.0600861 -2.40115 0.983394 3.11898 1.33483
  BML  1  2  0  1  1  52 817.585 97.8171 1 1790 2.31407 1.85417 1498.97 3.06538 -0.291582 0.0378745 3.86808 1.17758
  BML  1  2  0  1  1  53 0 97.1418 2 502 0 0 0 0 0 0 0 0
  BML  1  2  0  1  1  54 800 1 1 0 0 0 0 0 0 0 0 0
  BML  1  2  0  1  1  55 800 1 1 0 0 0 0 0 0 0 0 0
  BML  1  2  0  1  1  56 800 1 1 0 0 0 0 0 0 0 0 0
