0	0	0	0.407407
0	1	0	0.612613
0	2	0	0.612613
0	3	0	0.403403
0	0	1	0.343343
0	1	1	0.502503
0	2	1	0.478478
0	3	1	0.230230
1	0	0	0.396396
1	1	0	0.590591
1	2	0	0.577578
1	3	0	0.354354
1	0	1	0.316316
1	1	1	0.454454
1	2	1	0.385385
1	3	1	0.276276
2	0	0	0.359359
2	1	0	0.570571
2	2	0	0.536537
2	3	0	0.334334
2	0	1	0.288288
2	1	1	0.430430
2	2	1	0.464464
2	3	1	0.222222
3	0	0	0.341341
3	1	0	0.518519
3	2	0	0.552553
3	3	0	0.335335
3	0	1	0.259259
3	1	1	0.400400
3	2	1	0.366366
3	3	1	0.176176
5	0	0	0.303303
5	1	0	0.493493
5	2	0	0.495495
5	3	0	0.305305
5	0	1	0.233233
5	1	1	0.367367
5	2	1	0.342342
5	3	1	0.172172
6	0	0	0.373373
6	1	0	0.495495
6	2	0	0.489489
6	3	0	0.275275
6	0	1	0.308308
6	1	1	0.449449
6	2	1	0.366366
6	3	1	0.170170
7	0	0	0.361361
7	1	0	0.432432
7	2	0	0.396396
7	3	0	0.190190
7	0	1	0.306306
7	1	1	0.374374
7	2	1	0.250250
7	3	1	0.111111
