320007 2011-05-20:04:37:26 182284 623 625 -1 2011-05-20:11:21:07 0 0 Y 1795 700 ON ON
209004 2011-05-20:02:14:54 182284 475 486 504 2011-05-20:02:54:08 182284 518 Y 1795 700 ON ON
313011 2011-05-19:23:36:06 182284 312 312 -1 2011-05-20:11:28:16 0 0 Y 1795 700 ON ON
30010 2011-05-20:02:44:28 182284 507 517 -1 2011-05-20:11:10:23 0 0 Y 1795 700 ON ON
211004 2011-05-20:02:14:55 182284 475 487 506 2011-05-20:02:50:31 182284 515 Y 1795 700 ON ON
314014 2011-05-20:02:44:28 182284 507 507 -1 2011-05-20:11:17:45 0 0 Y 1795 700 ON ON
284001 2011-05-21:04:26:33 182372 51 51 -1 9999-12-31:23:00:00 0 0 Y 1798 700 ON ON
286001 2011-05-21:04:26:37 182372 51 53 67 2011-05-21:04:47:34 182372 74 Y 1798 700 ON ON
102001 2011-05-21:05:04:47 182372 91 -1 92 2011-05-21:05:15:11 182372 102 Y 1798 700 ON ON
100007 2011-05-21:07:11:42 182372 227 -1 -1 2011-05-21:07:12:16 182372 227 Y 1798 700 ON ON
102001 2011-05-20:16:22:44 182346 135 -1 135 2011-05-20:16:33:06 182346 146 Y 1796 700 ON ON
170002 2011-05-20:16:22:38 182346 135 142 -1 2011-05-20:17:48:11 0 0 Y 1796 700 ON ON
159012 2011-05-21:23:46:51 182424 301 -1 301 2011-05-21:23:48:22 182424 302 Y 1799 874 ON ON
51014 2011-05-22:02:49:38 182424 486 -1 486 2011-05-22:02:55:36 182424 492 Y 1799 874 ON ON
102001 2011-05-21:07:56:36 182372 272 -1 273 2011-05-21:08:09:27 182372 285 Y 1798 700 ON ON
40015 2011-05-21:11:09:49 182372 466 -1 466 2011-05-21:11:12:20 182372 468 Y 1798 700 ON ON
286001 2011-05-21:12:53:22 0 0 -1 -1 2011-05-21:13:13:25 0 0 N 1798 700 ON ON
78006 2011-05-21:22:59:30 182424 254 259 -1 2011-05-22:08:35:45 0 0 Y 1799 874 ON ON
203000 2011-05-21:09:35:06 182372 369 -1 369 2011-05-21:09:44:10 182372 378 Y 1798 700 ON ON
30010 2011-05-21:22:29:23 182424 224 -1 224 2011-05-21:22:32:49 182424 228 Y 1799 874 ON ON
76001 2011-05-22:10:15:18 182446 23 -1 23 2011-05-22:10:24:24 182446 33 N 1800 1 ON ON
