41  1 24   6.011  11.141  -1.158 -0.000124 
42 -4  1  -0.162   9.857  -9.670  0.000000 
42 -4  2  11.436  14.364  -8.481  0.000000 
42 -4  3   9.903  20.364  -8.374  0.000000 
42 -4  4  16.718  20.242  -5.999  0.000000 
42 -4  5  12.150   9.358  -8.554  0.000000 
42 -4  6   4.161   5.250  -7.032  0.000000 
42 -4  7   3.587   1.972  -7.694  0.000000 
42 -4  8   9.266  11.439  -6.137  0.000000 
42 -4  9   2.334   2.093  -6.447  0.000000 
42 -4 10   0.451  -1.048  -5.841  0.000000 
42 -4 11   5.369   2.354  -8.787  0.000000 
42 -4 12  -0.441   5.314  -8.246  0.000000 
42 -4 13   0.000   0.000  -9.846  0.000000 
42 -4 14   5.510   5.532 -10.846  0.000000 
42 -4 15   4.070   1.151  -8.783  0.000000 
42 -4 16   1.002   0.207  -8.874  0.000000 
42 -4 17   7.514   3.649  -6.851  0.000000 
42 -4 18  -3.559  -9.022  -8.971  0.000000 
42 -4 19   5.379  -6.669  -7.901  0.000000 
42 -4 20   8.341   7.978  -9.038  0.000000 
42 -4 21  11.892   6.497  -6.601  0.000000 
42 -4 22   3.038   2.058  -5.918  0.000000 
42 -4 23   4.580   0.419  -5.079  0.000000 
42 -4 24  -4.396  -8.068  -4.175  0.000000 
42 -4 25   3.568  -8.775  -6.155  0.000000 
42 -4 26  -0.313  -0.756  -7.298  0.000000 
42 -4 27   2.897  -8.019  -3.924  0.000000 
42 -4 28   2.350   9.241  -5.868  0.000000 
42 -4 29   6.465   2.769  -7.105  0.000000 
42 -4 30  -4.488  -4.558  -6.088  0.000000 
42 -4 31   7.335  14.531  -3.212  0.000000 
42 -4 32   2.078   7.081  -6.020  0.000000 
42 -4 33   0.438   9.647  -9.572  0.000000 
42 -4 34 -23.036 -27.406  -6.762  0.000000 
42 -4 35   7.112  20.742  -7.658  0.000000 
42 -4 36  -4.881   6.277  -7.186  0.000000 
42 -4 37  -1.983  12.796  -9.812  0.000000 
42 -4 38   6.391  24.444  -8.070  0.000000 
42 -4 39   0.000   0.000  -9.301  0.000000 
42 -4 40  -3.350   7.324  -4.154  0.000000 
42 -4 41   2.322  25.604 -11.108  0.000000 
42 -4 42   1.752  19.878  -4.284  0.000000 
42 -4 43  -4.761   9.319 -10.569  0.000000 
42 -4 44   8.993  21.413  -9.900  0.000000 
42 -4 45   0.518  17.283 -10.142  0.000000 
42 -4 46   9.295  22.947  -6.381  0.000000 
42 -4 47   7.518  15.874 -10.290  0.000000 
42 -4 48   9.066  13.785  -9.290  0.000000 
42 -3  1  -1.500   1.587  -6.712  0.000000 
42 -3  2  11.743  11.519  -6.687  0.000000 
42 -3  3  -4.925 -15.830  -5.075  0.000000 
42 -3  4  13.471  14.361  -5.218  0.000000 
42 -3  5  12.649  10.039  -4.968  0.000000 
42 -3  6   1.375  -0.490  -2.552  0.000000 
42 -3  7   2.285  -0.689  -6.616  0.000000 
42 -3  8   7.442   7.554  -6.546  0.000000 
42 -3  9  -2.001  -4.826  -7.046  0.000000 
42 -3 10   0.707   4.445  -2.600  0.000000 
42 -3 11   1.651   1.013  -8.538  0.000000 
42 -3 12   0.568  -2.199  -7.157  0.000000 
42 -3 13  -7.064 -13.381 -10.744  0.000000 
42 -3 14   4.898   2.780  -9.264  0.000000 
42 -3 15   1.781  -4.760 -10.150  0.000000 
42 -3 16  -0.081  -1.355  -9.445  0.000000 
42 -3 17   6.393  -1.937 -11.799  0.000000 
42 -3 18  -0.794  -8.419  -9.324  0.000000 
42 -3 19   8.385  -7.240 -11.092  0.000000 
42 -3 20   3.862   5.425 -11.162  0.000000 
42 -3 21   5.245  -6.621 -10.263  0.000000 
42 -3 22  -1.634  -7.383  -6.888  0.000000 
42 -3 23   8.685  -6.998 -10.728  0.000000 
42 -3 24   0.189 -10.882  -8.644  0.000000 
42 -3 25   2.642 -13.196  -9.352  0.000000 
42 -3 26   2.862  -2.045  -9.501  0.000000 
42 -3 27  -3.882 -18.796  -8.337  0.000000 
42 -3 28  -4.455  -4.682  -5.122  0.000000 
42 -3 29   4.628  -1.872 -10.789  0.000000 
42 -3 30   0.347  -2.021  -3.780  0.000000 
42 -3 31  -1.395  -3.928 -12.026  0.000000 
42 -3 32   2.830  -5.135  -3.379  0.000000 
42 -3 33  -3.305  -0.954  -7.686  0.000000 
42 -3 34  -2.690   4.645  -3.384  0.000000 
42 -3 35   9.395  14.530  -6.307  0.000000 
42 -3 36   0.982   7.564  -3.449  0.000000 
42 -3 37  -0.481   5.868  -7.236  0.000000 
42 -3 38   7.628  17.364  -4.369  0.000000 
42 -3 39  -2.683   3.543  -6.163  0.000000 
42 -3 40   3.974  23.393  -2.258  0.000000 
42 -3 41  -2.586  18.904  -7.676  0.000000 
42 -3 42  -4.732  12.283  -3.603  0.000000 
42 -3 43   0.682   7.781  -6.895  0.000000 
42 -3 44   4.274  15.626  -6.354  0.000000 
42 -3 45  -5.841   4.644  -7.672  0.000000 
42 -3 46   0.907  12.406  -5.601  0.000000 
42 -3 47   5.112   5.654  -9.371  0.000000 
42 -3 48   6.076   7.383  -5.394  0.000000 
42 -2  1  -1.819 -12.442  -4.083  0.001152 
42 -2  2  -3.489 -16.369  -4.982  0.003152 
42 -2  3   0.877  -7.151  -5.532  0.000242 
42 -2  4  15.975  17.326  -1.365 -0.001997 
42 -2  5   4.103 -10.710  -2.498  0.002821 
42 -2  6   1.202   0.968  -0.489  0.000304 
42 -2  7   2.916   1.375  -3.475  0.000034 
42 -2  8   2.050   0.116  -4.446  0.000746 
42 -2  9   0.759  -2.574  -4.872 -0.000159 
42 -2 10  -1.486  -1.953  -4.419 -0.000743 
42 -2 11   3.484  11.466  -5.779 -0.000807 
42 -2 12  -3.150 -16.271  -8.454  0.000885 
42 -2 13  -4.458 -18.024  -7.965  0.000837 
42 -2 14 -13.776 -41.255 -10.553  0.004843 
42 -2 15  -4.384 -13.017  -9.436  0.000250 
42 -2 16   1.034  -6.733 -10.248 -0.000673 
42 -2 17   3.043 -10.520 -11.334  0.001471 
42 -2 18  -7.863 -27.127 -13.472  0.001802 
42 -2 19   2.523 -10.978 -10.887  0.000166 
42 -2 20  -8.369 -34.098 -10.962  0.004111 
42 -2 21   0.176 -19.776  -8.840  0.000346 
42 -2 22  -3.239 -17.813 -10.820  0.000621 
42 -2 23   3.982 -17.298  -9.825  0.001849 
42 -2 24  -1.637 -17.400  -7.197  0.001079 
42 -2 25  -0.672 -19.112  -6.711  0.000769 
42 -2 26  -5.490 -21.592  -7.122  0.002799 
42 -2 27  -0.222 -15.002  -6.341  0.000372 
42 -2 28  -0.371  -6.193  -5.881 -0.000785 
42 -2 29   2.549  -8.462  -5.690  0.001320 
42 -2 30   3.066  -4.821  -6.192 -0.000143 
42 -2 31  -8.801 -32.712  -6.344  0.002557 
42 -2 32  -3.902 -10.869  -4.271  0.001671 
42 -2 33  -6.424 -12.014  -5.501  0.000430 
42 -2 34  -0.358   1.562  -3.618 -0.000460 
42 -2 35  -1.565  -6.650  -5.154  0.002177 
42 -2 36  -4.543 -10.897  -2.021  0.001531 
42 -2 37  -2.421  -6.535  -6.026  0.000811 
42 -2 38  -7.481 -16.180  -3.285  0.003487 
42 -2 39  -4.675  -9.641  -3.212  0.000929 
42 -2 40  -1.063   1.239  -0.624  0.000324 
42 -2 41 -10.412 -10.220  -3.617  0.003072 
42 -2 42  -5.896  -6.592  -0.713  0.001288 
42 -2 43  -4.131  -8.481  -4.943  0.001441 
42 -2 44 -14.547 -27.283  -2.502  0.004831 
42 -2 45  -4.017  -7.416  -4.024  0.000764 
42 -2 46  -3.547  -3.388  -1.284  0.000361 
42 -2 47   3.785  -0.157  -5.448  0.000965 
42 -2 48  -5.944 -19.584  -1.392  0.002071 
42 -1  1   5.823 -17.546  -1.657  0.000579 
42 -1  2   3.514 -15.834  -3.614  0.000559 
42 -1  3   9.767  -0.228  -2.732 -0.001097 
42 -1  4   9.196  -3.788  -2.490  0.000171 
42 -1  5   4.718  -8.647  -3.462  0.000087 
42 -1  6   1.317 -12.744  -1.628  0.000806 
42 -1  7   2.864 -15.393  -2.087  0.000838 
42 -1  8   1.479 -13.027   0.001  0.000785 
42 -1  9   1.590  -5.062  -2.153  0.000165 
42 -1 10  -0.937  -3.704  -3.463 -0.000656 
42 -1 11  -3.080  -7.887  -3.215 -0.000335 
42 -1 12  -3.287 -12.741  -2.397  0.000308 
42 -1 13  -0.761 -18.161  -7.676  0.000117 
42 -1 14  -4.574 -32.504  -6.434  0.002356 
42 -1 15  -1.914 -16.145  -5.939 -0.000032 
42 -1 16  -2.401 -17.463  -4.285  0.000438 
42 -1 17  -3.538 -27.186  -7.735  0.001557 
42 -1 18  -0.027 -24.707  -5.726  0.000699 
42 -1 19  -1.582 -21.201  -6.154 -0.000013 
42 -1 20  -0.637 -29.371  -4.143  0.001520 
42 -1 21   2.711 -13.845  -6.916 -0.001190 
42 -1 22   5.169 -19.056  -5.041  0.000035 
42 -1 23   2.919 -26.018  -5.027  0.001170 
42 -1 24   4.012 -27.635  -2.835  0.001567 
42 -1 25   4.118 -13.911  -3.147 -0.000611 
42 -1 26  -0.896 -27.629  -2.156  0.001372 
42 -1 27   2.462  -8.638  -2.914 -0.001300 
42 -1 28  -0.870 -12.711  -0.439 -0.000039 
42 -1 29  -4.217 -19.222  -6.136  0.000792 
42 -1 30  -1.232 -23.556  -2.138  0.000653 
42 -1 31   1.704 -14.877  -4.933 -0.000191 
42 -1 32  -6.056 -22.208  -3.684  0.001261 
42 -1 33   2.285   1.404  -3.921 -0.001882 
42 -1 34  -0.501  -5.625  -1.501 -0.000166 
42 -1 35   2.157  -9.739  -1.112  0.000847 
42 -1 36   1.252  -8.322   0.185  0.000516 
42 -1 37  -2.394 -11.421  -2.954  0.000933 
42 -1 38  -4.068 -19.797  -1.470  0.001570 
42 -1 39   5.721   9.458  -0.457 -0.002256 
42 -1 40   1.001  -1.853  -0.110 -0.000512 
42 -1 41  -5.726 -13.117  -3.319  0.000665 
42 -1 42  -4.537  -9.317  -2.429  0.000222 
42 -1 43  -1.933 -12.114   1.628  0.000560 
42 -1 44  -0.431 -10.695  -1.182  0.000572 
42 -1 45  -1.577 -14.477  -5.128  0.001306 
42 -1 46   4.488   1.713  -4.029 -0.001486 
42 -1 47   4.440 -14.415  -6.085  0.000286 
42 -1 48   3.382 -19.850  -0.570  0.001023 
42  1  1  10.250   9.603  -3.517  0.000520 
42  1  2   7.743  11.483   0.633  0.000147 
42  1  3   7.528   0.535  -1.460  0.001821 
42  1  4   5.809   6.996   3.100  0.000282 
42  1  5   3.193   4.221   1.469  0.000334 
42  1  6   1.674  15.134   0.518 -0.001052 
42  1  7   6.227  11.882  -1.863 -0.000377 
42  1  8  -1.889   5.019   1.371  0.000086 
42  1  9  -3.044  -0.905  -3.402  0.001229 
42  1 10  -4.802   0.476  -0.918 -0.000039 
42  1 11   3.929   7.109  -7.901 -0.001093 
42  1 12  -4.411   4.402  -3.220 -0.000855 
42  1 13  -3.518   2.024  -3.313 -0.000917 
42  1 14  -0.601   1.018  -5.990 -0.000131 
42  1 15  -1.221  -8.741  -6.919  0.001199 
42  1 16  -1.370  -0.881  -8.819 -0.000212 
42  1 17   0.404  -7.745  -8.576  0.000862 
42  1 18   0.751   1.392  -7.437 -0.001045 
42  1 19  -1.883  -5.309 -11.724  0.000150 
42  1 20   3.065  -4.300  -5.885 -0.000067 
42  1 21   7.695   3.861 -10.012 -0.001359 
42  1 22   1.754  -5.548  -7.871  0.000374 
42  1 23   0.004  -7.852  -9.731  0.001295 
42  1 24   5.554   7.415  -5.879 -0.000544 
42  1 25   1.991   7.791  -8.801 -0.000072 
42  1 26  -1.784  -3.358  -5.329  0.001409 
42  1 27   1.133   2.030 -11.155  0.000264 
42  1 28  -1.835  -2.263  -4.825  0.001537 
42  1 29  -2.212   2.866  -7.835  0.000509 
42  1 30   0.391   9.717  -5.019 -0.000923 
42  1 31  -0.136   5.783  -7.872 -0.000100 
42  1 32  -2.511  -4.269  -4.417  0.001699 
42  1 33   0.509  17.545  -6.730 -0.001769 
42  1 34  -1.779  -2.311  -2.583  0.001999 
42  1 35   3.555   8.695  -7.295 -0.000331 
42  1 36   1.693   5.911  -5.528  0.000512 
42  1 37  -1.766  11.684  -3.397  0.000139 
42  1 38  -3.178   6.421  -2.110  0.000474 
42  1 39  -3.291  -8.982  -6.036  0.003033 
42  1 40  -3.138  -0.033  -0.265  0.001548 
42  1 41  -0.489   9.681  -2.261 -0.000062 
42  1 42  -0.124   9.622  -1.560  0.000087 
42  1 43  -1.331   2.450  -5.697  0.001708 
42  1 44  -2.524   7.340  -0.812  0.001025 
42  1 45  -3.671   0.166  -1.993  0.001705 
42  1 46   1.136   5.276   0.173  0.001082 
42  1 47   2.540  14.641  -2.179 -0.000161 
42  1 48   2.955   9.594   3.114  0.000250 
42  2  1  13.316  35.815  -4.901 -0.002225 
42  2  2   7.202  17.032   1.881 -0.000910 
42  2  3  12.523  20.615  -2.598 -0.000303 
42  2  4   3.778   6.960   1.579  0.000181 
42  2  5  10.817  21.542   1.989 -0.001966 
42  2  6   1.179  12.986  -0.951 -0.000523 
42  2  7   6.754  17.705   1.144 -0.001133 
42  2  8  -6.715  -5.116   0.374  0.000866 
42  2  9  -1.129  10.505  -1.180 -0.000184 
42  2 10 -12.844 -14.166  -2.025  0.001482 
42  2 11   2.000   5.957  -4.527 -0.000841 
42  2 12  -8.571 -16.600  -6.050  0.001197 
42  2 13  -5.156 -10.820  -6.753  0.001022 
42  2 14  -3.389   1.665  -7.697 -0.000654 
42  2 15  -2.686  -0.293  -5.747  0.000012 
42  2 16  -7.676 -10.116 -11.768  0.001111 
42  2 17  -4.119  -3.184 -11.734 -0.000232 
42  2 18  -2.001 -10.332 -12.382  0.000170 
42  2 19 -14.312 -26.892 -11.160  0.002327 
42  2 20   5.137  -1.535 -13.179 -0.000381 
42  2 21   6.720   2.333 -12.005 -0.000684 
42  2 22  -2.088 -10.623 -10.169  0.000980 
42  2 23  -0.240  -3.602 -10.734  0.000315 
42  2 24  -6.742 -11.705 -11.521  0.001453 
42  2 25  -1.764  -5.166 -12.391  0.001184 
42  2 26  -4.720  -1.112 -10.301  0.001154 
42  2 27   2.768  17.261 -12.375 -0.001869 
42  2 28  -5.252   4.537  -9.393  0.000198 
42  2 29  -7.104  -2.987 -11.906  0.001233 
42  2 30 -16.383 -23.972  -8.234  0.002975 
42  2 31  -5.748  -7.133  -9.753  0.001392 
42  2 32  -0.586  12.702  -8.619 -0.000743 
42  2 33 -10.380  -6.436  -9.812  0.001995 
42  2 34  -4.100  -2.604  -6.115  0.001577 
42  2 35  -1.310   4.950  -5.139  0.000453 
42  2 36  -6.452   0.249  -2.507  0.001237 
42  2 37   0.412  14.651  -5.847 -0.000158 
42  2 38  -7.928   4.959  -2.799  0.001310 
42  2 39  -6.547   0.507  -4.876  0.001719 
42  2 40  -8.415  -3.133  -0.151  0.002678 
42  2 41  -5.486   5.144  -5.862  0.001047 
42  2 42  -9.203   3.363  -0.673  0.001232 
42  2 43  -5.269   6.049  -5.408  0.001005 
42  2 44 -12.577  -7.364  -0.873  0.003220 
42  2 45 -12.419   0.741  -2.808  0.002669 
42  2 46  -5.441   9.056   0.429  0.000905 
42  2 47  -1.633  11.541  -1.915  0.000453 
42  2 48  -3.921  -9.216  -0.135  0.002126 
42  3  1   0.210  13.847  -3.681  0.000000 
42  3  2   9.121  14.200  -1.463  0.000000 
42  3  3   3.804   5.450  -3.182  0.000000 
42  3  4  10.847  14.462   0.332  0.000000 
42  3  5   0.797   8.323  -3.464  0.000000 
42  3  6   1.369   2.986  -0.624  0.000000 
42  3  7  -1.797   5.445  -0.135  0.000000 
42  3  8  -0.182   3.328  -1.596  0.000000 
42  3  9  -5.738  -0.396  -3.527  0.000000 
42  3 10  -2.821   3.398  -2.136  0.000000 
42  3 11  -0.066  -1.188  -5.269  0.000000 
42  3 12  -4.282  -3.923  -6.092  0.000000 
42  3 13  -3.785  -5.215  -8.664  0.000000 
42  3 14  -4.523  -4.106  -9.334  0.000000 
42  3 15 -12.817 -20.672  -6.348  0.000000 
42  3 16  -5.411  -4.468 -10.230  0.000000 
42  3 17  -1.940  -1.500 -11.005  0.000000 
42  3 18  -1.706  -7.933 -12.099  0.000000 
42  3 19  -1.747  -6.294 -10.709  0.000000 
42  3 20   4.013   0.537 -10.765  0.000000 
42  3 21   5.132  -6.086 -10.998  0.000000 
42  3 22   0.036  -2.241  -9.757  0.000000 
42  3 23   6.179  -0.329 -11.659  0.000000 
42  3 24   0.290   0.755  -9.954  0.000000 
42  3 25   3.931   3.042 -11.056  0.000000 
42  3 26  -0.397  10.658  -7.373  0.000000 
42  3 27  -1.436  -1.847 -11.160  0.000000 
42  3 28  -9.234   9.013 -11.066  0.000000 
42  3 29  -0.851   4.577 -10.875  0.000000 
42  3 30  -5.900   2.737  -9.281  0.000000 
42  3 31   1.370   5.079  -9.951  0.000000 
42  3 32  -6.444   7.879  -6.734  0.000000 
42  3 33  -4.502   7.068 -10.099  0.000000 
42  3 34   2.784  16.289  -7.664  0.000000 
42  3 35  -0.631   8.146  -5.921  0.000000 
42  3 36  -2.509   9.584  -4.198  0.000000 
42  3 37   0.416   9.727  -6.331  0.000000 
42  3 38  -2.532  12.161  -3.429  0.000000 
42  3 39   1.519  12.687  -6.070  0.000000 
42  3 40   2.498  26.338  -0.743  0.000000 
42  3 41  -3.828  11.488  -7.031  0.000000 
42  3 42  -2.163  22.213   0.588  0.000000 
42  3 43  -4.070  12.935  -6.247  0.000000 
42  3 44  -0.957  16.804  -6.291  0.000000 
42  3 45  -8.096  13.923  -5.166  0.000000 
42  3 46   1.351  21.453  -1.748  0.000000 
42  3 47  -1.847  20.726  -2.955  0.000000 
42  3 48   5.702  15.892  -2.296  0.000000 
42  4  1  -1.850  16.036  -6.819  0.000000 
42  4  2  10.686  15.856  -4.651  0.000000 
42  4  3   2.517  11.885  -6.506  0.000000 
42  4  4  16.233  17.346  -1.622  0.000000 
42  4  5   6.319   8.448  -3.684  0.000000 
42  4  6  -1.883   1.069  -2.149  0.000000 
42  4  7  -1.914   3.459  -4.066  0.000000 
42  4  8   0.266  -0.140  -6.197  0.000000 
42  4  9  -7.014  -7.088  -6.352  0.000000 
42  4 10   4.755   2.659  -6.208  0.000000 
42  4 11  -3.536  -4.229  -6.156  0.000000 
42  4 12   3.002  -3.369  -5.870  0.000000 
42  4 13   0.000   0.000  -8.363  0.000000 
42  4 14  -6.790  -9.635 -11.369  0.000000 
42  4 15  -3.481  -5.749  -6.174  0.000000 
42  4 16  -2.989  -2.914  -7.043  0.000000 
42  4 17   0.056   0.074  -9.344  0.000000 
42  4 18  -2.179  -6.836 -12.793  0.000000 
42  4 19  -0.143  -5.387  -9.895  0.000000 
42  4 20   1.880   1.055  -6.057  0.000000 
42  4 21  13.012   4.563  -7.858  0.000000 
42  4 22  -1.536  -8.157  -7.844  0.000000 
42  4 23   5.918  -3.306  -4.525  0.000000 
42  4 24  -4.078  -4.076  -5.700  0.000000 
42  4 25   2.427  -1.595  -6.636  0.000000 
42  4 26  -3.534   4.047  -7.171  0.000000 
42  4 27   7.745  11.022  -5.422  0.000000 
42  4 28  -9.952   1.878  -7.214  0.000000 
42  4 29   0.471   3.993  -9.267  0.000000 
42  4 30 -12.714  -0.357  -6.085  0.000000 
42  4 31   3.675   4.229  -5.293  0.000000 
42  4 32   9.160  11.536  -2.934  0.000000 
42  4 33   3.605   9.639  -8.506  0.000000 
42  4 34 -19.009 -20.024  -4.705  0.000000 
42  4 35  -1.982   8.848  -3.484  0.000000 
42  4 36 -13.333   0.457  -5.460  0.000000 
42  4 37  -1.827   7.849  -6.822  0.000000 
42  4 38  -4.564  10.108  -3.994  0.000000 
42  4 39 -17.855 -17.565  -5.737  0.000000 
42  4 40  -8.854  -4.313  -5.593  0.000000 
42  4 41 -10.716   7.847  -7.476  0.000000 
42  4 42  -5.832  20.425  -5.926  0.000000 
42  4 43  -8.048  11.524  -4.937  0.000000 
42  4 44  -1.379  20.036  -6.120  0.000000 
42  4 45  -7.279  19.359  -7.879  0.000000 
42  4 46   4.498  24.600  -4.399  0.000000 
42  4 47  -3.310  17.796  -6.156  0.000000 
42  4 48   0.000   0.000  -7.137  0.000000 
43 -1  1   2.640 -17.852  -0.951  0.001124 
43 -1  2   1.420 -19.379   0.004  0.001303 
43 -1  3   1.644 -15.649  -1.614  0.000485 
43 -1  4   0.274 -22.628  -0.487  0.001552 
43 -1  5  -4.202 -22.753  -1.671  0.003601 
43 -1  6  -3.849 -23.349  -1.525  0.002625 
43 -1  7  -0.736 -11.232  -1.554  0.000566 
43 -1  8  -0.592 -22.911  -1.578  0.001491 
43 -1  9   1.989 -18.608  -2.567  0.001015 
43 -1 10   2.202 -23.686   0.540  0.001043 
43 -1 11   3.453 -28.148  -3.092  0.001497 
43 -1 12   1.596 -35.753   0.074  0.002506 
43 -1 13   0.292 -26.497  -1.875  0.001107 
43 -1 14   0.046 -38.170   2.222  0.001633 
43 -1 15   1.667 -25.976  -0.654  0.001263 
43 -1 16  -1.418 -24.785  -2.253  0.000865 
43 -1 17   1.604 -25.799  -2.344  0.001773 
43 -1 18   1.333 -26.165  -0.854  0.002085 
43 -1 19   2.121 -21.510   0.526  0.001156 
43 -1 20   0.366 -22.756   3.634  0.001051 
43 -1 21  -0.559 -19.041   0.740  0.001036 
43 -1 22  -1.488 -19.149   0.701  0.001137 
43 -1 23  -0.190 -20.180  -1.399  0.001400 
43 -1 24  -0.650 -17.085  -1.049  0.001121 
43  1  1   2.532   9.233  -2.392  0.000110 
43  1  2   4.191   6.794  -0.743  0.002016 
43  1  3   3.775   5.743  -4.133  0.001687 
43  1  4   3.555   7.013  -0.029  0.001221 
43  1  5  -1.312  10.617  -0.449  0.001994 
43  1  6   0.291  11.705   3.625  0.000989 
43  1  7   1.010   8.790   2.461  0.000712 
43  1  8  -0.925   6.399   2.553  0.002184 
43  1  9   0.018  -0.686  -2.032  0.002428 
43  1 10  -0.106   3.996   2.021  0.001332 
43  1 11  -2.256   2.220   0.516  0.003329 
43  1 12  -2.315   6.337   2.062  0.001938 
43  1 13  -4.094  16.566  -2.308  0.001173 
43  1 14  -4.181   8.485  -1.140  0.002541 
43  1 15  -1.317   7.294  -4.335  0.001773 
43  1 16  -4.143   6.152  -2.694  0.001604 
43  1 17  -0.189   9.906  -4.134  0.002121 
43  1 18  -1.458   9.734  -3.032  0.001306 
43  1 19  -1.133  17.365  -4.659  0.000752 
43  1 20  -1.908  21.105  -1.838  0.000772 
43  1 21  -0.729  24.363  -1.964  0.000760 
43  1 22   0.165  18.482  -2.592  0.001704 
43  1 23   1.050  21.177  -1.954  0.000926 
43  1 24   2.037  15.160  -2.562  0.001193 
44 -5  1  -4.359  -4.353  -5.902  0.000000 
44 -5  2   2.699  -1.324  -8.080  0.000000 
44 -5  3 -22.381 -37.187  -6.690  0.000000 
44 -5  4  15.875   9.505  -4.807  0.000000 
44 -5  5   3.941  -3.458  -7.207  0.000000 
44 -5  6  -2.933  -4.294  -8.203  0.000000 
44 -5  7  -6.751  -0.197  -7.810  0.000000 
44 -5  8  -3.349  -4.224  -7.823  0.000000 
44 -5  9  -3.600   5.426  -7.725  0.000000 
44 -5 10   4.524  13.540  -6.108  0.000000 
44 -5 11  -5.408  -7.094  -7.445  0.000000 
44 -5 12 -31.573 -34.723  -9.305  0.000000 
44 -5 13   0.000   0.000  -7.532  0.000000 
44 -5 14  -0.564  -2.870  -7.781  0.000000 
44 -5 15  -2.918  -8.822  -7.991  0.000000 
44 -5 16   4.020   8.059  -8.834  0.000000 
44 -5 17   1.629  -1.796  -4.695  0.000000 
44 -5 18  -0.008  -3.996 -10.266  0.000000 
44 -5 19   2.140  -2.671  -8.739  0.000000 
44 -5 20   5.380  -1.274  -8.466  0.000000 
44 -5 21  25.150  19.569  -4.481  0.000000 
44 -5 22   4.489   7.125  -6.872  0.000000 
44 -5 23   6.565  -2.135  -8.333  0.000000 
44 -5 24  -7.388  -5.898  -5.557  0.000000 
44 -5 25   2.782   2.238  -6.303  0.000000 
44 -5 26  -1.876  -0.757  -7.133  0.000000 
44 -5 27   5.153   4.726  -7.290  0.000000 
44 -5 28  -2.989  -3.927  -4.212  0.000000 
44 -5 29  -2.301  -4.797  -6.979  0.000000 
44 -5 30  -1.074   3.128  -5.180  0.000000 
44 -5 31   6.857   7.889  -1.057  0.000000 
44 -5 32  -3.715   0.800  -4.917  0.000000 
44 -5 33  22.111  41.125  -9.382  0.000000 
44 -5 34  17.063  40.843  -8.335  0.000000 
44 -5 35   1.583   2.112  -5.336  0.000000 
44 -5 36   3.952   5.268  -4.185  0.000000 
44 -5 37   3.681   4.143  -3.463  0.000000 
44 -5 38   3.838  11.452  -3.460  0.000000 
44 -5 39  21.016  49.281  -3.515  0.000000 
44 -5 40  17.993  33.020  -3.132  0.000000 
44 -5 41  -7.664  -2.410  -6.311  0.000000 
44 -5 42   3.573   5.375  -2.402  0.000000 
44 -5 43  -3.988   1.654  -3.729  0.000000 
44 -5 44  -3.982  -4.020  -6.393  0.000000 
44 -5 45   0.551  14.297  -6.301  0.000000 
