0	0	0	0.325000
1	0	0	0.255000
2	0	0	0.295000
3	0	0	0.235000
5	0	0	0.255000
6	0	0	0.425000
7	0	0	0.355000
0	1	0	0.215000
1	1	0	0.235000
2	1	0	0.205000
3	1	0	0.175000
5	1	0	0.205000
6	1	0	0.235000
7	1	0	0.265000
0	2	0	0.245000
1	2	0	0.215000
2	2	0	0.235000
3	2	0	0.185000
5	2	0	0.225000
6	2	0	0.235000
7	2	0	0.235000
0	3	0	0.325000
1	3	0	0.255000
2	3	0	0.225000
3	3	0	0.205000
5	3	0	0.235000
6	3	0	0.325000
7	3	0	0.275000
0	4	0	0.335000
1	4	0	0.265000
2	4	0	0.245000
3	4	0	0.225000
5	4	0	0.255000
6	4	0	0.215000
7	4	0	0.235000
0	0	1	0.255000
1	0	1	0.195000
2	0	1	0.255000
3	0	1	0.325000
5	0	1	0.265000
6	0	1	0.275000
7	0	1	0.315000
0	1	1	0.265000
1	1	1	0.255000
2	1	1	0.265000
3	1	1	0.265000
5	1	1	0.325000
6	1	1	0.285000
7	1	1	0.345000
0	2	1	0.245000
1	2	1	0.265000
2	2	1	0.245000
3	2	1	0.255000
5	2	1	0.375000
6	2	1	0.375000
7	2	1	0.285000
0	3	1	0.415000
1	3	1	0.425000
2	3	1	0.315000
3	3	1	0.405000
5	3	1	0.405000
6	3	1	0.355000
7	3	1	0.365000
0	4	1	0.435000
1	4	1	0.385000
2	4	1	0.375000
3	4	1	0.405000
5	4	1	0.405000
6	4	1	0.385000
7	4	1	0.385000
0	0	2	0.235000
1	0	2	0.235000
2	0	2	0.245000
3	0	2	0.265000
5	0	2	0.255000
6	0	2	0.205000
7	0	2	0.305000
0	1	2	0.275000
1	1	2	0.285000
2	1	2	0.205000
3	1	2	0.245000
5	1	2	0.325000
6	1	2	0.285000
7	1	2	0.335000
0	2	2	0.235000
1	2	2	0.225000
2	2	2	0.215000
3	2	2	0.345000
5	2	2	0.345000
6	2	2	0.295000
7	2	2	0.365000
0	3	2	0.425000
1	3	2	0.365000
2	3	2	0.395000
3	3	2	0.335000
5	3	2	0.385000
6	3	2	0.365000
7	3	2	0.355000
0	4	2	0.435000
1	4	2	0.445000
2	4	2	0.305000
3	4	2	0.355000
5	4	2	0.495000
6	4	2	0.365000
7	4	2	0.365000
