0	0	0	0.664500
1	0	0	0.634500
2	0	0	0.627500
3	0	0	0.617500
5	0	0	0.535500
6	0	0	0.722500
7	0	0	0.719500
0	1	0	0.540500
1	1	0	0.516500
2	1	0	0.518500
3	1	0	0.526500
5	1	0	0.491500
6	1	0	0.617500
7	1	0	0.583500
0	2	0	0.531500
1	2	0	0.522500
2	2	0	0.507500
3	2	0	0.520500
5	2	0	0.470500
6	2	0	0.613500
7	2	0	0.554500
0	3	0	0.556500
1	3	0	0.519500
2	3	0	0.537500
3	3	0	0.524500
5	3	0	0.494500
6	3	0	0.634500
7	3	0	0.563500
0	4	0	0.514500
1	4	0	0.461500
2	4	0	0.461500
3	4	0	0.445500
5	4	0	0.472500
6	4	0	0.579500
7	4	0	0.530500
0	0	1	0.453500
1	0	1	0.412500
2	0	1	0.374500
3	0	1	0.368500
5	0	1	0.391500
6	0	1	0.621500
7	0	1	0.543500
0	1	1	0.418500
1	1	1	0.327500
2	1	1	0.335500
3	1	1	0.318500
5	1	1	0.397500
6	1	1	0.578500
7	1	1	0.477500
0	2	1	0.394500
1	2	1	0.309500
2	2	1	0.315500
3	2	1	0.290500
5	2	1	0.401500
6	2	1	0.591500
7	2	1	0.503500
0	3	1	0.458500
1	3	1	0.317500
2	3	1	0.323500
3	3	1	0.307500
5	3	1	0.445500
6	3	1	0.642500
7	3	1	0.569500
0	4	1	0.363500
1	4	1	0.298500
2	4	1	0.276500
3	4	1	0.249500
5	4	1	0.379500
6	4	1	0.579500
7	4	1	0.565500
0	0	2	0.445500
1	0	2	0.383500
2	0	2	0.406500
3	0	2	0.401500
5	0	2	0.425500
6	0	2	0.687500
7	0	2	0.536500
0	1	2	0.403500
1	1	2	0.348500
2	1	2	0.314500
3	1	2	0.356500
5	1	2	0.402500
6	1	2	0.643500
7	1	2	0.458500
0	2	2	0.347500
1	2	2	0.277500
2	2	2	0.297500
3	2	2	0.343500
5	2	2	0.422500
6	2	2	0.636500
7	2	2	0.477500
0	3	2	0.456500
1	3	2	0.341500
2	3	2	0.355500
3	3	2	0.384500
5	3	2	0.466500
6	3	2	0.698500
7	3	2	0.517500
0	4	2	0.483500
1	4	2	0.318500
2	4	2	0.332500
3	4	2	0.338500
5	4	2	0.464500
6	4	2	0.664500
7	4	2	0.542500
