0	0	0	0.682000
1	0	0	0.722000
2	0	0	0.718000
3	0	0	0.686000
5	0	0	0.634000
6	0	0	0.770000
7	0	0	0.818000
0	1	0	0.570000
1	1	0	0.550000
2	1	0	0.574000
3	1	0	0.506000
5	1	0	0.582000
6	1	0	0.522000
7	1	0	0.646000
0	2	0	0.498000
1	2	0	0.602000
2	2	0	0.582000
3	2	0	0.530000
5	2	0	0.526000
6	2	0	0.558000
7	2	0	0.622000
0	3	0	0.626000
1	3	0	0.610000
2	3	0	0.610000
3	3	0	0.570000
5	3	0	0.518000
6	3	0	0.578000
7	3	0	0.602000
0	4	0	0.602000
1	4	0	0.634000
2	4	0	0.590000
3	4	0	0.562000
5	4	0	0.578000
6	4	0	0.522000
7	4	0	0.610000
0	0	1	0.582000
1	0	1	0.538000
2	0	1	0.738000
3	0	1	0.734000
5	0	1	0.666000
6	0	1	0.710000
7	0	1	0.682000
0	1	1	0.618000
1	1	1	0.618000
2	1	1	0.542000
3	1	1	0.638000
5	1	1	0.550000
6	1	1	0.642000
7	1	1	0.682000
0	2	1	0.562000
1	2	1	0.562000
2	2	1	0.586000
3	2	1	0.606000
5	2	1	0.510000
6	2	1	0.578000
7	2	1	0.654000
0	3	1	0.706000
1	3	1	0.714000
2	3	1	0.666000
3	3	1	0.678000
5	3	1	0.662000
6	3	1	0.678000
7	3	1	0.706000
0	4	1	0.742000
1	4	1	0.726000
2	4	1	0.654000
3	4	1	0.738000
5	4	1	0.682000
6	4	1	0.634000
7	4	1	0.730000
0	0	2	0.422000
1	0	2	0.470000
2	0	2	0.434000
3	0	2	0.558000
5	0	2	0.462000
6	0	2	0.666000
7	0	2	0.698000
0	1	2	0.430000
1	1	2	0.482000
2	1	2	0.526000
3	1	2	0.490000
5	1	2	0.462000
6	1	2	0.494000
7	1	2	0.730000
0	2	2	0.526000
1	2	2	0.610000
2	2	2	0.514000
3	2	2	0.550000
5	2	2	0.522000
6	2	2	0.534000
7	2	2	0.662000
0	3	2	0.682000
1	3	2	0.670000
2	3	2	0.662000
3	3	2	0.682000
5	3	2	0.570000
6	3	2	0.682000
7	3	2	0.698000
0	4	2	0.774000
1	4	2	0.698000
2	4	2	0.674000
3	4	2	0.650000
5	4	2	0.642000
6	4	2	0.662000
7	4	2	0.810000
