 'A2.05.00'   538  -53   53  -21.470   37.895
 'A2.05.00'   538  -54   54  -21.879   38.604
 'A2.05.01'   539  -73   43  -29.649   30.812
 'A2.05.01'   539  -73   45  -29.649   32.229
 'A2.05.01'   539  -74   44  -30.058   31.520
 'A2.05.01'   539  -75   43  -30.467   30.812
 'A2.05.01'   539  -75   45  -30.467   32.229
 'A2.05.01'   539  -76   44  -30.876   31.520
 'A2.05.02'   540  -45   55  -18.198   39.312
 'A2.05.02'   540  -46   54  -18.607   38.604
 'A2.05.02'   540  -46   56  -18.607   40.020
 'A2.05.02'   540  -47   55  -19.016   39.312
 'A2.05.02'   540  -48   54  -19.425   38.604
 'A2.05.02'   540  -48   56  -19.425   40.020
 'A2.05.03'   541  -61   49  -24.741   35.062
 'A2.05.03'   541  -62   48  -25.150   34.354
 'A2.05.03'   541  -63   49  -25.559   35.062
 'A2.05.03'   541  -64   48  -25.968   34.354
 'A2.05.03'   541  -65   49  -26.377   35.062
 'A2.05.03'   541  -66   48  -26.786   34.354
 'A2.05.04'   542  -41   55  -16.562   39.312
 'A2.05.04'   542  -42   54  -16.971   38.604
 'A2.05.04'   542  -42   56  -16.971   40.020
 'A2.05.04'   542  -43   55  -17.380   39.312
 'A2.05.04'   542  -44   54  -17.789   38.604
 'A2.05.04'   542  -44   56  -17.789   40.020
 'A2.05.05'   543  -57   49  -23.106   35.062
 'A2.05.05'   543  -58   48  -23.515   34.354
 'A2.05.05'   543  -58   50  -23.515   35.770
 'A2.05.05'   543  -59   49  -23.924   35.062
 'A2.05.05'   543  -60   48  -24.333   34.354
 'A2.05.05'   543  -60   50  -24.333   35.770
 'A2.05.07'   548  -50   48  -20.243   34.354
 'A2.05.07'   548  -52   48  -21.061   34.354
 'A2.05.07'   548  -53   49  -21.470   35.062
 'A2.05.07'   548  -54   48  -21.879   34.354
 'A2.05.07'   548  -55   49  -22.288   35.062
 'A2.05.07'   548  -56   48  -22.697   34.354
 'A2.05.07'   549  -49   49  -19.834   35.062
 'A2.05.07'   549  -50   50  -20.243   35.770
 'A2.05.07'   549  -51   49  -20.652   35.062
 'A2.05.07'   549  -52   50  -21.061   35.770
 'A2.05.07'   549  -54   50  -21.879   35.770
 'A2.05.07'   549  -56   50  -22.697   35.770
 'A2.05.07'   550  -49   51  -19.834   36.479
 'A2.05.07'   550  -51   51  -20.652   36.479
 'A2.05.07'   550  -53   51  -21.470   36.479
 'A2.05.07'   550  -55   51  -22.288   36.479
 'A2.05.07'   550  -56   52  -22.697   37.187
 'A2.05.07'   550  -57   51  -23.106   36.479
 'A2.05.07'   551  -49   53  -19.834   37.895
 'A2.05.07'   551  -50   52  -20.243   37.187
 'A2.05.07'   551  -51   53  -20.652   37.895
 'A2.05.07'   551  -52   52  -21.061   37.187
 'A2.05.07'   551  -54   52  -21.879   37.187
 'A2.05.07'   551  -55   53  -22.288   37.895
 'A2.05.29'   636  -19   11   -7.566    8.146
 'A2.05.29'   636  -20   10   -7.975    7.437
 'A2.05.29'   636  -21   11   -8.383    8.146
 'A2.05.29'   636  -22   10   -8.792    7.437
 'A2.05.29'   636  -23   11   -9.201    8.146
 'A2.05.29'   636  -24   10   -9.610    7.437
 'A2.05.30'   637  -14   10   -5.521    7.437
 'A2.05.30'   637  -15   11   -5.930    8.146
 'A2.05.30'   637  -15    9   -5.930    6.729
 'A2.05.30'   637  -16   10   -6.339    7.437
 'A2.05.30'   637  -17   11   -6.748    8.146
 'A2.05.30'   637  -18   10   -7.157    7.437
 'A2.05.31'   638  -10   10   -3.885    7.437
 'A2.05.31'   638  -11   11   -4.294    8.146
 'A2.05.31'   638  -12   10   -4.703    7.437
 'A2.05.31'   638  -13   11   -5.112    8.146
 'A2.05.31'   638   -7   11   -2.658    8.146
 'A2.05.31'   638   -9   11   -3.476    8.146
 'A2.06.00'   639  -77   41  -31.285   29.395
 'A2.06.00'   639  -77   43  -31.285   30.812
 'A2.06.00'   639  -78   42  -31.694   30.104
 'A2.06.00'   639  -79   41  -32.103   29.395
 'A2.06.00'   639  -79   43  -32.103   30.812
 'A2.06.00'   639  -80   42  -32.512   30.104
 'A2.06.01'   640  -83   37  -33.738   26.562
 'A2.06.01'   640  -83   39  -33.738   27.979
 'A2.06.01'   640  -84   36  -34.147   25.854
 'A2.06.01'   640  -84   38  -34.147   27.270
 'A2.06.01'   640  -85   37  -34.556   26.562
 'A2.06.01'   640  -86   36  -34.965   25.854
 'A2.06.02'   641  -89   31  -36.192   22.312
 'A2.06.02'   641  -89   33  -36.192   23.729
 'A2.06.02'   641  -90   30  -36.601   21.604
 'A2.06.02'   641  -90   32  -36.601   23.020
 'A2.06.02'   641  -91   31  -37.010   22.312
 'A2.06.02'   641  -92   30  -37.419   21.604
 'A2.06.03'   642  -73   41  -29.649   29.395
 'A2.06.03'   642  -74   40  -30.058   28.687
 'A2.06.03'   642  -74   42  -30.058   30.104
