#Name	Type (0 circle, 1 elipse, 2 x-rectcircle, 3 y-rectcircle,4 special, 5 gap)	Aperture X [mm]	Aperture Y [mm]	Z start [m]	Z end [m]	X start [m]	X end [m]	Y start [m]	Y end [m]	wall thickness [mm] (4 = default, i.e. not found in drawing)
#TAS.1R1	0	34	34	19	21.13	0	0	0	0	4
#VFCDO.A1R1.X	0	63	63	21.13	21.15	0	0	0	0	89
#VVGST	0	63	63	21.15	21.225	0	0	0	0	4
#VBX.1R1.X	0	63	63	21.225	21.34	0	0	0	0	2
#BPMSW.1R1	0	60	60	21.34	21.625	0	0	0	0	4
#BPMWF.A1R1	0	60	60	21.625	21.799	0	0	0	0	4
#VMDQB	0	60	60	21.799	21.915	0	0	0	0	4
#VAX	0	63	63	21.915	22.105	0	0	0	0	4
#VVGST	0	63	63	22.105	22.18	0	0	0	0	4
#ATLAS:ATLAS ends at 22.6				0	0					
VMBGA.C4R1.X	0	212.7	212.7	114.2	114.6	0	0	0	0	4
VCDW.E4R1.X	0	212.7	212.7	114.6	120.5	0	0	0	0	2
VAMGA.4R1.X	0	212.7	212.7	120.5	120.9	0	0	0	0	4
VCDW.F4R1.X	0	212.7	212.7	120.9	126.8	0	0	0	0	2
VMBGA.D4R1.X	0	212.7	212.7	126.8	127.2	0	0	0	0	4
VCDW.G4R1.X	0	212.7	212.7	127.2	133.1	0	0	0	0	2
VAMGB.4R1.X	0	212.7	212.7	133.1	133.5	0	0	0	0	4
VCDW.H4R1.X	0	212.7	212.7	133.5	139.4	0	0	0	0	2
VMEGB.4R1.X	0	212.7	212.7	139.4	139.825	0	0	0	0	4
VCTYF.A4R1.X	4	212.7	212.7	139.82	144.72	0	0	0	0	4
VCTCJ.4R1.B	0	52	52	144.72	144.87	-0.08	-0.082	0	0	2
VMGAB.4R1.B	0	80	80	144.87	145.15	-0.087	-0.082	0	0	4
VCDSQ.4R1.B	0	80	80	145.15	148.49	-0.087	-0.083	0	0	2
VAMTA.4R1.B	0	80	80	148.49	148.99	-0.087	-0.086	0	0	4
VCDSS.4R1.B	4	80	80	148.99	150.47	-0.087	-0.087	0	0	2
VAMTC.4R1.B	0	80	80	150.47	150.99	-0.089	-0.089	0	0	4
BPMWB.4R1.B1	0	63	63	150.99	151.275	-0.087	-0.087	0	0	4
VAAHB.4R1.C	0	66	66	151.275	151.93	-0.087	-0.087	0	0	4
LBRCD.4R1	3	62.6	52.8	151.93	153.1749997	-0.087	-0.088	0	0	40
LBRCD.4R1MagD2	3	62.6	52.8	153.1749997	162.6250003	-0.088	-0.0964	0	0	40
LBRCD.4R1	3	62.6	52.8	162.6250003	163.35	-0.0964	-0.097	0	0	40
LQYCH.4R1	3	57.8	48	163.35	163.9895	-0.097	-0.097	0	0	40
LQYCH.4R1MagQ4VKickA	3	57.8	48	163.9895	164.8885	-0.097	-0.097	0	0	40
LQYCH.4R1	3	57.8	48	164.8885	165.285	-0.097	-0.097	0	0	40
LQYCH.4R1MagQ4HKick	3	57.8	48	165.285	166.185	-0.097	-0.097	0	0	40
LQYCH.4R1	3	57.8	48	166.185	166.5815	-0.097	-0.097	0	0	40
LQYCH.4R1MagQ4VKickB	3	57.8	48	166.5815	167.4805	-0.097	-0.097	0	0	40
LQYCH.4R1	3	57.8	48	167.4805	167.853	-0.097	-0.097	0	0	40
LQYCH.4R1MagQ4	3	57.8	48	167.853	171.253	-0.097	-0.097	0	0	40
LQYCH.4R1	3	57.8	48	171.253	172.688	-0.097	-0.097	0	0	40
VABSA.5R1.C	0	80	80	172.688	173.343	-0.097	-0.097	0	0	4
VCDDA.5R1.B	0	80	80	173.343	177.857	-0.097	-0.097	0	0	2
VAMFD.5R1.B	0	80	80	177.857	178.157	-0.097	-0.097	0	0	4
VCDQI.5R1.B	0	80	80	178.157	183.097	-0.097	-0.097	0	0	2
VAMTA.A5R1.B	0	80	80	183.097	183.617	-0.097	-0.097	0	0	4
TCL.5R1.B1	4	80	80	183.617	185.097	-0.097	-0.097	0	0	4
VAMTA.B5R1.B	0	80	80	185.097	185.617	-0.097	-0.097	0	0	4
VCDQM.5R1.B	0	80	80	185.617	191.417	-0.097	-0.097	0	0	2
VADHB.5R1.C	0	63	63	191.417	192.072	-0.097	-0.097	0	0	40
LQNDC.5R1	3	45.1	35.3	192.072	194.09	-0.097	-0.097	0	0	40
LQNDC.5R1MagQ5	3	45.1	35.3	194.09	198.89	-0.097	-0.097	0	0	40
LQNDC.5R1	3	45.1	35.3	198.89	199.082	-0.097	-0.097	0	0	40
LQNDC.5R1MagQ5HKick	3	45.1	35.3	199.082	199.982	-0.097	-0.097	0	0	40
LQNDC.5R1Env	3	45.1	35.3	199.982	200.301	-0.097	-0.097	0	0	40
VABSA.6R1.C	0	80	80	200.301	200.956	-0.097	-0.097	0	0	4
VCDDD.6R1.B	0	80	80	200.956	201.417	-0.097	-0.097	0	0	2
VMAAB.A6R1.B	0	80	80	201.417	201.717	-0.097	-0.097	0	0	4
VCDA.A6R1.B	0	80	80	201.717	204.937	-0.097	-0.097	0	0	2
AFP	5	80	80	204.937	205.497	-0.097	-0.097	0	0	2
VCDA.A6R1.B	0	80	80	205.497	208.717	-0.097	-0.097	0	0	2
VAMFD.6R1.B	0	80	80	208.717	209.017	-0.097	-0.097	0	0	4
VCDA.B6R1.B	0	80	80	209.017	216.017	-0.097	-0.097	0	0	2
VMAAB.B6R1.B	0	80	80	216.017	216.317	-0.097	-0.097	0	0	4
VCDA.C6R1.B	0	80	80	216.317	216.772	-0.097	-0.097	0	0	2
AFP   5 80	80	216.772 217.882 -0.097  -0.097  0	0	2
VCDA.C6R1.B     0	80	80	217.882 222.492 -0.097  -0.097  0	0	2
TCL6	4	80	80	222.492	223.972	-0.097	-0.097	0	0	2
#VADHB.6R1.C	0	80	80	223.317	223.972	-0.097	-0.097	0	0	4
LQNDD.6R1	2	35.3	45.1	223.972	225.99	-0.097	-0.097	0	0	40
LQNDD.6R1MagQ6	2	35.3	45.1	225.99	230.79	-0.097	-0.097	0	0	40
LQNDD.6R1	2	35.3	45.1	230.79	230.98	-0.097	-0.097	0	0	40
LQNDD.6R1MagQ6VKick	2	35.3	45.1	230.98	231.884	-0.097	-0.097	0	0	40
LQNDD.6R1Env	2	35.3	45.1	231.884	232.201	-0.097	-0.097	0	0	40
VABSA.7R1.C	0	80	80	232.201	232.856	-0.097	-0.097	0	0	4
VCDBP.7R1.B	0	80	80	232.856	236.908	-0.097	-0.097	0	0	2
ALFA	5	80	80	236.908	237.908	-0.097	-0.097	0	0
#VMAAA.A7R1.B	0	80	80	236.988	237.188	-0.097	-0.097	0	0	4
#VCDEG.7R1.B	0	80	80	237.188	237.893	-0.097	-0.097	0	0	2
VMAAA.B7R1.B	0	80	80	237.908	238.093	-0.097	-0.097	0	0	4
VCDBL.7R1.B	0	80	80	238.093	241.128	-0.097	-0.097	0	0	2
VMAAA.C7R1.B	0	80	80	241.128	241.328	-0.097	-0.097	0	0	4
VCDCY.7R1.B	0	80	80	241.328	241.748	-0.097	-0.097	0	0	2
VMAAA.D7R1.B	0	80	80	241.748	241.948	-0.097	-0.097	0	0	4
VCDEY.7R1.B	0	80	80	242.048	245.156	-0.097	-0.097	0	0	2
ALFA   5        80	80	245.156 246.156 -0.097  -0.097  0	0	0
VAMFD.A7R1.B	0	80	80	246.156	246.166	-0.097	-0.097	0	0	4
VCDEE.7R1.B	0	80	80	246.166	249.854	-0.097	-0.097	0	0	2
VMAAB.B7R1.B	0	80	80	249.854	250.154	-0.097	-0.097	0	0	4
VCDCK.7R1.B	0	80	80	250.154	255.454	-0.097	-0.097	0	0	2
VABBB.7R1.C	0	80	80	255.454	256.109	-0.097	-0.097	0	0	4
DFBAB.7R1	0	58	48.2	256.109	258.784	-0.097	-0.097	0	0	4
LQNFD.7R1	3	45.1	35.3	258.784	260.004	-0.097	-0.097	0	0	4
LQNFD.7R1MagQ7a	3	45.1	35.3	260.004	263.404	-0.097	-0.097	0	0	4
LQNFD.7R1	3	45.1	35.3	263.404	263.771	-0.097	-0.097	0	0	4
LQNFD.7R1MagQ7b	3	45.1	35.3	263.771	267.171	-0.097	-0.097	0	0	4
LQNFD.7R1	3	45.1	35.3	267.771	268.904	-0.097	-0.097	0	0	4
