 0 0 -2.347799
 1 0 -1.417900
 2 0 -0.431900
 3 0 0.461399
 4 0 1.265900
 5 0 2.052500
 6 0 2.833200
 7 0 3.626900
 8 0 4.370701
 9 0 5.173100
 10 0 5.916800
 11 0 6.632099
 12 0 7.417500
 13 0 8.286600
 14 0 9.121300
 15 0 10.052500
 16 0 11.062600
 17 0 12.156600
 18 0 13.651600
 19 0 15.304000
 20 0 16.784230
 21 0 18.133290
 22 0 19.428380
 23 0 20.582510
 24 0 21.693140
 0 1 -1.665100
 1 1 -0.707001
 2 1 0.203699
 3 1 1.169100
 4 1 1.921000
 5 1 2.892000
 6 1 3.655899
 7 1 4.430099
 8 1 5.108000
 9 1 6.025299
 10 1 6.737700
 11 1 7.545000
 12 1 8.365601
 13 1 9.136300
 14 1 10.155100
 15 1 10.960000
 16 1 12.051900
 17 1 13.437800
 18 1 14.994700
 19 1 16.307730
 20 1 17.601590
 21 1 18.893730
 22 1 20.164580
 23 1 21.205980
 24 1 22.306300
 0 2 0.721500
 1 2 1.589199
 2 2 2.358601
 3 2 3.214800
 4 2 3.868000
 5 2 4.643200
 6 2 5.416300
 7 2 6.123899
 8 2 6.882099
 9 2 7.731400
 10 2 8.441500
 11 2 9.275300
 12 2 10.206800
 13 2 10.999800
 14 2 12.088000
 15 2 13.433300
 16 2 15.182060
 17 2 16.743730
 18 2 18.289230
 19 2 19.515760
 20 2 20.731250
 21 2 21.870370
 22 2 22.894110
 23 2 23.879490
 24 2 24.846774
 0 3 -2.065500
 1 3 -1.179701
 2 3 -0.379400
 3 3 0.524200
 4 3 1.192900
 5 3 1.962200
 6 3 2.643900
 7 3 3.278900
 8 3 4.026699
 9 3 4.688999
 10 3 5.373600
 11 3 6.060699
 12 3 6.823500
 13 3 7.521799
 14 3 8.452499
 15 3 9.204800
 16 3 10.294300
 17 3 11.396700
 18 3 12.659900
 19 3 14.826000
 20 3 16.783410
 21 3 18.112830
 22 3 19.597950
 23 3 20.786070
 24 3 21.895910

