 0 0 97.56812
 1 0 98.30893
 2 0 98.89051
 3 0 99.35871
 4 0 99.61143
 5 0 99.91173
 6 0 100.0
 7 0 99.80527
 8 0 99.47468
 9 0 99.04974
 10 0 98.46991
 11 0 97.83553
 12 0 96.74854
 13 0 95.58625
 14 0 94.52262
 15 0 92.87742
 16 0 91.28934
 17 0 89.41393
 18 0 89.75751
 19 0 91.17337
 20 0 92.48711
 21 0 93.67017
 22 0 94.89304
 23 0 95.96791
 24 0 96.83163
 0 1  98.63057
 1 1  99.07784
 2 1  99.40559
 3 1  99.71315
 4 1  99.94954
 5 1  100.0
 6 1  99.95698
 7 1  99.70837
 8 1  99.42525
 9 1  98.77347
 10 1  98.13284
 11 1  97.30099
 12 1  96.27046
 13 1  95.17619
 14 1  93.63892
 15 1  92.35554
 16 1  90.55956
 17 1  90.58453
 18 1  91.93217
 19 1  92.97385
 20 1  94.16746
 21 1  95.23941
 22 1  96.29277
 23 1  97.10816
 24 1  97.8954
 0 2 99.47916
 1 2 99.77599
 2 2 99.9314
 3 2 100.0
 4 2 99.9741
 5 2 99.80048
 6 2 99.48476
 7 2 99.09063
 8 2 98.54249
 9 2 97.81092
 10 2 97.09547
 11 2 96.1651
 12 2 95.01981
 13 2 93.99913
 14 2 92.51641
 15 2 92.45061
 16 2 93.43909
 17 2 94.36106
 18 2 95.29213
 19 2 96.06149
 20 2 96.81195
 21 2 97.49731
 22 2 98.10005
 23 2 98.63909
 24 2 99.13403
 0 3 96.43635
 1 3 97.40007
 2 3 98.21479
 3 3 98.9937
 4 3 99.47894
 5 3 99.82293
 6 3 100.0
 7 3 99.98162
 8 3 99.73148
 9 3 99.30672
 10 3 98.66424
 11 3 97.80211
 12 3 96.6468
 13 3 95.44698
 14 3 93.66273
 15 3 92.17844
 16 3 89.95878
 17 3 87.73863
 18 3 85.7299
 19 3 87.59882
 20 3 89.53013
 21 3 90.92734
 22 3 92.60176
 23 3 93.96849
 24 3 95.28297
