# $Id: connectivity_table_C34_ISP_v22.dat,v 1.1 2007-05-10 19:13:25 jarguin Exp $					
# Source Name	Source Type	Source Slot	Destination Name	Destination Type	Destination Slot
Y1206S1_HV02	HV-PS-CRATE	SLOT-21	Y1206S1_HV02_3B.Ch0-5	HV-PS	UP
Y1206S1_HV02	HV-PS-CRATE	SLOT-22	Y1206S1_HV02_4B.Ch0-5	HV-PS	UP
Y1206S1_HV02	HV-PS-CRATE	SLOT-23	Y1206S1_HV02_1B.Ch0-5	HV-PS	UP
					
					
Y1206S1_HV02_2A.Ch0-5	HV-PS	Module::HV-0	L-OHV2_0	HV-PP1	SLOT-0
Y1206S1_HV01_2A.Ch0-5	HV-PS	Module::HV-1	R-OHV1_0	HV-PP1	SLOT-1
Y1206S1_HV01_6A.Ch0-5	HV-PS	Module::HV-2	R-OHV3_0	HV-PP1	SLOT-2
Y1206S1_HV01_5B.Ch0-5	HV-PS	Module::HV-3	R-OHV3_1	HV-PP1	SLOT-3
Y1206S1_HV01_3B.Ch0-5	HV-PS	Module::HV-4	R-OHV2_0	HV-PP1	SLOT-4
Y1206S1_HV02_2B.Ch0-5	HV-PS	Module::HV-5	L-OHV2_1	HV-PP1	SLOT-5
Y1206S1_HV02_4B.Ch0-5	HV-PS	Module::HV-6	L-OHV3_0	HV-PP1	SLOT-6
Y1206S1_HV02_4A.Ch0-5	HV-PS	Module::HV-7	L-OHV3_1	HV-PP1	SLOT-7
Y1206S1_HV01_8A.Ch0-5	HV-PS	Module::HV-8	L-OHV1_0	HV-PP1	SLOT-8
Y1206S1_HV01_1A.Ch0-5	HV-PS	Module::HV-9	R-OHV1_1	HV-PP1	SLOT-9
Y1206S1_HV01_4A.Ch0-5	HV-PS	Module::HV-10	R-OHV2_1	HV-PP1	SLOT-10
Y1206S1_HV01_6B.Ch0-5	HV-PS	Module::HV-11	R-OHV3_2	HV-PP1	SLOT-11
Y1206S1_HV01_4B.Ch0-5	HV-PS	Module::HV-12	R-OHV2_2	HV-PP1	SLOT-12
Y1206S1_HV01_1B.Ch0-5	HV-PS	Module::HV-13	R-OHV1_2	HV-PP1	SLOT-13
Y1206S1_HV02_1B.Ch0-5	HV-PS	Module::HV-14	L-OHV2_2	HV-PP1	SLOT-14
Y1206S1_HV02_1A.Ch0-5	HV-PS	Module::HV-15	L-OHV2_3	HV-PP1	SLOT-15
Y1206S1_HV01_7A.Ch0-5	HV-PS	Module::HV-16	L-OHV1_1	HV-PP1	SLOT-16
Y1206S1_HV01_3A.Ch0-5	HV-PS	Module::HV-17	R-OHV2_3	HV-PP1	SLOT-17
Y1206S1_HV01_5A.Ch0-5	HV-PS	Module::HV-18	R-OHV3_3	HV-PP1	SLOT-18
Y1206S1_HV01_2B.Ch0-5	HV-PS	Module::HV-19	R-OHV1_3	HV-PP1	SLOT-19
Y1206S1_HV02_3B.Ch0-5	HV-PS	Module::HV-20	L-OHV3_2	HV-PP1	SLOT-20
Y1206S1_HV01_7B.Ch0-5	HV-PS	Module::HV-21	L-OHV1_2	HV-PP1	SLOT-21
Y1206S1_HV01_8B.Ch0-5	HV-PS	Module::HV-22	L-OHV1_3	HV-PP1	SLOT-22
Y1206S1_HV02_3A.Ch0-5	HV-PS	Module::HV-23	L-OHV3_3	HV-PP1	SLOT-23
					
					
R-OHV1_0	HV-PP1	SLOT-1	L1_B08_S1_C7	PP0	HV-B1
R-OHV1_1	HV-PP1	SLOT-9	L1_B07_S2_C6	PP0	HV-B9
R-OHV1_2	HV-PP1	SLOT-13	L1_B07_S1_C7	PP0	HV-B13
R-OHV1_3	HV-PP1	SLOT-19	D2C_B02_S2	PP0	HV-B19
R-OHV2_0	HV-PP1	SLOT-4	L1_B06_S1_C7	PP0	HV-B4
R-OHV2_1	HV-PP1	SLOT-10	L1_B06_S2_C6	PP0	HV-B10
L-OHV1_0	HV-PP1	SLOT-8	L1_B08_S2_C6	PP0	HV-B8
L-OHV1_1	HV-PP1	SLOT-16	SparePP0	PP0	HV-B16
L-OHV1_2	HV-PP1	SLOT-21	D2C_B03_S1	PP0	HV-B21
L-OHV1_3	HV-PP1	SLOT-22	L1_B09_S1_C7	PP0	HV-B22
L-OHV2_0	HV-PP1	SLOT-0	L1_B09_S2_C6	PP0	HV-B0
L-OHV2_1	HV-PP1	SLOT-5	L1_B10_S1_C7	PP0	HV-B5
					
					
					
IDB_LV01	IDB	SLOT-1	Y1406S1_LV01/Output/Channel/4	LV-PS	LU-B1
IDB_LV01	IDB	SLOT-4	Y1406S1_LV01/Output/Channel/10	LV-PS	LU-B4
IDB_LV03	IDB	SLOT-8	Y1406S1_LV03/Output/Channel/4	LV-PS	LU-B8
IDB_LV01	IDB	SLOT-9	Y1406S1_LV01/Output/Channel/0	LV-PS	LU-B9
IDB_LV01	IDB	SLOT-13	Y1406S1_LV01/Output/Channel/2	LV-PS	LU-B13
IDB_LV03	IDB	SLOT-14	Y1406S1_LV03/Output/Channel/10	LV-PS	LU-B14
IDB_LV03	IDB	SLOT-15	Y1406S1_LV03/Output/Channel/8	LV-PS	LU-B15
IDB_LV03	IDB	SLOT-16	Y1406S1_LV03/Output/Channel/0	LV-PS	LU-B16
IDB_LV01	IDB	SLOT-17	Y1406S1_LV01/Output/Channel/8	LV-PS	LU-B17
IDB_LV01	IDB	SLOT-19	Y1406S1_LV01/Output/Channel/6	LV-PS	LU-B19
IDB_LV03	IDB	SLOT-21	Y1406S1_LV03/Output/Channel/2	LV-PS	LU-B21
IDB_LV03	IDB	SLOT-22	Y1406S1_LV03/Output/Channel/6	LV-PS	LU-B22
IDB_LV01	IDB	SLOT-25	Y1406S1_LV01/Output/Channel/5	LV-PS	LU-B25
IDB_LV01	IDB	SLOT-28	Y1406S1_LV01/Output/Channel/11	LV-PS	LU-B28
IDB_LV03	IDB	SLOT-32	Y1406S1_LV03/Output/Channel/5	LV-PS	LU-B32
IDB_LV01	IDB	SLOT-33	Y1406S1_LV01/Output/Channel/1	LV-PS	LU-B33
IDB_LV01	IDB	SLOT-37	Y1406S1_LV01/Output/Channel/3	LV-PS	LU-B37
IDB_LV03	IDB	SLOT-38	Y1406S1_LV03/Output/Channel/11	LV-PS	LU-B38
IDB_LV03	IDB	SLOT-39	Y1406S1_LV03/Output/Channel/9	LV-PS	LU-B39
IDB_LV03	IDB	SLOT-40	Y1406S1_LV03/Output/Channel/1	LV-PS	LU-B40
IDB_LV01	IDB	SLOT-41	Y1406S1_LV01/Output/Channel/9	LV-PS	LU-B41
IDB_LV01	IDB	SLOT-43	Y1406S1_LV01/Output/Channel/7	LV-PS	LU-B43
IDB_LV03	IDB	SLOT-45	Y1406S1_LV03/Output/Channel/3	LV-PS	LU-B45
IDB_LV03	IDB	SLOT-46	Y1406S1_LV03/Output/Channel/7	LV-PS	LU-B46
					
					
IDB_HV01	IDB	SLOT-0	Y1206S1_HV01_1A.Ch0-5	HV-PS	LU-B0
IDB_HV01	IDB	SLOT-1	Y1206S1_HV01_1B.Ch0-5	HV-PS	LU-B1
IDB_HV01	IDB	SLOT-2	Y1206S1_HV01_2A.Ch0-5	HV-PS	LU-B2
IDB_HV01	IDB	SLOT-3	Y1206S1_HV01_2B.Ch0-5	HV-PS	LU-B3
IDB_HV01	IDB	SLOT-4	Y1206S1_HV01_3A.Ch0-5	HV-PS	LU-B4
IDB_HV01	IDB	SLOT-5	Y1206S1_HV01_3B.Ch0-5	HV-PS	LU-B5
IDB_HV01	IDB	SLOT-12	Y1206S1_HV01_7A.Ch0-5	HV-PS	LU-B12
IDB_HV01	IDB	SLOT-13	Y1206S1_HV01_7B.Ch0-5	HV-PS	LU-B13
IDB_HV01	IDB	SLOT-14	Y1206S1_HV01_8A.Ch0-5	HV-PS	LU-B14
IDB_HV01	IDB	SLOT-15	Y1206S1_HV01_8B.Ch0-5	HV-PS	LU-B15
IDB_HV02	IDB	SLOT-16	Y1206S1_HV02_1A.Ch0-5	HV-PS	LU-B16
IDB_HV02	IDB	SLOT-17	Y1206S1_HV02_1B.Ch0-5	HV-PS	LU-B17
					
					
Y0906S1_LU02_Tmod0	LU	TMOD_00	Y1106S1_BBIM01A.Ibox0.Temp0-5	BBIM	UP
Y0906S1_LU02_Tmod1	LU	TMOD_01	Y1106S1_BBIM01A.Ibox0.Temp7-c	BBIM	UP
Y0906S1_LU02_Tmod2	LU	TMOD_02	Y1106S1_BBIM01A.Ibox1.Temp0-5	BBIM	UP
Y0906S1_LU02_Tmod3	LU	TMOD_03	Y1106S1_BBIM01A.Ibox1.Temp7-c	BBIM	UP
Y0906S1_LU02_Tmod4	LU	TMOD_04	Y1106S1_BBIM01A.Ibox3.Temp0-5	BBIM	UP
Y0906S1_LU02_Tmod5	LU	TMOD_05	Y1106S1_BBIM01A.Ibox3.Temp7-c	BBIM	UP
Y0906S1_LU02_Tpp2	LU	TPP2	Y1106S1_BBIM01D_D10	BBIM	UP
Y1006S1_LU03_Tmod6	LU	TMOD_06	Y1106S1_BBIM01C.Ibox2.Temp7-c	BBIM	UP
Y1006S1_LU03_Tmod7	LU	TMOD_07	Y1106S1_BBIM01C.Ibox3.Temp0-5	BBIM	UP
Y1006S1_LU03_Tmod8	LU	TMOD_08	Y1106S1_BBIM01C.Ibox3.Temp7-c	BBIM	UP
Y1006S1_LU03_Tmod9	LU	TMOD_09	Y1106S1_BBIM01D.Ibox0.Temp0-5	BBIM	UP
Y1006S1_LU03_Tmod10	LU	TMOD_10	Y1106S1_BBIM01D.Ibox0.Temp7-c	BBIM	UP
Y1006S1_LU03_Tmod11	LU	TMOD_11	Y1106S1_BBIM02C.Ibox2.Temp0-5	BBIM	UP
Y1006S1_LU03_Tpp2	LU	TPP2	Y1106S1_BBIM01D_D17	BBIM	UP
Y1006S1_LU03_TOpto0-5	LU	SLOT-12	Y1106S1_BBIM02A.Ibox0.Temp0	BBIM	UP
Y1006S1_LU03_TOpto0-5	LU	SLOT-13	Y1106S1_BBIM02A.Ibox0.Temp1	BBIM	UP
Y1006S1_LU03_TOpto0-5	LU	SLOT-14	Y1106S1_BBIM02A.Ibox0.Temp2	BBIM	UP
Y1006S1_LU03_TOpto0-5	LU	SLOT-15	Y1106S1_BBIM02A.Ibox0.Temp3	BBIM	UP
Y1006S1_LU03_TOpto0-5	LU	SLOT-16	Y1106S1_BBIM02A.Ibox0.Temp4	BBIM	UP
Y1006S1_LU03_TOpto0-5	LU	SLOT-17	Y1106S1_BBIM02A.Ibox0.Temp5	BBIM	UP
Y0906S1_LU02_TOpto0-5	LU	SLOT-0	Y1106S1_BBIM01A.Ibox2.Temp0	BBIM	UP
Y0906S1_LU02_TOpto0-5	LU	SLOT-1	Y1106S1_BBIM01A.Ibox2.Temp1	BBIM	UP
Y0906S1_LU02_TOpto0-5	LU	SLOT-2	Y1106S1_BBIM01A.Ibox2.Temp2	BBIM	UP
Y0906S1_LU02_TOpto0-5	LU	SLOT-3	Y1106S1_BBIM01A.Ibox2.Temp3	BBIM	UP
Y0906S1_LU02_TOpto0-5	LU	SLOT-4	Y1106S1_BBIM01A.Ibox2.Temp4	BBIM	UP
Y0906S1_LU02_TOpto0-5	LU	SLOT-5	Y1106S1_BBIM01A.Ibox2.Temp5	BBIM	UP
					
					
IDB_SCO01	IDB	SLOT-0	Y1006S1_SC01A.SCOLink0	SCO-LINK	SLOT-0
IDB_SCO01	IDB	SLOT-1	Y1006S1_SC01A.SCOLink1	SCO-LINK	SLOT-1
IDB_SCO01	IDB	SLOT-2	Y1006S1_SC01A.SCOLink2	SCO-LINK	SLOT-2
IDB_SCO01	IDB	SLOT-3	Y1006S1_SC01A.SCOLink3	SCO-LINK	SLOT-3
IDB_SCO02	IDB	SLOT-4	Y1006S1_SC01B.SCOLink0	SCO-LINK	SLOT-4
IDB_SCO02	IDB	SLOT-5	Y1006S1_SC01B.SCOLink1	SCO-LINK	SLOT-5
IDB_SCO04	IDB	SLOT-12	Y1006S1_SC01D.SCOLink0	SCO-LINK	SLOT-12
IDB_SCO04	IDB	SLOT-13	Y1006S1_SC01D.SCOLink1	SCO-LINK	SLOT-13
IDB_SCO04	IDB	SLOT-14	Y1006S1_SC01D.SCOLink2	SCO-LINK	SLOT-14
IDB_SCO04	IDB	SLOT-15	Y1006S1_SC01D.SCOLink3	SCO-LINK	SLOT-15
IDB_SCO05	IDB	SLOT-16	Y1006S1_SC02A.SCOLink0	SCO-LINK	SLOT-16
IDB_SCO05	IDB	SLOT-17	Y1006S1_SC02A.SCOLink1	SCO-LINK	SLOT-17
					
					
4Y.10-06=SR1.U38_A0	OPTO-PP3	SLOT-0	C.P2-S.31-0-1	OPTO-PP2	OPTO-PP2-B0
4Y.10-06=SR1.U38_A2	OPTO-PP3	SLOT-1	C.P2-S.31-1-1	OPTO-PP2	OPTO-PP2-B1
4Y.10-06=SR1.U38_A4	OPTO-PP3	SLOT-2	C.P2-S.31-2-1	OPTO-PP2	OPTO-PP2-B2
4Y.10-06=SR1.U38_A1	OPTO-PP3	SLOT-6	C.P2-S.31-0-2	OPTO-PP2	OPTO-PP2-B6
4Y.10-06=SR1.U38_A3	OPTO-PP3	SLOT-7	C.P2-S.31-1-2	OPTO-PP2	OPTO-PP2-B7
4Y.10-06=SR1.U38_A5	OPTO-PP3	SLOT-8	C.P2-S.31-2-2	OPTO-PP2	OPTO-PP2-B8
4Y.10-06=SR1.U38_C0	OPTO-PP3	SLOT-12	C.P2-S.32-0-1	OPTO-PP2	OPTO-PP2-B12
4Y.10-06=SR1.U38_C2	OPTO-PP3	SLOT-13	C.P2-S.32-1-1	OPTO-PP2	OPTO-PP2-B13
4Y.10-06=SR1.U38_C4	OPTO-PP3	SLOT-14	C.P2-S.32-2-1	OPTO-PP2	OPTO-PP2-B14
4Y.10-06=SR1.U38_C1	OPTO-PP3	SLOT-18	C.P2-S.32-0-2	OPTO-PP2	OPTO-PP2-B18
4Y.10-06=SR1.U38_C3	OPTO-PP3	SLOT-19	C.P2-S.32-1-2	OPTO-PP2	OPTO-PP2-B19
4Y.10-06=SR1.U38_C5	OPTO-PP3	SLOT-20	C.P2-S.32-2-2	OPTO-PP2	OPTO-PP2-B20
Y1106S1_BBIM02C.Ibox2.Temp0-5	BBIM	TModule	C.P2-S.32-2-3	OPTO-PP2	UP
Y1106S1_BBIM01A.Ibox1.Temp0-5	BBIM	TModule	C.P2-S.31-1-3	OPTO-PP2	UP
Y1106S1_BBIM01A.Ibox3.Temp7-c	BBIM	TModule	C.P2-S.31-2-4	OPTO-PP2	UP
Y1106S1_BBIM01C.Ibox2.Temp7-c	BBIM	TModule	C.P2-S.32-2-4	OPTO-PP2	UP
Y1106S1_BBIM01D.Ibox0.Temp7-c	BBIM	TModule	C.P2-S.32-0-4	OPTO-PP2	UP
Y1106S1_BBIM01D.Ibox0.Temp0-5	BBIM	TModule	C.P2-S.32-0-3	OPTO-PP2	UP
Y1106S1_BBIM01A.Ibox0.Temp0-5	BBIM	TModule	C.P2-S.31-0-3	OPTO-PP2	UP
Y1106S1_BBIM01A.Ibox0.Temp7-c	BBIM	TModule	C.P2-S.31-0-4	OPTO-PP2	UP
Y1106S1_BBIM01A.Ibox3.Temp0-5	BBIM	TModule	C.P2-S.31-2-3	OPTO-PP2	UP
Y1106S1_BBIM01A.Ibox1.Temp7-c	BBIM	TModule	C.P2-S.31-1-4	OPTO-PP2	UP
Y1106S1_BBIM01C.Ibox3.Temp7-c	BBIM	TModule	C.P2-S.32-1-4	OPTO-PP2	UP
Y1106S1_BBIM01C.Ibox3.Temp0-5	BBIM	TModule	C.P2-S.32-1-3	OPTO-PP2	UP
					
					
C.P2-S.31-0-1	OPTO-PP2	SLOT-0	R1_ONTC1_0	OPTO-PP1	SLOT-0
C.P2-S.31-0-2	OPTO-PP2	SLOT-1	R1_ONTC1_1	OPTO-PP1	SLOT-1
C.P2-S.31-0-3	OPTO-PP2	SLOT-2	R1_ONTC1_0	OPTO-PP1	SLOT-2
C.P2-S.31-0-4	OPTO-PP2	SLOT-3	R1_ONTC1_1	OPTO-PP1	SLOT-3
C.P2-S.31-1-1	OPTO-PP2	SLOT-4	R2_ONTC1_0	OPTO-PP1	SLOT-4
C.P2-S.31-1-2	OPTO-PP2	SLOT-5	R2_ONTC1_1	OPTO-PP1	SLOT-5
C.P2-S.31-1-3	OPTO-PP2	SLOT-6	R2_ONTC1_0	OPTO-PP1	SLOT-6
C.P2-S.31-1-4	OPTO-PP2	SLOT-7	R2_ONTC1_1	OPTO-PP1	SLOT-7
C.P2-S.31-2-1	OPTO-PP2	SLOT-8	R1_ONTC2_0	OPTO-PP1	SLOT-8
C.P2-S.31-2-2	OPTO-PP2	SLOT-9	R1_ONTC2_1	OPTO-PP1	SLOT-9
C.P2-S.31-2-3	OPTO-PP2	SLOT-10	R1_ONTC2_0	OPTO-PP1	SLOT-10
C.P2-S.31-2-4	OPTO-PP2	SLOT-11	R1_ONTC2_1	OPTO-PP1	SLOT-11
C.P2-S.32-0-1	OPTO-PP2	SLOT-24	L1_ONTC1_0	OPTO-PP1	SLOT-24
C.P2-S.32-0-2	OPTO-PP2	SLOT-25	L1_ONTC1_1	OPTO-PP1	SLOT-25
C.P2-S.32-0-3	OPTO-PP2	SLOT-26	L1_ONTC1_0	OPTO-PP1	SLOT-26
C.P2-S.32-0-4	OPTO-PP2	SLOT-27	L1_ONTC1_1	OPTO-PP1	SLOT-27
C.P2-S.32-1-1	OPTO-PP2	SLOT-28	L2_ONTC1_0	OPTO-PP1	SLOT-28
C.P2-S.32-1-2	OPTO-PP2	SLOT-29	L2_ONTC1_1	OPTO-PP1	SLOT-29
C.P2-S.32-1-3	OPTO-PP2	SLOT-30	L2_ONTC1_0	OPTO-PP1	SLOT-30
C.P2-S.32-1-4	OPTO-PP2	SLOT-31	L2_ONTC1_1	OPTO-PP1	SLOT-31
C.P2-S.32-2-1	OPTO-PP2	SLOT-32	L1_ONTC2_0	OPTO-PP1	SLOT-32
C.P2-S.32-2-2	OPTO-PP2	SLOT-33	L1_ONTC2_1	OPTO-PP1	SLOT-33
C.P2-S.32-2-3	OPTO-PP2	SLOT-34	L1_ONTC2_0	OPTO-PP1	SLOT-34
C.P2-S.32-2-4	OPTO-PP2	SLOT-35	L1_ONTC2_1	OPTO-PP1	SLOT-35
					
					
R1_ONTC1_0	OPTO-PP1	SLOT-9	L1_B08_S1_C7	PP0	ONTC-PP0-B9
R1_ONTC1_1	OPTO-PP1	SLOT-13	L1_B07_S2_C6	PP0	ONTC-PP0-B13
R2_ONTC1_0	OPTO-PP1	SLOT-1	L1_B07_S1_C7	PP0	ONTC-PP0-B1
R2_ONTC1_1	OPTO-PP1	SLOT-19	D2C_B02_S2	PP0	ONTC-PP0-B19
R1_ONTC2_0	OPTO-PP1	SLOT-17	L1_B06_S1_C7	PP0	ONTC-PP0-B17
R1_ONTC2_1	OPTO-PP1	SLOT-4	L1_B06_S2_C6	PP0	ONTC-PP0-B4
L1_ONTC1_0	OPTO-PP1	SLOT-16	L1_B08_S2_C6	PP0	ONTC-PP0-B16
L1_ONTC1_1	OPTO-PP1	SLOT-21	SparePP0	PP0	ONTC-PP0-B21
L2_ONTC1_0	OPTO-PP1	SLOT-8	D2C_B03_S1	PP0	ONTC-PP0-B8
L2_ONTC1_1	OPTO-PP1	SLOT-22	L1_B09_S1_C7	PP0	ONTC-PP0-B22
L1_ONTC2_0	OPTO-PP1	SLOT-15	L1_B09_S2_C6	PP0	ONTC-PP0-B15
L1_ONTC2_1	OPTO-PP1	SLOT-14	L1_B10_S1_C7	PP0	ONTC-PP0-B14
					
					
Y1006S1_SC01A.SCOLink0	SCO-LINK	SLOTS-0	4Y.10-06=SR1.U38_A0	OPTO-PP3	A0-1
Y1006S1_SC01A.SCOLink1	SCO-LINK	SLOTS-1	4Y.10-06=SR1.U38_A1	OPTO-PP3	A0-1
Y1006S1_SC01A.SCOLink2	SCO-LINK	SLOTS-2	4Y.10-06=SR1.U38_A2	OPTO-PP3	A2-3
Y1006S1_SC01A.SCOLink3	SCO-LINK	SLOTS-3	4Y.10-06=SR1.U38_A3	OPTO-PP3	A2-3
Y1006S1_SC01B.SCOLink0	SCO-LINK	SLOTS-4	4Y.10-06=SR1.U38_A4	OPTO-PP3	A4-5
Y1006S1_SC01B.SCOLink1	SCO-LINK	SLOTS-5	4Y.10-06=SR1.U38_A5	OPTO-PP3	A4-5
Y1006S1_SC01D.SCOLink0	SCO-LINK	SLOTS-12	4Y.10-06=SR1.U38_C0	OPTO-PP3	C0-1
Y1006S1_SC01D.SCOLink1	SCO-LINK	SLOTS-13	4Y.10-06=SR1.U38_C1	OPTO-PP3	C0-1
Y1006S1_SC01D.SCOLink2	SCO-LINK	SLOTS-14	4Y.10-06=SR1.U38_C2	OPTO-PP3	C2-3
Y1006S1_SC01D.SCOLink3	SCO-LINK	SLOTS-15	4Y.10-06=SR1.U38_C3	OPTO-PP3	C2-3
Y1006S1_SC02A.SCOLink0	SCO-LINK	SLOTS-16	4Y.10-06=SR1.U38_C4	OPTO-PP3	C4-5
Y1006S1_SC02A.SCOLink1	SCO-LINK	SLOTS-17	4Y.10-06=SR1.U38_C5	OPTO-PP3	C4-5
					
					
Y1106S1_BBIM02A.Ibox0.Temp0	BBIM	TOpto	4Y.10-06=SR1.U38_AT_0	OPTO-PP3	UP
Y1106S1_BBIM02A.Ibox0.Temp1	BBIM	TOpto	4Y.10-06=SR1.U38_AT_3	OPTO-PP3	UP
Y1106S1_BBIM02A.Ibox0.Temp2	BBIM	TOpto	4Y.10-06=SR1.U38_AT_1	OPTO-PP3	UP
Y1106S1_BBIM02A.Ibox0.Temp3	BBIM	TOpto	4Y.10-06=SR1.U38_AT_4	OPTO-PP3	UP
Y1106S1_BBIM02A.Ibox0.Temp4	BBIM	TOpto	4Y.10-06=SR1.U38_AT_2	OPTO-PP3	UP
Y1106S1_BBIM02A.Ibox0.Temp5	BBIM	TOpto	4Y.10-06=SR1.U38_AT_5	OPTO-PP3	UP
Y1106S1_BBIM01A.Ibox2.Temp0	BBIM	TOpto	4Y.10-06=SR1.U38_CT_2	OPTO-PP3	UP
Y1106S1_BBIM01A.Ibox2.Temp1	BBIM	TOpto	4Y.10-06=SR1.U38_CT_5	OPTO-PP3	UP
Y1106S1_BBIM01A.Ibox2.Temp2	BBIM	TOpto	4Y.10-06=SR1.U38_CT_1	OPTO-PP3	UP
Y1106S1_BBIM01A.Ibox2.Temp3	BBIM	TOpto	4Y.10-06=SR1.U38_CT_4	OPTO-PP3	UP
Y1106S1_BBIM01A.Ibox2.Temp4	BBIM	TOpto	4Y.10-06=SR1.U38_CT_0	OPTO-PP3	UP
Y1106S1_BBIM01A.Ibox2.Temp5	BBIM	TOpto	4Y.10-06=SR1.U38_CT_3	OPTO-PP3	UP
					
					
4Y.10-06=SR1.U38_CT_2	OPTO-PP3	SLOT-0	C.P2-S.32-2-1	OPTO-PP2	TOPTO-B0
4Y.10-06=SR1.U38_CT_5	OPTO-PP3	SLOT-5	C.P2-S.32-2-2	OPTO-PP2	TOPTO-B5
4Y.10-06=SR1.U38_CT_3	OPTO-PP3	SLOT-6	C.P2-S.32-0-2	OPTO-PP2	TOPTO-B6
4Y.10-06=SR1.U38_CT_0	OPTO-PP3	SLOT-7	C.P2-S.32-0-1	OPTO-PP2	TOPTO-B7
4Y.10-06=SR1.U38_CT_4	OPTO-PP3	SLOT-20	C.P2-S.32-1-2	OPTO-PP2	TOPTO-B20
4Y.10-06=SR1.U38_CT_1	OPTO-PP3	SLOT-23	C.P2-S.32-1-1	OPTO-PP2	TOPTO-B23
4Y.10-06=SR1.U38_AT_0	OPTO-PP3	SLOT-9	C.P2-S.31-0-1	OPTO-PP2	TOPTO-B9
4Y.10-06=SR1.U38_AT_1	OPTO-PP3	SLOT-1	C.P2-S.31-1-1	OPTO-PP2	TOPTO-B1
4Y.10-06=SR1.U38_AT_2	OPTO-PP3	SLOT-17	C.P2-S.31-2-1	OPTO-PP2	TOPTO-B17
4Y.10-06=SR1.U38_AT_3	OPTO-PP3	SLOT-13	C.P2-S.31-0-2	OPTO-PP2	TOPTO-B13
4Y.10-06=SR1.U38_AT_4	OPTO-PP3	SLOT-19	C.P2-S.31-1-2	OPTO-PP2	TOPTO-B19
4Y.10-06=SR1.U38_AT_5	OPTO-PP3	SLOT-4	C.P2-S.31-2-2	OPTO-PP2	TOPTO-B4
